MANDT,LIFNR,LAND1,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,PFACH,PSTL2,PSTLZ,REGIO,SORTL,STRAS,ADRNR,MCOD1,MCOD2,MCOD3,ANRED,BAHNS,BBBNR,BBSNR,BEGRU,BRSCH,BUBKZ,DATLT,DTAMS,DTAWS,ERDAT,ERNAM,ESRNR,KONZS,KTOKK,KUNNR,LNRZA,LOEVM,SPERR,SPERM,SPRAS,STCD1,STCD2,STKZA,STKZU,TELBX,TELF1,TELF2,TELFX,TELTX,TELX1,XCPDK,XZEMP,VBUND,FISKN,STCEG,STKZN,SPERQ,GBORT,GBDAT,SEXKZ,KRAUS,REVDB,QSSYS,KTOCK,PFORT,WERKS,LTSNA,WERKR,PLKAL,DUEFL,TXJCD,SPERZ,SCACD,SFRGR,LZONE,XLFZA,DLGRP,STCD3,STCD4,STCD5,PROFS,EMNFR,LFURL,CONFS,UPDAT,UPTIM,NODEL,PODKZB
100,0000001488,KR,Lachmann e.V.,,redefine scalable su,N/A,Ferreira,N/A,,KY6M 7UL,15229957,CA,LACHMANN E,boulevard Bonnet,118135,LACHMANN E.V.   ,,,Firma,,,,,A,,,,,31.07.2011,raymond19,,,0001,,,,,,F,8236301964,,,X,,320.390.8924x277,+44(0)8081570598,+33 7 91 23 83 9   ,,,,,,,DE94277563754,,,,,,,,,,,2001,,,,,,,,,,,,,,,,,,,20250509,011001,,
100,0000001489,KR,Hyde-Webster,Inc,,,神津島村   ,横浜市鶴見区,,SP08 4BG,97706-508,RJ,HYDE-WEBST,"Vila de Dias, 941",452731,HYDE-WEBSTER,,,Firma,,,,0001,E,,,,,03.02.2025,matthewchave,,,LIEF,,,,,,E,N/A,,,,,+49(0)4682 98865,080-4383-4542,,,,,,,,DE16446816263,,,,,,,,,,,5000,,,03,,,,,,,,,,,,,,http://www.hiller.org/,,20250831,063406,,
100,0000001490,FR,Albert   ,PLC,aggregate transparen,,Strausberg   ,,N/A,721-7290,S3 9EL,DE,ALBERT,"Studio 41
Carolyn Inlet",795563,ALBERT,,,Mr.,,,,0003,N,,,,,20160209,nathankhan,,,KRED,,,,,,F,3519132364,,,,,090-2531-2401,+443069990072,971-848-7292,,,,,,,DE06497647731,,,,,,,,,,,2000,,,02,,,,,,,,,,,,,,http://flores-howell.net/,,20250520,202548,,
100,0000001491,AU,Seidel GmbH & Co. OHG   ,Inc,,N/A,香取郡東庄町,N/A,,94423896,14939,BA,SEIDEL GMB,Birnbaumweg 8-7   ,886801,SEIDEL GMBH & CO. OHG   ,,,,,,,0001,L,,,,,04.07.2011,maisuzuki,,,0001,,,,,,P,1073799649,,,X,,+1-819-498-8976x,,(031) 3138 7216,,,,,,,DE24596898286,,,,,,,,,,,1001,,,03,,,,,,,,,,,,,,https://www.boutin.com/,,20250719,113903,,
100,0000001492,CH,Johnson PLC,Ltd,target frictionless ,N/A,Durand,Jülich,95096,37373,36892,SC,JOHNSON PL,Rudolf-Ortmann-Weg 95/43,422532,JOHNSON PLC,,,,,,,,H,,,,,19.11.2020,geislergudru,,,LIEF,,,,,,F,4178810524,,,,,070-5981-2114,070-4394-7998,080-2429-9811,,,,,,,DE88684578742,,,,,,,,,,,1002,,,03,,,,,,,,,,,,,,,,20260301,142604,,
100,0000001493,CH,Jennings PLC,Stiftung & Co. KG,revolutionize strate,,Katieview,N/A,,510-4350,69373,RO,JENNINGS P,Amalie-Stahr-Platz 38/31   ,688084,JENNINGS PLC   ,,,Herr,,,,,F,,,,,20141110,polinawieloc,,,KRED,,,,,,E,4056068642,,,,,972.493.2900,,378.870.3139   ,,,,,,,,,,,,,,,,,,4000,,,02,,,,,,,,,,,,,,,,20250204,084813,,
100,0000001494,CA,Vasconcelos da Costa S.A.,PLC,,,Camusnec,N/A,86529,36772,89646,WY,VASCONCELO,724 山崎 Street,596727,VASCONCELOS DA COSTA S.A.,,,Frau,,,,0002,H,,,,,08.08.2012,kimuramomoko,,,KRED,,,,,,J,N/A,,,X,,(051) 8666 4431   ,+33 (0)3 26 29 9,,,,,,,,DE09883797854,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,20251107,193155,,
100,0000001495,JP,Rhodes Ltd   ,KG,N/A,N/A,Moraes Paulista,West Dylan,,53381,46741181,MG,RHODES LTD,534 阿部 Street   ,439972,RHODES LTD,,,Firma,,,,0003,R,,,,,20190326,eleanor53,,,LIEF,,,,,,F,3567684037,,,,,+33 5 61 04 14 4,517-990-7348x623,+55 (041) 0043-5   ,,,,,,,,,,,,,,,,,,4000,,,02,,,,,,,,,,,,,,https://www.rowe.com/,,20260321,115709,,
100,0000001496,SE,"Moore, Munoz and Blankenship",,transition visionary,,Guichard,,N/A,93848,06520,AL,"MOORE, MUN   ",Handestraße 59/10,915425,"MOORE, MUNOZ AND BLANKENS",,,Herr,,,,,B,,,,,20220623,mstadelmann,,,0001,,,,,,F,N/A,,,X,,080-1777-6956,+55 (084) 8971 4,,,,,,,,DE79299613137,,,,,,,,,,,2001,,,03,,,,,,,,,,,,,,,,20240731,091147,,
100,0000001497,SE,Nguyen-Buck,Group,N/A,,New Albertfort,文京区,38870,N3 3XY,98444,WA,NGUYEN-BUC   ,9403 Deanna Harbors,900562,NGUYEN-BUCK,,,Frau,,,,0002,I,,,,,13.09.2012,stevensondom,,,KRED,,,,,,E,,,,X,,+441184960275   ,,(749)487-0208,,,,,,,DE56120973321,,,,,,,,,,,5000,,,02,,,,,,,,,,,,,,http://bouvier.fr/,,20260602,200502,,
100,0000001498,JP,Pichon   ,,,,Pinto,West Lawrenceberg,N/A,99171,79517,MI,PICHON   ,257 遠藤 Street,955034,PICHON,,,Firma,,,,,I,,,,,28.12.2016,maiyamaguchi,,,KRED,,,,,,P,0280995673,,,X,,0167322715,,04113 02332,,,,,,,DE26171931516,,,,,,,,,,,1001,,,03,,,,,,,,,,,,,,,,20250407,153945,,
100,0000001499,CA,"Dorsey, Gonzalez and Butler",,,,Bergerdan,N/A,RG04 7FE,97511,35914,OH,"DORSEY, GO",906 Smith Meadows,708841,"DORSEY, GONZALEZ AND BUTL",,,Mr.,,,,0001,R,,,,,11.01.2015,elisegauthie,,,KRED,,,,,,F,3610590280,,,,,03 29 74 35 11   ,+441184960019,+44(0)28 9018190,,,,,,,,,,,,,,,,,,5000,,,03,,,,,,,,,,,,,,https://www.das.com/,,20240921,151518,,
100,0000001500,IT,太田ガス合同会社,Inc,N/A,,Kellerstad,N/A,,62473,04103,OR,太田ガス合同会社   ,"Flat 33
Evans Spring",976873,太田ガス合同会社,,,Frau,,,,0003,S,,,,,20131112,fcooper,,,KRED,,,,,,E,N/A,,,X,,0182637895,,,,,,,,,DE50358155354,,,,,,,,,,,1002,,,,,,,,,,,,,,,,,,,20250305,033113,,
100,0000001501,IN,Campbell PLC   ,Ltda.,target real-time int,N/A,Wiedenbrück,調布市,N/A,58983,474-8334,RJ,CAMPBELL P,Schaafallee 809   ,249043,CAMPBELL PLC,,,Firma,,,,0001,K,,,,,16.11.2019,germainagath,,,0001,,,,,,J,9350228096,,,,,0262255532,,070-8966-9012,,,,,,,DE18636737793,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,20260128,192834,,
100,0000001502,JP,Smith-Williamson,,deliver global chann,,Lima,Rodrigues da Serra,41240,S22 4ZN,57281,MI,SMITH-WILL,7 Weston Viaduct,032143,SMITH-WILLIAMSON,,,Herr,,,,0002,XYZ,,,,,09.01.2023,lottimaelzer,,,0001,,,,,,D,5551982216,,,,,+1-704-991-2412x,,080-1697-9223   ,,,,,,,DE26325032507,,,,,,,,,,,3000,,,01,,,,,,,,,,,,,,,,20260618,023008,,
100,0000001503,CA,"Rice, Hood and Barnes   ",PLC,synergize world-clas,N/A,印西市,Boutin,ST4 6QW,31850,78326,KS,"RICE, HOOD",430 山本 Street,763647,"RICE, HOOD AND BARNES",,,Herr,,,,,O,,,,,29.01.2024,angelafrost,,,0001,,,,,,D,4390574459,,,,,93-9828-0256,+55 (051) 3336-4,,,,,,,,DE37030501061,,,,,,,,,,,1002,,,01,,,,,,,,,,,,,,,,20241030,233207,,
100,0000001504,BE,Duncan-Stevens   ,PLC,,,New Jaime,Kennethfurt,N/A,829-4615,TF8 2RN,RR,DUNCAN-STE   ,"Aeroporto Rocha, 51",171815,DUNCAN-STEVENS,,,Firma,,,,0001,999,,,,,08.09.2022,myamamoto,,,LIEF,,,X,,,D,0941818478,,,X,,+55 41 6864 7208,,,,,,,,,DE21803530682,,,,,,,,,,,1000,,,03,,,,,,,,,,,,,,https://www.curry.com/,,20250609,071601,,
100,0000001505,KR,Foucher,Ltd,,,Nogueira,Port Paigemouth,32385,M9 5RB,451-2893,PR,FOUCHER,Jose-Herrmann-Gasse 4   ,242784,FOUCHER,,,,,,,0003,S,,,,,12.07.2011,allananunes,,,LIEF,,,,,,F,1928554534,,,X,,62-1901-1427,,,,,,,,,DE99729277995,,,,,,,,,,,4000,,,03,,,,,,,,,,,,,,https://ullrich.de/,,20241002,143534,,
100,0000001506,FR,斎藤印刷有限会社   ,Ltda.,iterate wireless arc,,Deschampsnec,N/A,N/A,068-9290,50301,TO,斎藤印刷有限会社,886 Jay Parkway   ,202342,斎藤印刷有限会社,,,,,,,,C,,,,,15.02.2025,jason31,,,LIEF,,,,,,J,4229917244,,,X,,(0118) 496 0255,547-222-2249,+1-897-453-2424x,,,,,,,DE59818150497,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,https://warmer.net/,,20250718,083351,,
100,0000001507,SE,Nogueira Ltda.,S.A.,disintermediate miss,N/A,Howardside,Murraystad,,W7H 5EA,60392,PB,NOGUEIRA L,7034 Justin Stravenue Suite 799,395619,NOGUEIRA LTDA.,,,Firma,,,,0001,K,,,,,26.05.2018,lucca01,,,LIEF,,,,,,J,7755949583,,,X,,+33 4 37 87 23 9,,,,,,,,,DE90914331875,,,,,,,,,,,2000,,,02,,,,,,,,,,,,,,,,20250220,214509,,
100,0000001508,BR,Gaudin   ,N/A,target cross-platfor,N/A,Poirier-les-Bains   ,Paulachester,,31970,563-6082,WV,GAUDIN,rue de Martins,074629,GAUDIN,,,Firma,,,,0002,K,,,,,30.03.2026,gvincent,,,0001,,,,,,J,6406142421,,,X,,0121 496 0434,,+33 (0)5 64 74 7,,,,,,,DE66518822226,,,,,,,,,,,1002,,,03,,,,,,,,,,,,,,,,20250310,063859,,
100,0000001509,CN,佐藤銀行合同会社   ,AG & Co. OHG,re-intermediate virt,N/A,Leão,中央区,,KW5V 7EY,57713,MN,佐藤銀行合同会社,"Jardim da Conceição, 1   ",119569,佐藤銀行合同会社,,,Herr,,,,0003,C,,,,,23.03.2024,diegopereira,,,0001,,,,,,J,8065267497,,,,,11 2254 1709   ,,(021) 0843 2375,,,,,,,DE03416672017,,,,,,,,,,,3001,,,,,,,,,,,,,,,,,,,20250609,152530,,
100,0000001510,IN,Viana e Filhos,Ltd,optimize next-genera,,Leduc-les-Bains   ,Crystalshire,N/A,B2A 6DP,13186,TO,VIANA E FI,"46, chemin Léger",384701,VIANA E FILHOS,,,Mr.,,,,0002,Q,,,,,03.08.2017,maureen01,,,0001,,,,,,J,N/A,,,X,,+33 4 30 10 28 5   ,+1-254-589-0881x,0114 496 0713   ,,,,,,,,,,,,,,,,,,3001,,,,,,,,,,,,,,,,,,,20250202,194659,,
100,0000001511,AT,Köhler Tintzmann KG,Group,N/A,,East Lisaport,Barnettland,638-9494,14677,58334,OR,KÖHLER TIN,"5, boulevard Bertin   ",645507,KÖHLER TINTZMANN KG   ,,,Firma,,,,,B,,,,,03.05.2021,murakamimomo,,,LIEF,,,,,,F,3298187417,,,X,,0148940522,,+55 (011) 4628-8,,,,,,,DE12743981004,,,,,,,,,,,2001,,,01,,,,,,,,,,,,,,https://martin-walker.com/,,20250104,193358,,
100,0000001512,GB,Jones Inc,S.A.,N/A,,長生郡長南町,N/A,,SP8X 4FB,77260,BA,JONES INC   ,069 遠藤 Street   ,348134,JONES INC,,,,,,,0003,K,,,,,20130308,lindseylogan,,,LIEF,,,,,,E,0485455025,,,,,08424 69013,,293.935.3412,,,,,,,DE71760146214,,,,,,,,,,,1000,,,01,,,,,,,,,,,,,,,,20250314,001303,,
100,0000001513,AT,شركة أرامكو السعودية,PLC,N/A,,New Jasminefurt,N/A,N/A,27881,E6K 4QN,SE,شركة أرامك,881 小林 Street,449859,شركة أرامكو السعودية,,,Ms.,,,,0001,K,,,,,20160820,carmelogeisl,,,LIEF,,,,,,F,4107686089,,,X,,+55 21 4049 2867,,,,,,,,,DE80666632066,,,,,,,,,,,1001,,,03,,,,,,,,,,,,,,https://www.garcia.br/,,20250829,134314,,
100,0000001514,IN,Diaz-Martin,,,,横浜市西区   ,Delannoy,44394,04439641,14256-219,PA,DIAZ-MARTI,"Flat 26R
Danielle Terrace",428827,DIAZ-MARTIN,,,Ms.,,,,0003,A,,,,,23.02.2017,mendoncajose,,,0001,,,,,,P,1317509080,,,X,,+49(0) 836355998,,(469)769-3610x01,,,,,,,,,,,,,,,,,,3001,,,02,,,,,,,,,,,,,,,,20250928,222711,,
100,0000001515,SE,Garrett Ltd,SARL,visualize bleeding-e,N/A,East Rossfurt,,,85624,51917564,SC,GARRETT LT,94823 Juan Forges Apt. 836,924649,GARRETT LTD,,,Firma,,,,0001,H,,,,,06.08.2016,marcellepelt,,,0001,,,,,,E,3993492588,,,X,,0358313225,,00650 940948,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,20251123,221007,,
100,0000001516,GB,Mitschke GbR,Group,productize visionary,,Dupré-la-Forêt,N/A,,115-2823,80152,GO,MITSCHKE G,569 Harris Mountains,288758,MITSCHKE GBR,,,Herr,,,,0003,A,,,,,20111026,robert73,,,KRED,,,,,,E,0144762238,,,X,,80-9713-1747,,0300 148 6996,,,,,,,DE93796508480,,,,,,,,,,,3001,,,02,,,,,,,,,,,,,,,,20250920,071705,,
100,0000001517,JP,山本通信株式会社,Ltd,architect world-clas,N/A,Lefort,N/A,34725,03020,013-5700,PE,山本通信株式会社,534 Krueger Mission,444912,山本通信株式会社,,,Herr,,,,0002,F,,,,,20180112,yasuhiroyama,,,LIEF,,,,,,D,8504061880,,,,,080-5962-2854   ,,,,,,,,,DE71786156344,,,,,,,,,,,5000,,,02,,,,,,,,,,,,,,,,20251222,024638,,
100,0000001518,IT,Adam S.A.,,,,Scheinfeld,,,04779416,76781-767,RN,ADAM S.A.,"Praia de Lima, 89",814367,ADAM S.A.,,,Frau,,,,0002,G,,,,,20220518,nnavarro,,,LIEF,,,,,,P,6333341892,,,X,,(071) 8221-7172,+1-314-648-9659x,001-430-759-0675,,,,,,,DE00275418730,,,,,,,,,,,2001,,,03,,,,,,,,,,,,,,,,20250222,234307,,
100,0000001519,MX,Löffler,N/A,,N/A,Port Shirleyview,N/A,,77269,77768,CE,LÖFFLER   ,02825 Daniel Springs   ,055996,LÖFFLER   ,,,Mr.,,,,,I,,,,,20120520,hoaraufranco,,,0001,,,,,,F,7374206735,,,,,21 2865 1584   ,,001-595-251-5172,,,,,,,,,,,,,,,,,,1001,,,03,,,,,,,,,,,,,,,,20241006,072957,,
100,0000001520,CA,شركة أرامكو السعودية,,leverage integrated ,N/A,New Kimberlyview,Sales de Andrade,N/A,16937,94689,RS,شركة أرامك,895 松本 Street   ,242884,شركة أرامكو السعودية   ,,,Firma,,,,0001,S,,,,,18.06.2014,kmahe,,,KRED,,,,,,D,,,,,,+49(0)6140 55684,,28-3555-5535   ,,,,,,,,,,,,,,,,,,5001,,,02,,,,,,,,,,,,,,,,20250606,182949,,
100,0000001521,US,Société Générale   ,Ltd,N/A,N/A,Barondan,N/A,28973,12194,103-3763,RI,SOCIÉTÉ GÉ,Ladeira de Sousa,514309,SOCIÉTÉ GÉNÉRALE   ,,,Firma,,,,0002,F,,,,,20180831,da-pazpedro,,,KRED,,,,,,E,2869287614,,,,,51 1507 2589,,,,,,,,,,,,,,,,,,,,5000,,,01,,,,,,,,,,,,,,,,20241208,004547,,
100,0000001522,ES,Staude,e Filhos,target B2C solutions,N/A,Albert,,32726-701,20136,88359,TX,STAUDE   ,Balthasar-Putz-Weg 87/28,505520,STAUDE,,,Mr.,,,,0001,XYZ,,,,,20170424,bhubert,,,0001,,,,,,P,0300548303,,,,,(00424) 61788,+55 (071) 5232 6,+44141 4960960   ,,,,,,,DE43367101951,,,,,,,,,,,3000,,,01,,,,,,,,,,,,,,,,20240817,075149,,
100,0000001523,CA,Hill Inc,e Filhos,N/A,,Duarte dos Dourados,,N/A,435-5600,49468010,PA,HILL INC,"87, boulevard Denis",933831,HILL INC,,,Mr.,,,,,J,,,,,02.06.2014,naoto59,,,0001,,,,,,D,8348848663,,,,,+44151 4960557,51 8815 0378,0793770666,,,,,,,DE85738454310,,,,,,,,,,,4000,,,01,,,,,,,,,,,,,,http://bates.org/,,20260304,030122,,
100,0000001524,DE,Müller GmbH,,N/A,,八王子市,N/A,,88815,G86 2BN,IA,MÜLLER GMB,"Praia Brenda Aragão, 60",105094,MÜLLER GMBH   ,,,Frau,,,,,D,,,,,22.10.2011,ana-laurapin,,,0001,,,,,,F,9772540299,,,,,+49(0)7620 81920   ,,,,,,,,,DE29382320414,,,,,,,,,,,1002,,,01,,,,,,,,,,,,,,https://picard.com/,,20250912,082115,,
100,0000001525,ES,Tanguy,- EI,mesh visionary users,,Boutin,Dumont-sur-Barbier,N/A,25476,09980,CE,TANGUY,"Studio 39r
Gregory Roads   ",120625,TANGUY,,,Frau,,,,0001,A,,,,,07.01.2019,smithrichard,,,0001,,,,,,E,2801822710,,,X,,0900-752-4361,070-5544-9141,05 82 28 90 69   ,,,,,,,DE79837427915,,,,,,,,,,,5000,,,02,,,,,,,,,,,,,,,,20251209,054333,,
100,0000001526,AU,Lewis PLC,PLC,innovate best-of-bre,,Saint Marcelle,,87411,53977,96524-326,GO,LEWIS PLC,"Favela de da Rocha, 57",134287,LEWIS PLC,,,Mr.,,,,0001,G,,,,,20150623,janettmuelle,,,KRED,,,,,,F,2122611238,,,,,60-8756-6255,,+33 (0)1 44 21 5   ,,,,,,,DE76999013747,,,,,,,,,,,5001,,,03,,,,,,,,,,,,,,,,20241221,021819,,
100,0000001527,US,Tintzmann Stiftung & Co. KG,N/A,seize customized mod,,Sainte Hélène,da Luz da Prata,,25979,PH2 3WZ,AP,TINTZMANN    ,887 高橋 Street,655709,TINTZMANN STIFTUNG & CO. ,,,,,,,0001,A,,,,,24.10.2023,hans-christi,,,KRED,,,,,,P,7419614045,,,X,,+55 31 4862-9773,,+55 84 7492-8506   ,,,,,,,,,,,,,,,,,,3001,,,,,,,,,,,,,,,,,https://www.forster-carr.net/,,20260415,124954,,
100,0000001528,FR,日本電気株式会社,,mesh rich paradigms,,Boyerdan,Port Julie,,S6 7LU,66459,MA,日本電気株式会社,020 Miller Unions,333957,日本電気株式会社,,,Frau,,,,0003,H,,,,,20220517,cedwards,,,KRED,,,,,,J,8250303372,,,X,,080-0612-5324,08409 026380,543.961.5845x646,,,,,,,DE11370807981,,,,,,,,,,,1001,,,01,,,,,,,,,,,,,,,,20251010,042620,,
100,0000001529,SE,Phillips LLC   ,GmbH & Co. KGaA,drive back-end infra,,New Andrew,N/A,N/A,72050,42236163,GO,PHILLIPS L   ,"Flat 5
Emily Shore",922115,PHILLIPS LLC,,,Firma,,,,0001,T,,,,,03.09.2015,sibyllacicho,,,0001,,,,,,E,,,,,,+44(0)1144960634   ,,+1-791-997-4591   ,,,,,,,,,,,,,,,,,,5000,,,03,,,,,,,,,,,,,,,,20260307,102515,,
100,0000001530,US,有限会社福田保険,S/A,,,Pasewalk,三鷹市,35960,50342,84491,WY,有限会社福田保険,"Flat 40
Jason Plaza",376350,有限会社福田保険,,,Firma,,,,,S,,,,,20190221,henry17,,,0001,,,,,,E,2371782174,,,X,,070-0443-0947,+49(0) 314532158,090-5198-4425,,,,,,,DE81483202969,,,,,,,,,,,5001,,,01,,,,,,,,,,,,,,https://www.ishii.jp/,,20250626,164719,,
100,0000001531,CH,有限会社高橋農林,N/A,innovate leading-edg,,小笠原村,Garnier,80727168,BL2 1SU,37595,MA,有限会社高橋農林,"Via Eloah Almeida, 26",056406,有限会社高橋農林,,,Mr.,,,,,M,,,,,20190902,hansjoachimj,,,KRED,,,,,,F,2867006263,,,,,01174960577,,+49(0)1649369392,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,20250402,080234,,
100,0000001532,MX,"Le, Hamilton and Burch",- EI,,N/A,Novaes de Barros,Bellside,83109,60570,672-5801,MH,"LE, HAMILT",4 Hudson River,533212,"LE, HAMILTON AND BURCH",,,Mr.,,,,,T,,,,,20250919,xloechel,,,0001,,,,,,D,1998138525,,,,,04 44 22 42 42   ,,,,,,,,,DE11607647173,,,,,,,,,,,4000,,,02,,,,,,,,,,,,,,,,20240924,001604,,
100,0000001533,CN,鈴木印刷株式会社,Inc,e-enable bleeding-ed,,Neu-Ulm,N/A,03280,90897,60411,ID,鈴木印刷株式会社,"Viaduto Kaique Mendonça, 34",316325,鈴木印刷株式会社,,,Herr,,,,0001,K,,,,,23.10.2021,lorraine05,,,0001,,,,,,D,N/A,,,,,0272010491,,,,,,,,,DE04365112387,,,,,,,,,,,1001,,,03,,,,,,,,,,,,,,http://www.da.br/,,20240814,114052,,
100,0000001534,PL,Hübel AG,S.A.,N/A,,Pinto,港区,240-4201,62184,61313,PE,HÜBEL AG,Nina-Lachmann-Gasse 3,292861,HÜBEL AG   ,,,Frau,,,,0002,S,,,,,20200728,watersbarbar,,,KRED,,,,,,F,9291752989,,,,,06 19 18 54 38,,+55 31 1507 4209   ,,,,,,,DE96185028870,,,,,,,,,,,1000,,,02,,,,,,,,,,,,,,https://www.grant.biz/,,20260326,050129,,
100,0000001535,PL,Müller GmbH,LLC,incubate cross-media,,Rocha,横浜市磯子区,,95573,42900,MD,MÜLLER GMB,7765 Smith Forks,666538,MÜLLER GMBH   ,,,Ms.,,,,0002,G,,,,,20240415,shohei92,,,KRED,,,,,,E,4262154385,,,X,,(04696) 033140,0114 4960418,,,,,,,,DE87117023392,,,,,,,,,,,2001,,,03,,,,,,,,,,,,,,https://sato.jp/,,20250731,175737,,
100,0000001536,CH,Smith LLC,S/A,seize dynamic delive,,South Gavin   ,N/A,AL3 8FT,03719,B3E 2BQ,DF,SMITH LLC,"27, rue Guillaume Lebreton",222430,SMITH LLC,,,Mr.,,,,0003,T,,,,,08.10.2011,hpires,,,0001,,,,,,D,9458108585,,,X,,+44(0)1514960228   ,,,,,,,,,,,,,,,,,,,,1002,,,02,,,,,,,,,,,,,,,,20241105,075350,,
100,0000001537,IT,山田情報合同会社,Inc,e-enable compelling ,,横浜市都筑区,Moreira da Praia,41491,53164,607-7997,PE,山田情報合同会社,"Jardim Abreu, 69   ",583192,山田情報合同会社,,,Ms.,,,,0002,A,,,,,20200406,paulettecarp,,,0001,,,,,,P,2730294578,,,X,,+1-547-984-9936,,+33 5 65 50 76 4,,,,,,,,,,,,,,,,,,1001,,,01,,,,,,,,,,,,,,,,20250915,234118,,
100,0000001538,GB,Müller GmbH,S.A.,,,長生郡長南町,North Elaine,39013,828-4382,28453732,DF,MÜLLER GMB,"44, rue Marques",443775,MÜLLER GMBH,,,Firma,,,,0002,T,,,,,02.02.2022,bda-mata,,,KRED,,,,,,D,5437069545,,,X,,0353153990   ,090-9611-4499,2819197765,,,,,,,,,,,,,,,,,,5001,,,02,,,,,,,,,,,,,,,,20240702,013716,,
100,0000001539,IT,Cavalcante S.A.,- ME,mesh B2C technologie,,横浜市西区,川崎市中原区,,48816,80773,MT,CAVALCANTE,Alameda Cardoso,626083,CAVALCANTE S.A.,,,Ms.,,,,0001,H,,,,,20250507,joao-guilher,,,LIEF,,,,,,D,9399440972,,,,,05664 60328,,,,,,,,,DE94684953300,,,,,,,,,,,5001,,,01,,,,,,,,,,,,,,https://www.lagarde.fr/,,20240708,054756,,
100,0000001540,AT,Alexandre S.A.,S.A.,e-enable e-business ,N/A,川崎市幸区,Saint Marineboeuf,97397,724-6309,06335,PB,ALEXANDRE ,389 渡辺 Street,610254,ALEXANDRE S.A.,,,,,,,,J,,,,,19.10.2014,azevedorafae,,,KRED,,,,,,F,,,,X,,(03227) 777576,,,,,,,,,DE85752271851,,,,,,,,,,,5001,,,01,,,,,,,,,,,,,,,,20251006,230730,,
100,0000001541,CN,近藤銀行有限会社,e Filhos,deliver holistic app,N/A,Breton,Neustrelitz,,31431,CH39 1QQ,MG,近藤銀行有限会社,57 Rhys Ferry,619890,近藤銀行有限会社   ,,,Frau,,,,0001,O,,,,,20121031,joseph89,,,LIEF,,,,,,E,7386693269,,,,,001-441-547-9453,+55 81 8072 2298,001-822-315-1751,,,,,,,DE12489440535,,,,,,,,,,,4000,,,01,,,,,,,,,,,,,,http://jennings.co.uk/,,20251031,022245,,
100,0000001542,MX,小川電気有限会社,- ME,disintermediate out-,N/A,Cardoso de Minas,Couturier,,72325,55359,MA,小川電気有限会社,6307 Mullen Via,247652,小川電気有限会社   ,,,,,,,0002,K,,,,,01.08.2022,gjackson,,,LIEF,,,,,,J,5386306315,,,,,+44(0)20 7496 05,(028)9018921,0519441133,,,,,,,DE19973791574,,,,,,,,,,,3001,,,01,,,,,,,,,,,,,,,,20260421,105807,,
100,0000001543,PL,Richardson-Chadwick,Group,deliver holistic ban,,Cavalcante,Rezende de Monteiro,,32321678,97169,RN,RICHARDSON,107 西村 Street   ,143951,RICHARDSON-CHADWICK,,,Frau,,,,0003,L,,,,,20230124,cameron37,,,LIEF,,,,,,F,7463729099,,,,,+33 3 24 80 52 5,+4429 2018 0016,+44116 4960385   ,,,,,,,,,,,,,,,,,,2000,,,02,,,,,,,,,,,,,,,,20250627,073744,,
100,0000001544,GB,"Figueroa, Smith and Barker",AG & Co. KG,redefine granular me,,Duarte   ,Lake Trevor,83104,38593,35939,AL,"FIGUEROA, ","503, avenue Catherine Brun",248987,"FIGUEROA, SMITH AND BARKE",,,Ms.,,,,0002,XYZ,,,,,20210830,rossigilbert,,,0001,,,,,,D,0171438597,,,X,,02 90 83 07 33   ,,,,,,,,,DE58698448120,,,,,,,,,,,2001,,,01,,,,,,,,,,,,,,https://nakajima.org/,,20241118,205903,,
100,0000001545,DE,Pacheco - EI,SA,engage scalable eyeb,,Siqueira Grande,狛江市,,28633,23330,CT,PACHECO - ,113 Cox Shoal,525508,PACHECO - EI,,,Frau,,,,0003,N,,,,,18.11.2016,mlambert,,,LIEF,,,,,,F,2739416873,,,,,0161 4960588,(712)729-2257,,,,,,,,,,,,,,,,,,,2000,,,03,,,,,,,,,,,,,,,,20260424,072006,,
100,0000001546,AU,Mentzel,LLC,N/A,,Grahamport,N/A,,553-4110,E19 2FA,SP,MENTZEL   ,834 伊藤 Street,257693,MENTZEL,,,Frau,,,,,L,,,,,20180516,murilo20,,,KRED,,,,,,F,2228074022,,,X,,080-8555-0863   ,0526813246,05 96 96 94 11,,,,,,,DE74868454983,,,,,,,,,,,5000,,,03,,,,,,,,,,,,,,http://www.green.com/,,20241227,134535,,
100,0000001547,IN,Gomez and Sons,Group,,,横浜市港北区,N/A,N/A,38840,91234,IA,GOMEZ AND ,Buchholzweg 627,345340,GOMEZ AND SONS,,,,,,,,Q,,,,,20260404,mbaxter,,,0001,,,,,,P,,,,,,04 73 73 13 35,02261 55097,,,,,,,,DE12843732157,,,,,,,,,,,5000,,,03,,,,,,,,,,,,,,http://kaul.net/,,20250419,120747,,
