MANDT,LIFNR,BUKRS,PERNR,ALTKN,BEGRU,ZUAWA,AKONT,ALTKT,ALTKN2,ZTERM,WAERS,FDGRP,REPRF,TOGRP,LNRZE,LNRZB,ZINDT,ZINRT,DATLZ,ALTKZ,MINDK,INTAD,KVERM,BUSAB,UBBZG,EXPKK,ABSBE,ZFBDT,SKFOR,SKNTO,MANDT_OVERRIDE
100,0000001557,1000,,,0001,002,519287,,,2/10NET30,EUR,,X,,,,,,,,,,,VZ,,,,,,,
100,0000001457,3000,,,,001,723321,,,NT90,USD,,X,,,,,,,,,,,Mq,,,,,,,
100,0000000403,5000,,,0001,003,223354,,,0002,AUD,,,,,,,,,,,,,PI,,,,,,,
100,0000001629,3000,,,,002,253801,,,NT90,CNY,,,,,,,,,,,,,tg,,,,,,,
100,0000001470,2000,,,0002,001,708126,,,NT60,EUR,,X,,,,,,,,,,,bt,,,,,,,
100,0000001260,2000,,,0002,002,274299,,,NT60,KRW,,,,,,,,,,,,,yJ,,,,,,,
100,0000000762,1000,,,,002,509460,,,0002,JPY,,X,,,,,,,,,,,YK,,,,,,,
100,0000000824,3000,,,0003,003,920096,,,0001,JPY,,X,,,,,,,,,,,IA,,,,,,,
100,0000001821,3000,,,0001,002,875244,,,2/10NET30,CNY,,X,,,,,,,,,,,Fk,,,,,,,
100,0000000098,2000,,,0001,001,554316,,,0002,KRW,,X,,,,,,,,,,,PW,,,,,,,
100,0000000638,2000,,,0002,003,729721,,,0001,KRW,,,,,,,,,,,,,gt,,,,,,,
100,0000001424,4000,,,0002,001,977055,,,0002,JPY,,,,,,,,,,,,,zP,,,,,,,
100,0000000859,4000,,,0001,001,182030,,,0001,BRL,,,,,,,,,,,,,ZZ,,,,,,,
100,0000000260,1000,,,0002,003,077932,,,0002,BRL,,,,,,,,,,,,,Nm,,,,,,,
100,0000001408,4000,,,0001,003,095593,,,2/10NET30,EUR,,,,,,,,,,,,,AN,,,,,,,
100,0000000259,1000,,,0003,003,941459,,,0002,CNY,,X,,,,,,,,,,,iw,,,,,,,
100,0000001638,2000,,,0003,002,150156,,,NT30,AUD,,,,,,,,,,,,,bR,,,,,,,
100,0000001659,2000,,,0003,001,964892,,,0003,JPY,,X,,,,,,,,,,,vg,,,,,,,
100,0000000650,3000,,,0003,002,996154,,,NT90,AUD,,,,,,,,,,,,,le,,,,,,,
100,0000000797,5000,,,,003,644712,,,0002,KRW,,X,,,,,,,,,,,uE,,,,,,,
100,0000001069,3000,,,0002,003,895632,,,0002,CNY,,X,,,,,,,,,,,Fy,,,,,,,
100,0000000912,4000,,,0003,002,060497,,,0002,BRL,,X,,,,,,,,,,,JF,,,,,,,
100,0000000307,2000,,,0002,002,712007,,,0001,CAD,,X,,,,,,,,,,,Vd,,,,,,,
100,0000001125,5000,,,,002,214243,,,NT60,CNY,,X,,,,,,,,,,,cd,,,,,,,
100,0000001363,4000,,,0003,002,397843,,,0002,GBP,,X,,,,,,,,,,,gP,,,,,,,
100,0000001228,4000,,,0002,002,205673,,,NT30,KRW,,,,,,,,,,,,,wp,,,,,,,
100,0000001827,3000,,,0002,003,624925,,,0003,CAD,,,,,,,,,,,,,AL,,,,,,,
100,0000001977,5000,,,0003,003,976739,,,0002,JPY,,X,,,,,,,,,,,tI,,,,,,,
100,0000001187,2000,,,0003,003,966133,,,0001,KRW,,X,,,,,,,,,,,Qo,,,,,,,
100,0000000696,2000,,,,002,458755,,,NT60,CNY,,,,,,,,,,,,,qT,,,,,,,
100,0000000715,2000,,,0002,002,564114,,,NT60,BRL,,,,,,,,,,,,,Qs,,,,,,,
100,0000001996,2000,,,0001,002,466291,,,NT30,CAD,,X,,,,,,,,,,,PE,,,,,,,
100,0000001878,1000,,,0001,002,789088,,,NT90,AUD,,,,,,,,,,,,,nE,,,,,,,
100,0000001520,5000,,,0001,002,771811,,,NT90,CAD,,,,,,,,,,,,,MQ,,,,,,,
100,0000001450,4000,,,0002,002,181159,,,0001,CNY,,,,,,,,,,,,,vN,,,,,,,
100,0000000088,1000,,,,003,477451,,,NT30,AUD,,,,,,,,,,,,,Ho,,,,,,,
100,0000001773,3000,,,0003,001,517331,,,NT90,BRL,,,,,,,,,,,,,Ca,,,,,,,
100,0000000091,2000,,,0001,003,203440,,,2/10NET30,USD,,,,,,,,,,,,,AJ,,,,,,,
100,0000000423,5000,,,,003,230215,,,2/10NET30,CHF,,,,,,,,,,,,,SO,,,,,,,
100,0000001811,1000,,,0003,001,618353,,,NT90,KRW,,X,,,,,,,,,,,nT,,,,,,,
100,0000001051,2000,,,0001,002,778579,,,0003,CAD,,X,,,,,,,,,,,kE,,,,,,,
100,0000000311,1000,,,,001,080424,,,2/10NET30,JPY,,X,,,,,,,,,,,Vo,,,,,,,
100,0000001439,5000,,,0003,003,121578,,,NT60,CHF,,X,,,,,,,,,,,gU,,,,,,,
100,0000000478,3000,,,0002,003,713262,,,2/10NET30,CNY,,,,,,,,,,,,,Oo,,,,,,,
100,0000001919,4000,,,0003,003,109434,,,2/10NET30,JPY,,,,,,,,,,,,,NN,,,,,,,
100,0000000103,4000,,,,003,150838,,,NT90,JPY,,,,,,,,,,,,,JH,,,,,,,
100,0000000599,4000,,,0001,003,209047,,,0003,CAD,,X,,,,,,,,,,,DY,,,,,,,
100,0000001363,1000,,,0001,001,662311,,,NT60,BRL,,X,,,,,,,,,,,LZ,,,,,,,
100,0000000866,2000,,,0003,002,216656,,,0003,CNY,,X,,,,,,,,,,,IF,,,,,,,
100,0000000525,1000,,,0001,001,249985,,,0002,CHF,,X,,,,,,,,,,,Oj,,,,,,,
100,0000001273,3000,,,0003,003,674097,,,2/10NET30,CNY,,X,,,,,,,,,,,kh,,,,,,,
100,0000000494,3000,,,0001,003,475357,,,0003,KRW,,,,,,,,,,,,,Ra,,,,,,,
100,0000001492,3000,,,,002,399901,,,0001,EUR,,,,,,,,,,,,,HY,,,,,,,
100,0000001955,1000,,,0003,002,775521,,,0002,CHF,,X,,,,,,,,,,,iW,,,,,,,
100,0000000643,2000,,,0001,002,156339,,,NT90,USD,,X,,,,,,,,,,,rn,,,,,,,
100,0000000666,2000,,,0003,003,026358,,,2/10NET30,CAD,,X,,,,,,,,,,,eS,,,,,,,
100,0000000053,2000,,,0003,002,140759,,,NT60,AUD,,,,,,,,,,,,,vf,,,,,,,
100,0000001919,1000,,,0003,002,094059,,,NT30,CAD,,X,,,,,,,,,,,kX,,,,,,,
100,0000000062,2000,,,0001,002,017149,,,NT60,AUD,,X,,,,,,,,,,,Np,,,,,,,
100,0000000977,5000,,,0002,002,387166,,,NT30,JPY,,X,,,,,,,,,,,HB,,,,,,,
100,0000001126,1000,,,0003,002,860551,,,NT30,AUD,,,,,,,,,,,,,bE,,,,,,,
100,0000001704,5000,,,0001,001,017152,,,NT90,KRW,,,,,,,,,,,,,BG,,,,,,,
100,0000000776,2000,,,,003,926790,,,NT90,BRL,,,,,,,,,,,,,OI,,,,,,,
100,0000000365,1000,,,0003,001,729071,,,NT60,KRW,,X,,,,,,,,,,,bc,,,,,,,
100,0000000201,1000,,,0001,002,579203,,,NT90,KRW,,,,,,,,,,,,,Oi,,,,,,,
100,0000000221,1000,,,0002,001,815557,,,0002,USD,,,,,,,,,,,,,kM,,,,,,,
100,0000001244,1000,,,0002,001,217311,,,NT60,CAD,,X,,,,,,,,,,,xf,,,,,,,
100,0000000473,4000,,,0001,003,402527,,,0002,CNY,,X,,,,,,,,,,,Ge,,,,,,,
100,0000000327,3000,,,,001,882421,,,2/10NET30,USD,,X,,,,,,,,,,,eG,,,,,,,
100,0000000849,5000,,,0002,003,991400,,,0002,EUR,,X,,,,,,,,,,,hL,,,,,,,
100,0000001630,3000,,,0001,003,462938,,,2/10NET30,EUR,,X,,,,,,,,,,,jQ,,,,,,,
100,0000001307,2000,,,0001,003,870281,,,0002,CHF,,,,,,,,,,,,,nW,,,,,,,
100,0000000460,3000,,,0003,003,892257,,,0003,JPY,,X,,,,,,,,,,,kn,,,,,,,
100,0000001312,3000,,,0001,003,316461,,,0003,CNY,,X,,,,,,,,,,,Bd,,,,,,,
100,0000001252,1000,,,0003,001,662100,,,0001,JPY,,X,,,,,,,,,,,HY,,,,,,,
100,0000001600,2000,,,0001,003,734789,,,0003,BRL,,,,,,,,,,,,,Fx,,,,,,,
100,0000000628,3000,,,0001,003,479853,,,0002,CNY,,,,,,,,,,,,,EF,,,,,,,
100,0000001837,3000,,,0001,003,588175,,,0003,BRL,,,,,,,,,,,,,ke,,,,,,,
100,0000001563,3000,,,,003,076084,,,NT90,CHF,,,,,,,,,,,,,sQ,,,,,,,
100,0000000544,4000,,,0001,002,878106,,,0003,CAD,,,,,,,,,,,,,jG,,,,,,,
100,0000000338,2000,,,0001,002,590493,,,0001,JPY,,X,,,,,,,,,,,cV,,,,,,,
100,0000001343,5000,,,0002,002,798987,,,NT60,BRL,,,,,,,,,,,,,OO,,,,,,,
100,0000001763,3000,,,0001,002,935722,,,0002,EUR,,X,,,,,,,,,,,pe,,,,,,,
100,0000000104,4000,,,0002,003,207458,,,0002,JPY,,X,,,,,,,,,,,bl,,,,,,,
100,0000000291,4000,,,0002,003,105026,,,0001,KRW,,X,,,,,,,,,,,Dm,,,,,,,
100,0000000019,4000,,,0003,002,755495,,,NT60,USD,,,,,,,,,,,,,wK,,,,,,,
100,0000000425,3000,,,0001,001,129121,,,NT90,CNY,,X,,,,,,,,,,,Fx,,,,,,,
100,0000001518,4000,,,0001,001,413261,,,0003,BRL,,,,,,,,,,,,,JU,,,,,,,
100,0000000086,2000,,,0003,001,558205,,,NT90,JPY,,,,,,,,,,,,,tc,,,,,,,
100,0000000831,5000,,,,003,794196,,,NT60,EUR,,X,,,,,,,,,,,Rf,,,,,,,
100,0000000709,3000,,,0001,003,567510,,,0002,BRL,,,,,,,,,,,,,Wa,,,,,,,
100,0000000887,1000,,,0002,001,726396,,,0002,CAD,,X,,,,,,,,,,,yF,,,,,,,
100,0000001236,3000,,,,001,592150,,,NT90,EUR,,X,,,,,,,,,,,md,,,,,,,
100,0000001233,1000,,,0003,002,738281,,,NT60,CNY,,,,,,,,,,,,,oz,,,,,,,
100,0000000650,3000,,,0002,003,238447,,,NT90,CNY,,,,,,,,,,,,,NQ,,,,,,,
100,0000000726,3000,,,0001,002,583789,,,0002,USD,,,,,,,,,,,,,pL,,,,,,,
100,0000001792,3000,,,0003,003,610949,,,NT90,GBP,,,,,,,,,,,,,bi,,,,,,,
100,0000001214,1000,,,0003,001,385372,,,0002,CHF,,X,,,,,,,,,,,MP,,,,,,,
100,0000000753,4000,,,0001,002,177477,,,NT60,KRW,,,,,,,,,,,,,Xv,,,,,,,
100,0000001424,1000,,,0002,003,051669,,,0002,USD,,X,,,,,,,,,,,yU,,,,,,,
100,0000000201,4000,,,0001,002,056064,,,0002,BRL,,X,,,,,,,,,,,Wa,,,,,,,
100,0000001734,3000,,,0002,003,162441,,,0003,EUR,,,,,,,,,,,,,gh,,,,,,,
100,0000000271,2000,,,0001,001,428783,,,NT90,CAD,,,,,,,,,,,,,up,,,,,,,
100,0000001358,1000,,,0001,001,843631,,,NT60,AUD,,X,,,,,,,,,,,ac,,,,,,,
100,0000000625,1000,,,0003,003,570107,,,0001,USD,,X,,,,,,,,,,,kh,,,,,,,
100,0000001366,4000,,,,002,643355,,,NT60,CNY,,,,,,,,,,,,,Kq,,,,,,,
100,0000001728,1000,,,0001,002,263806,,,NT30,KRW,,,,,,,,,,,,,PW,,,,,,,
100,0000001569,3000,,,,001,095123,,,0002,EUR,,X,,,,,,,,,,,EY,,,,,,,
100,0000000447,1000,,,0002,002,705517,,,0001,CAD,,X,,,,,,,,,,,UT,,,,,,,
100,0000001815,5000,,,0002,002,726286,,,0002,JPY,,,,,,,,,,,,,Xb,,,,,,,
100,0000000156,5000,,,0002,002,966194,,,NT60,BRL,,,,,,,,,,,,,Is,,,,,,,
100,0000001111,3000,,,0003,003,469948,,,NT90,BRL,,X,,,,,,,,,,,pl,,,,,,,
100,0000000248,3000,,,0003,002,729018,,,2/10NET30,EUR,,X,,,,,,,,,,,iQ,,,,,,,
100,0000001639,4000,,,,003,117992,,,0003,CNY,,X,,,,,,,,,,,CR,,,,,,,
100,0000000581,3000,,,0001,001,757551,,,NT90,USD,,,,,,,,,,,,,fZ,,,,,,,
100,0000001846,1000,,,0001,002,914651,,,0002,JPY,,,,,,,,,,,,,lB,,,,,,,
100,0000000955,2000,,,,001,339347,,,NT30,GBP,,X,,,,,,,,,,,BW,,,,,,,
100,0000000139,4000,,,0003,001,480762,,,2/10NET30,CAD,,,,,,,,,,,,,qu,,,,,,,
100,0000000591,2000,,,0001,003,443850,,,0003,CHF,,X,,,,,,,,,,,DU,,,,,,,
100,0000000782,5000,,,,001,509418,,,0002,USD,,,,,,,,,,,,,Yw,,,,,,,
100,0000001536,2000,,,0002,002,927590,,,NT60,CAD,,,,,,,,,,,,,up,,,,,,,
100,0000001299,4000,,,0003,001,704502,,,2/10NET30,USD,,X,,,,,,,,,,,fq,,,,,,,
100,0000000922,1000,,,,003,996052,,,2/10NET30,GBP,,,,,,,,,,,,,oD,,,,,,,
100,0000001628,2000,,,,001,029789,,,NT60,KRW,,,,,,,,,,,,,ob,,,,,,,
100,0000001164,4000,,,0002,002,088328,,,0002,CAD,,X,,,,,,,,,,,ET,,,,,,,
100,0000000528,5000,,,,002,512999,,,NT30,KRW,,,,,,,,,,,,,Az,,,,,,,
100,0000001324,1000,,,,002,204992,,,2/10NET30,CHF,,X,,,,,,,,,,,lS,,,,,,,
100,0000000836,1000,,,0001,001,380058,,,0001,EUR,,X,,,,,,,,,,,cA,,,,,,,
100,0000000294,1000,,,0001,001,100443,,,2/10NET30,CNY,,X,,,,,,,,,,,Dw,,,,,,,
100,0000001255,2000,,,0002,003,952748,,,NT90,CHF,,X,,,,,,,,,,,xe,,,,,,,
100,0000000640,3000,,,0003,003,472019,,,2/10NET30,KRW,,,,,,,,,,,,,ss,,,,,,,
100,0000000026,1000,,,0002,001,424263,,,NT90,CAD,,,,,,,,,,,,,yV,,,,,,,
100,0000000680,3000,,,,003,689440,,,NT30,AUD,,X,,,,,,,,,,,IV,,,,,,,
100,0000000571,4000,,,0003,002,092349,,,NT60,CHF,,,,,,,,,,,,,ro,,,,,,,
100,0000000691,5000,,,0001,002,358486,,,2/10NET30,GBP,,X,,,,,,,,,,,HV,,,,,,,
100,0000001768,4000,,,0002,001,635575,,,NT30,CNY,,X,,,,,,,,,,,wh,,,,,,,
100,0000001757,2000,,,,003,703259,,,0003,CHF,,,,,,,,,,,,,Bc,,,,,,,
100,0000000916,5000,,,,003,459878,,,NT60,KRW,,X,,,,,,,,,,,Eg,,,,,,,
100,0000000694,2000,,,,002,742178,,,2/10NET30,AUD,,,,,,,,,,,,,UO,,,,,,,
100,0000000503,5000,,,0003,002,317307,,,0003,USD,,X,,,,,,,,,,,Or,,,,,,,
100,0000000997,3000,,,0002,003,902891,,,NT60,JPY,,X,,,,,,,,,,,DQ,,,,,,,
100,0000001871,1000,,,,001,272867,,,0002,CAD,,X,,,,,,,,,,,nM,,,,,,,
100,0000001319,1000,,,0001,002,438873,,,0003,USD,,X,,,,,,,,,,,oz,,,,,,,
100,0000001328,4000,,,0001,001,204847,,,0003,KRW,,X,,,,,,,,,,,mZ,,,,,,,
100,0000001949,1000,,,0002,001,578301,,,NT30,JPY,,X,,,,,,,,,,,yt,,,,,,,
100,0000000577,4000,,,0001,003,385197,,,NT60,BRL,,,,,,,,,,,,,Nk,,,,,,,
100,0000001951,2000,,,0002,001,714038,,,NT30,CHF,,X,,,,,,,,,,,Ha,,,,,,,
100,0000000467,3000,,,,003,631584,,,NT30,CHF,,,,,,,,,,,,,rJ,,,,,,,
100,0000001839,5000,,,,003,742659,,,0002,CHF,,,,,,,,,,,,,Hl,,,,,,,
100,0000000352,4000,,,0002,002,880386,,,0002,USD,,X,,,,,,,,,,,bI,,,,,,,
100,0000000574,2000,,,0003,003,107842,,,0001,JPY,,X,,,,,,,,,,,oj,,,,,,,
100,0000001184,5000,,,0001,002,499403,,,NT30,CNY,,X,,,,,,,,,,,Cv,,,,,,,
100,0000001263,1000,,,0003,002,352660,,,0002,CNY,,X,,,,,,,,,,,ml,,,,,,,
100,0000000402,3000,,,0001,003,467288,,,2/10NET30,CNY,,X,,,,,,,,,,,FO,,,,,,,
100,0000000351,1000,,,,002,402237,,,NT60,CAD,,X,,,,,,,,,,,Bk,,,,,,,
100,0000001938,2000,,,0003,003,492538,,,0003,CAD,,,,,,,,,,,,,Kz,,,,,,,
100,0000001101,2000,,,0003,002,498763,,,0003,AUD,,X,,,,,,,,,,,HF,,,,,,,
100,0000001123,5000,,,0001,001,159972,,,NT90,CAD,,,,,,,,,,,,,Fp,,,,,,,
100,0000001376,4000,,,0003,001,999683,,,NT90,CHF,,,,,,,,,,,,,ZG,,,,,,,
100,0000001451,5000,,,0002,002,979262,,,NT30,CHF,,X,,,,,,,,,,,Ex,,,,,,,
100,0000001515,1000,,,,002,800939,,,0001,CAD,,,,,,,,,,,,,sU,,,,,,,
100,0000001889,4000,,,0002,003,654631,,,0002,CNY,,X,,,,,,,,,,,xE,,,,,,,
100,0000000792,5000,,,0002,001,443887,,,NT60,KRW,,X,,,,,,,,,,,iG,,,,,,,
100,0000001718,5000,,,0003,001,224330,,,2/10NET30,JPY,,X,,,,,,,,,,,GI,,,,,,,
100,0000000502,1000,,,0001,002,805276,,,NT90,USD,,,,,,,,,,,,,Tn,,,,,,,
100,0000001617,3000,,,0002,002,080159,,,0002,JPY,,X,,,,,,,,,,,Gt,,,,,,,
100,0000001168,3000,,,0001,002,920193,,,NT90,AUD,,,,,,,,,,,,,VG,,,,,,,
100,0000001678,5000,,,0003,001,877061,,,0003,CAD,,X,,,,,,,,,,,Ax,,,,,,,
100,0000001439,3000,,,0001,002,409206,,,0002,CHF,,X,,,,,,,,,,,PU,,,,,,,
100,0000000517,3000,,,0003,002,174852,,,NT30,GBP,,,,,,,,,,,,,tb,,,,,,,
100,0000000209,5000,,,0002,002,715678,,,0001,KRW,,X,,,,,,,,,,,uT,,,,,,,
100,0000000696,3000,,,0001,001,726421,,,0002,BRL,,,,,,,,,,,,,AC,,,,,,,
100,0000000844,5000,,,0001,001,568237,,,0001,BRL,,,,,,,,,,,,,WU,,,,,,,
100,0000000653,3000,,,0003,001,394461,,,2/10NET30,JPY,,X,,,,,,,,,,,iq,,,,,,,
100,0000000732,3000,,,,001,394991,,,2/10NET30,CAD,,,,,,,,,,,,,gD,,,,,,,
100,0000001817,5000,,,0003,001,629656,,,0002,EUR,,,,,,,,,,,,,JX,,,,,,,
100,0000001901,3000,,,0002,002,925038,,,0002,USD,,X,,,,,,,,,,,Tf,,,,,,,
100,0000001202,3000,,,0003,001,934054,,,0003,GBP,,,,,,,,,,,,,HJ,,,,,,,
100,0000001951,2000,,,,003,980262,,,0001,BRL,,,,,,,,,,,,,un,,,,,,,
100,0000000748,3000,,,0003,003,431360,,,NT60,CAD,,X,,,,,,,,,,,sK,,,,,,,
100,0000000387,2000,,,,003,805748,,,2/10NET30,CNY,,,,,,,,,,,,,LL,,,,,,,
100,0000000789,5000,,,0003,003,094985,,,NT60,USD,,,,,,,,,,,,,Jt,,,,,,,
100,0000001234,2000,,,0002,003,888235,,,0001,GBP,,,,,,,,,,,,,ZW,,,,,,,
100,0000000274,4000,,,,002,973327,,,NT30,AUD,,,,,,,,,,,,,eZ,,,,,,,
100,0000000967,1000,,,0003,003,363547,,,0003,CNY,,X,,,,,,,,,,,Dy,,,,,,,
100,0000000955,3000,,,,003,506475,,,2/10NET30,AUD,,,,,,,,,,,,,pu,,,,,,,
100,0000000166,5000,,,0003,002,270182,,,0001,AUD,,X,,,,,,,,,,,GF,,,,,,,
100,0000000767,2000,,,0001,002,360208,,,0001,JPY,,X,,,,,,,,,,,Il,,,,,,,
100,0000001549,4000,,,0003,002,698736,,,0001,CAD,,,,,,,,,,,,,qM,,,,,,,
100,0000001204,3000,,,0003,001,446879,,,0001,EUR,,X,,,,,,,,,,,PD,,,,,,,
100,0000001800,4000,,,,001,775221,,,NT90,USD,,X,,,,,,,,,,,Ch,,,,,,,
100,0000000178,5000,,,0003,002,084523,,,0001,GBP,,X,,,,,,,,,,,iM,,,,,,,
100,0000000901,3000,,,0003,002,618823,,,NT60,CAD,,X,,,,,,,,,,,CM,,,,,,,
100,0000001747,3000,,,0003,002,268036,,,0001,AUD,,X,,,,,,,,,,,XY,,,,,,,
100,0000000585,1000,,,0002,001,710000,,,NT60,AUD,,X,,,,,,,,,,,xv,,,,,,,
100,0000000850,3000,,,0002,001,495731,,,NT60,JPY,,,,,,,,,,,,,tW,,,,,,,
100,0000001769,4000,,,0003,001,027868,,,0002,BRL,,X,,,,,,,,,,,bj,,,,,,,
100,0000000208,4000,,,,001,707646,,,NT30,BRL,,X,,,,,,,,,,,Si,,,,,,,
100,0000000520,3000,,,,001,233002,,,NT90,KRW,,X,,,,,,,,,,,gF,,,,,,,
100,0000000501,3000,,,0003,003,673232,,,0003,CAD,,,,,,,,,,,,,bE,,,,,,,
100,0000001136,4000,,,0003,002,715156,,,2/10NET30,GBP,,X,,,,,,,,,,,Ch,,,,,,,
100,0000001625,5000,,,0002,001,217233,,,NT60,KRW,,X,,,,,,,,,,,Ek,,,,,,,
100,0000001335,3000,,,0001,003,733892,,,0003,KRW,,,,,,,,,,,,,lk,,,,,,,
100,0000001712,2000,,,,003,584640,,,0002,CNY,,,,,,,,,,,,,Gq,,,,,,,
100,0000000450,4000,,,0001,001,180709,,,NT60,CAD,,,,,,,,,,,,,XU,,,,,,,
200,0000001479,4000,,,0001,002,183512,,,NT60,USD,,X,,,,,,,,,,,hO,,,,,,,
100,0000000427,4000,,,0003,001,232682,,,0002,EUR,,X,,,,,,,,,,,lm,,,,,,,
100,0000001596,4000,,,0002,003,412702,,,NT30,CAD,,,,,,,,,,,,,Lb,,,,,,,
100,0000001767,1000,,,0003,001,906821,,,0002,KRW,,X,,,,,,,,,,,QH,,,,,,,
100,0000001066,2000,,,0002,001,376231,,,0003,USD,,X,,,,,,,,,,,Xr,,,,,,,
100,0000000987,3000,,,0002,001,589847,,,0003,GBP,,,,,,,,,,,,,Fq,,,,,,,
100,0000001056,1000,,,0001,002,689299,,,NT30,CHF,,X,,,,,,,,,,,AF,,,,,,,
100,0000001377,3000,,,0001,001,901397,,,0003,CHF,,X,,,,,,,,,,,an,,,,,,,
100,0000000605,5000,,,0001,003,996616,,,0003,BRL,,,,,,,,,,,,,oP,,,,,,,
100,0000001405,5000,,,,001,710315,,,NT60,CHF,,,,,,,,,,,,,Nl,,,,,,,
100,0000000032,5000,,,0001,002,464773,,,0002,CHF,,X,,,,,,,,,,,iQ,,,,,,,
100,0000000929,2000,,,0002,001,356949,,,NT30,GBP,,X,,,,,,,,,,,cQ,,,,,,,
100,0000000729,4000,,,0003,003,925279,,,0003,BRL,,X,,,,,,,,,,,pP,,,,,,,
100,0000000883,3000,,,,003,234876,,,2/10NET30,BRL,,X,,,,,,,,,,,uK,,,,,,,
100,0000000334,1000,,,,001,140021,,,NT30,USD,,,,,,,,,,,,,mf,,,,,,,
100,0000001976,2000,,,0001,001,954156,,,2/10NET30,CAD,,X,,,,,,,,,,,zT,,,,,,,
100,0000001700,1000,,,0001,003,634902,,,0003,CHF,,,,,,,,,,,,,HJ,,,,,,,
100,0000000027,5000,,,0001,003,692367,,,0002,BRL,,,,,,,,,,,,,sc,,,,,,,
100,0000001169,1000,,,0003,002,429192,,,0001,EUR,,,,,,,,,,,,,IH,,,,,,,
100,0000000513,5000,,,,003,237935,,,2/10NET30,BRL,,X,,,,,,,,,,,IR,,,,,,,
100,0000001228,3000,,,0003,002,659984,,,NT60,CAD,,,,,,,,,,,,,pI,,,,,,,
100,0000001268,1000,,,,001,683582,,,NT90,CNY,,X,,,,,,,,,,,id,,,,,,,
100,0000000754,1000,,,0003,002,438244,,,0003,JPY,,X,,,,,,,,,,,nc,,,,,,,
100,0000001194,5000,,,,003,618562,,,0001,BRL,,X,,,,,,,,,,,oM,,,,,,,
100,0000001690,5000,,,,001,900826,,,0001,KRW,,X,,,,,,,,,,,oR,,,,,,,
100,0000000924,5000,,,0001,003,886332,,,0001,GBP,,X,,,,,,,,,,,HZ,,,,,,,
100,0000000459,2000,,,0001,001,262982,,,NT30,CNY,,X,,,,,,,,,,,FX,,,,,,,
100,0000001825,1000,,,0002,003,566647,,,2/10NET30,BRL,,,,,,,,,,,,,iH,,,,,,,
100,0000001001,2000,,,,002,786122,,,2/10NET30,CHF,,X,,,,,,,,,,,QZ,,,,,,,
100,0000001280,5000,,,,002,493757,,,2/10NET30,CHF,,X,,,,,,,,,,,yy,,,,,,,
100,0000000164,1000,,,0003,001,124332,,,NT30,KRW,,X,,,,,,,,,,,He,,,,,,,
100,0000000407,3000,,,,003,063448,,,0002,CHF,,,,,,,,,,,,,pi,,,,,,,
100,0000000313,3000,,,0003,002,142702,,,0003,CAD,,X,,,,,,,,,,,vM,,,,,,,
100,0000001578,4000,,,0003,001,275017,,,NT30,KRW,,,,,,,,,,,,,Nf,,,,,,,
100,0000000589,3000,,,,001,059918,,,NT30,KRW,,,,,,,,,,,,,KX,,,,,,,
100,0000001677,1000,,,0003,003,823869,,,2/10NET30,GBP,,,,,,,,,,,,,hy,,,,,,,
100,0000001427,5000,,,0003,001,603565,,,0001,USD,,,,,,,,,,,,,yf,,,,,,,
100,0000000133,2000,,,0001,003,198509,,,0002,CHF,,,,,,,,,,,,,Wh,,,,,,,
100,0000001751,3000,,,0001,002,563197,,,2/10NET30,KRW,,X,,,,,,,,,,,eG,,,,,,,
100,0000000007,5000,,,0002,003,855539,,,NT30,AUD,,,,,,,,,,,,,xk,,,,,,,
100,0000001096,5000,,,,002,376351,,,0003,CAD,,X,,,,,,,,,,,eL,,,,,,,
100,0000000357,4000,,,0002,003,511742,,,0002,JPY,,,,,,,,,,,,,ID,,,,,,,
100,0000000725,4000,,,0003,002,282459,,,2/10NET30,GBP,,,,,,,,,,,,,it,,,,,,,
100,0000001394,1000,,,0003,002,518493,,,NT30,AUD,,X,,,,,,,,,,,QL,,,,,,,
100,0000000172,3000,,,,002,675512,,,2/10NET30,USD,,,,,,,,,,,,,el,,,,,,,
100,0000001682,4000,,,0003,002,959733,,,NT90,CAD,,X,,,,,,,,,,,WJ,,,,,,,
100,0000000708,4000,,,0003,003,667645,,,NT60,CHF,,X,,,,,,,,,,,nA,,,,,,,
100,0000000296,4000,,,,001,176763,,,0002,CHF,,X,,,,,,,,,,,Wx,,,,,,,
100,0000000879,3000,,,0003,001,946519,,,0003,BRL,,,,,,,,,,,,,BY,,,,,,,
100,0000001176,2000,,,0003,003,333724,,,0003,AUD,,,,,,,,,,,,,XT,,,,,,,
100,0000000131,2000,,,0001,002,322621,,,NT60,BRL,,X,,,,,,,,,,,ZN,,,,,,,
100,0000001819,1000,,,0001,003,011069,,,NT90,GBP,,X,,,,,,,,,,,zS,,,,,,,
100,0000000050,4000,,,0003,003,477458,,,0002,USD,,,,,,,,,,,,,oB,,,,,,,
100,0000001788,1000,,,0003,002,882194,,,2/10NET30,CHF,,X,,,,,,,,,,,gy,,,,,,,
100,0000000236,4000,,,0001,001,522680,,,0003,GBP,,,,,,,,,,,,,fS,,,,,,,
100,0000001358,3000,,,0002,002,595630,,,NT30,AUD,,,,,,,,,,,,,FD,,,,,,,
100,0000001703,4000,,,0003,002,615213,,,NT30,USD,,X,,,,,,,,,,,Qy,,,,,,,
100,0000000127,2000,,,0003,003,847165,,,NT90,GBP,,,,,,,,,,,,,VT,,,,,,,
100,0000001975,2000,,,,001,829935,,,NT60,BRL,,,,,,,,,,,,,Zj,,,,,,,
