MANDT,EBELN,BUKRS,BSART,LIFNR,EKORG,EKGRP,WAERS,WKURS,KUFIX,BEDAT,KDATB,KDATE,KDATV,ABGRU,AUTLF,WEAKT,MEMORY,KZABS,RLWRT,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,MWSKZ,IHREZ,VERKF,EXNUM,UNSEZ,INCO1,INCO2,KONNR,KTPNR,ABTYP,WGLIF,KNUMV
100,0200004009,4000,NB,0000001773,2000,001,USD,0.51483,,20310622,,20240322,,,X,X,,,,NT90,7,41,28,1.0,0.1,,,,,,DAT,,,,,,8854180900
100,0200004012,4000,FO,0000001991,2000,951,USD,0.58887,,20310626,,20230515,,,,,,,,2/10NET30,23,15,40,2.5,1.2,V1,,,,,CIF,,,,,,5072432215
100,0200004012,1000,FO,0000001947,2000,048,USD,0.94012,,20310626,,20251007,,,X,,,,,NT30,3,4,76,1.7,0.5,V1,,,,,DDP,,,,,,9712667500
100,0200004013,4000,NB,0000000115,3000,211,USD,0.88876,,20310626,,20250321,,,,X,,,,NT90,21,27,31,0.4,0.6,V3,,,,,CPT,,,,,,5189297260
100,0200004014,3000,ZB,0000001705,2000,866,USD,1.0558,,20310628,,20240324,,,X,,,,,0003,0,2,33,0.1,0.4,V2,,,,,FCA,,,,,,7464916709
100,0200004015,5000,UB,0000001688,3000,541,USD,1.13007,,20310629,,20241211,,,X,X,,,,0002,19,30,70,0.0,0.2,V3,,,,,DAP,,,,,,9038206096
100,0200004015,5000,NB,0000001099,3000,015,USD,0.72397,,20310629,,20240616,,,X,X,,,,NT90,15,42,37,1.3,1.9,V3,,,,,CFR,,,,,,9958570023
100,0200004016,4000,ZB,0000001875,1000,027,USD,1.17499,,20310629,,20231209,,,X,,,,,0001,12,28,57,0.9,1.9,V2,,,,,CIP,,,,,,5071728526
100,0200004016,2000,FO,0000000193,1000,450,USD,1.6438,,20310629,,20260412,,,X,,,,,0001,3,50,55,3.0,0.1,,,,,,CIP,,,,,,4955077840
100,0200004018,2000,UB,0000000701,2000,656,USD,1.88209,,20310630,,20260411,,,,,,,,2/10NET30,4,19,90,2.6,0.1,V3,,,,,CFR,,,,,,0306527736
100,0200004019,3000,UB,0000001641,1000,650,USD,0.81672,,20310701,,20230927,,,,X,,,,NT30,16,6,75,0.4,2.0,V2,,,,,CIP,,,,,,9250447786
100,0200004020,1000,FO,0000000728,1000,798,USD,0.73949,,20310702,,20230622,,,,,,,,0002,18,58,80,0.4,0.7,V2,,,,,CFR,,,,,,3610747656
100,0200004021,1000,NB,0000000004,1000,131,USD,1.9134,,20310704,,20220704,,,,,,,,2/10NET30,16,47,76,1.6,1.6,V3,,,,,EXW,,,,,,5762413951
100,0200004021,1000,ZB,0000000466,1000,055,USD,1.81078,,20310704,,20250702,,,,,,,,NT90,28,9,83,1.7,1.0,V3,,,,,DDP,,,,,,8668958303
100,0200004023,4000,UB,0000001908,2000,494,USD,0.72087,,20310705,,20210730,,,X,X,,,,0002,17,2,5,1.9,1.2,V1,,,,,CIF,,,,,,9684323473
100,0200004023,1000,ZB,0000000278,2000,562,USD,1.09295,,20310705,,20250302,,,X,,,,,2/10NET30,6,28,26,1.4,0.8,V1,,,,,DAT,,,,,,8798080362
100,0200004024,3000,NB,0000000805,3000,996,USD,1.90666,,20310707,,20220304,,,,,,,,NT90,10,34,56,1.1,1.9,V3,,,,,CIF,,,,,,3208293892
100,0200004025,4000,UB,0000000948,2000,496,USD,0.81659,,20310710,,20220707,,,X,X,,,,0001,23,60,74,1.4,1.9,V3,,,,,CIF,,,,,,6981323547
100,0200004026,2000,ZB,0000001976,2000,033,USD,0.91034,,20310713,,20260101,,,,X,,,,2/10NET30,28,37,62,2.4,0.6,V2,,,,,CPT,,,,,,1628093372
100,0200004029,3000,UB,0000001716,2000,020,USD,1.91574,,20310719,,20260209,,,,,,,,0001,23,31,58,2.3,1.8,,,,,,DAP,,,,,,6727827994
100,0200004030,2000,UB,0000001238,2000,793,USD,1.64343,,20310720,,20260207,,,,X,,,,NT30,18,56,32,0.2,1.2,,,,,,CPT,,,,,,3916105925
100,0200004030,5000,NB,0000000927,2000,833,USD,0.83767,,20310720,,20211011,,,X,X,,,,NT30,19,33,74,2.8,0.2,V3,,,,,DAP,,,,,,5746431673
100,0200004031,3000,NB,0000000688,3000,343,USD,1.53232,,20310720,,20240420,,,X,,,,,NT30,8,59,39,0.1,0.2,V3,,,,,EXW,,,,,,8062189683
100,0200004032,2000,ZB,0000000444,2000,348,USD,1.2532,,20310721,,20230425,,,X,X,,,,0001,10,56,77,2.6,1.0,,,,,,FOB,,,,,,0922376085
100,0200004034,4000,ZB,0000001975,2000,741,USD,1.34388,,20310723,,20231206,,,,,,,,NT90,1,25,24,3.0,1.3,V1,,,,,CPT,,,,,,6555228128
100,0200004035,4000,NB,0000001905,2000,926,USD,1.41372,,20310723,,20220627,,,,,,,,0001,1,26,77,2.9,1.3,V2,,,,,EXW,,,,,,0013007387
100,0200004036,4000,ZB,0000001251,3000,819,USD,1.76095,,20310726,,20260526,,,X,,,,,2/10NET30,19,8,78,2.6,0.9,V3,,,,,CPT,,,,,,6133263224
100,0200004039,5000,NB,0000000447,3000,822,USD,1.63081,,20310802,,20240324,,,X,,,,,2/10NET30,16,2,45,2.6,1.1,V1,,,,,DAP,,,,,,0313899627
100,0200004040,1000,ZB,0000001064,2000,335,USD,0.65164,,20310802,,20210901,,,,X,,,,0002,3,46,32,2.2,1.8,,,,,,CPT,,,,,,8842794071
100,0200004042,3000,NB,0000000812,2000,904,USD,0.59768,,20310805,,20260519,,,X,,,,,NT30,4,23,72,1.2,1.8,,,,,,FOB,,,,,,3121429756
100,0200004042,5000,ZB,0000000270,2000,451,USD,1.2645,,20310805,,20231005,,,X,X,,,,0001,14,3,58,0.8,0.2,V1,,,,,DAT,,,,,,1236474065
100,0200004044,3000,NB,0000001068,1000,601,USD,0.8014,,20310809,,20240408,,,X,,,,,NT90,4,46,62,0.7,0.6,V2,,,,,EXW,,,,,,7528846210
100,0200004045,3000,FO,0000001482,2000,853,USD,1.32217,,20310812,,20260403,,,,,,,,2/10NET30,20,6,44,0.8,0.6,,,,,,CPT,,,,,,6814684257
100,0200004047,2000,FO,0000000147,3000,992,USD,1.26067,,20310816,,20260504,,,,,,,,0001,1,28,14,2.6,1.6,,,,,,DDP,,,,,,1345693536
100,0200004047,5000,NB,0000001396,3000,983,USD,1.68509,,20310816,,20250319,,,X,,,,,NT60,27,28,46,2.9,1.6,V3,,,,,CFR,,,,,,6064245856
100,0200004048,5000,NB,0000000852,1000,132,USD,0.5593,,20310819,,20240205,,,,,,,,NT90,19,24,74,2.8,1.9,V2,,,,,DAP,,,,,,6443349753
100,0200004048,5000,NB,0000001536,1000,518,USD,1.36197,,20310819,,20230705,,,X,,,,,NT60,0,22,85,2.0,1.5,V3,,,,,DDP,,,,,,6251804703
100,0200004049,1000,FO,0000001992,2000,587,USD,1.06736,,20310820,,20220125,,,X,X,,,,2/10NET30,20,18,59,0.8,1.0,V1,,,,,DAT,,,,,,3564535410
100,0200004051,3000,UB,0000001778,2000,669,USD,1.79639,,20310825,,20250512,,,X,X,,,,NT60,23,54,41,0.8,1.8,V3,,,,,DAT,,,,,,7127270868
100,0200004051,3000,NB,0000000396,2000,430,USD,1.2202,,20310825,,20251225,,,,,,,,0002,2,31,13,0.1,1.9,V3,,,,,CIP,,,,,,7247264091
100,0200004052,4000,NB,0000001136,2000,195,USD,1.75241,,20310827,,20250114,,,X,,,,,0001,6,57,76,0.1,0.5,V1,,,,,DDP,,,,,,1858516759
100,0200004054,3000,FO,0000001124,2000,459,USD,0.59018,,20310830,,20220106,,,X,X,,,,NT30,20,1,14,3.0,0.5,V2,,,,,EXW,,,,,,5753712458
100,0200004054,5000,FO,0000000655,2000,823,USD,1.33309,,20310830,,20250901,,,X,X,,,,NT90,30,45,19,2.8,1.0,V2,,,,,CFR,,,,,,5345729875
100,0200004054,3000,NB,0000000606,2000,019,USD,1.09453,,20310830,,20221026,,,X,,,,,NT30,19,53,7,1.6,0.3,,,,,,EXW,,,,,,9982721647
100,0200004054,3000,FO,0000000161,2000,214,USD,1.83215,,20310830,,20251126,,,X,X,,,,0002,10,25,50,2.1,0.8,V2,,,,,CFR,,,,,,8576285072
100,0200004055,3000,NB,0000000678,1000,055,USD,1.0319,,20310901,,20250108,,,,,,,,NT60,15,9,3,0.5,1.1,,,,,,DDP,,,,,,4360723671
100,0200004055,5000,ZB,0000000226,1000,290,USD,1.44067,,20310901,,20231220,,,X,X,,,,NT60,10,48,78,2.9,1.3,,,,,,DDP,,,,,,9452001430
100,0200004056,1000,FO,0000001168,2000,884,USD,1.61987,,20310901,,20241013,,,,,,,,NT60,6,17,83,2.4,2.0,,,,,,DAT,,,,,,0471230463
100,0200004057,4000,NB,9999999999,1000,008,USD,0.90344,,20310903,,20230622,,,,,,,,0001,27,53,8,1.3,1.7,V1,,,,,FOB,,,,,,5461810095
100,0200004057,5000,ZB,0000000267,1000,070,USD,1.75505,,20310903,,20221204,,,,X,,,,2/10NET30,14,31,4,0.9,0.1,,,,,,CFR,,,,,,9262580302
100,0200004058,2000,ZB,0000001475,1000,443,USD,0.61003,,20310905,,20220324,,,,X,,,,0002,14,7,78,0.7,0.9,V3,,,,,CPT,,,,,,5120889089
100,0200004060,1000,UB,0000000861,1000,836,USD,1.51724,,20310909,,20211112,,,X,,,,,NT90,28,5,14,1.1,0.9,,,,,,CPT,,,,,,8983355389
100,0200004061,3000,FO,0000000832,3000,911,USD,1.35004,,20310912,,20240926,,,X,,,,,0003,17,8,61,0.2,1.9,V3,,,,,FOB,,,,,,9842538014
100,0200004062,1000,UB,0000001832,2000,264,USD,1.87632,,20310915,,20250227,,,,X,,,,NT60,21,15,76,2.9,1.9,,,,,,EXW,,,,,,0113375322
100,0200004062,4000,FO,0000000206,2000,788,USD,1.21152,,20310915,,20230726,,,X,X,,,,0001,26,1,58,2.9,1.2,V3,,,,,DAT,,,,,,2665198385
100,0200004064,4000,FO,0000001603,1000,407,USD,1.55183,,20310916,,20220106,,,,X,,,,0003,26,19,85,2.1,0.2,V1,,,,,DDP,,,,,,0249679184
200,0200004064,2000,ZB,0000001554,1000,815,USD,1.45696,,20310916,,20220802,,,,X,,,,NT90,8,28,8,2.4,0.4,V1,,,,,FCA,,,,,,7106668566
100,0200004066,2000,ZB,0000001726,2000,096,USD,0.97302,,20310918,,20251025,,,X,,,,,0001,5,37,70,0.8,0.2,V3,,,,,CIP,,,,,,9232362266
100,0200004067,2000,NB,0000000460,3000,080,USD,0.70169,,20310919,,20251204,,,X,X,,,,2/10NET30,25,59,86,0.0,0.3,V3,,,,,DAT,,,,,,0734012354
100,0200004067,2000,FO,0000001102,3000,532,USD,1.93295,,20310919,,20251212,,,X,,,,,2/10NET30,13,28,25,0.4,1.1,,,,,,DAP,,,,,,0574153141
100,0200004068,4000,FO,0000000907,2000,580,USD,0.96893,,20310920,,20251019,,,X,X,,,,2/10NET30,13,41,54,1.9,1.9,V2,,,,,FCA,,,,,,9964015408
100,0200004071,1000,UB,0000001612,3000,178,USD,1.21632,,20310924,,20260112,,,,X,,,,0002,28,44,61,2.9,2.0,,,,,,EXW,,,,,,9208155285
100,0200004071,2000,NB,0000000088,3000,844,USD,1.46563,,20310924,,20241225,,,X,X,,,,NT60,10,36,78,2.1,0.8,V3,,,,,CIP,,,,,,8089790699
100,0200004072,3000,FO,0000001698,2000,137,USD,1.71113,,20310924,,20230819,,,,,,,,NT60,22,17,0,1.6,0.6,V2,,,,,DAT,,,,,,4445343365
100,0200004072,5000,ZB,0000000727,2000,371,USD,1.80701,,20310924,,20241105,,,X,X,,,,NT60,8,14,39,1.9,0.9,V3,,,,,DAT,,,,,,2156500360
100,0200004073,4000,UB,0000000354,3000,454,USD,0.7339,,20310927,,20231028,,,,X,,,,2/10NET30,17,40,70,0.4,0.5,V3,,,,,FOB,,,,,,3904908398
100,0200004074,3000,NB,0000001726,2000,467,USD,1.21225,,20310929,,20220808,,,X,X,,,,0002,15,14,73,2.5,1.1,V2,,,,,DAT,,,,,,4306432402
100,0200004074,2000,NB,0000001005,2000,122,USD,1.24589,,20310929,,20260621,,,X,,,,,NT90,24,20,77,1.9,0.4,,,,,,FOB,,,,,,3346150424
100,0200004075,1000,UB,0000001331,1000,618,USD,1.5256,,20311001,,20230108,,,,X,,,,2/10NET30,13,31,10,0.8,1.5,,,,,,EXW,,,,,,8417568074
100,0200004076,4000,UB,0000000951,3000,949,USD,1.78212,,20311002,,20210728,,,X,,,,,0002,4,10,6,0.1,0.7,V2,,,,,CFR,,,,,,0008655321
100,0200004077,1000,FO,0000001423,3000,265,USD,1.41043,,20311004,,20220308,,,,,,,,0003,25,25,60,2.9,0.0,V2,,,,,CPT,,,,,,4425983815
100,0200004078,3000,UB,0000000907,1000,823,USD,0.79462,,20311006,,20241010,,,,X,,,,0003,27,16,63,2.2,1.2,V2,,,,,DAP,,,,,,6557190401
100,0200004079,4000,UB,0000000162,2000,211,USD,1.61123,,20311009,,20211221,,,,,,,,0003,6,27,69,2.0,1.2,V3,,,,,CPT,,,,,,3684784936
100,0200004079,4000,NB,0000000349,2000,677,USD,0.74853,,20311009,,20230730,,,X,,,,,2/10NET30,5,15,26,0.6,0.4,V2,,,,,CIF,,,,,,3625935629
100,0200004082,1000,NB,0000000516,3000,056,USD,0.97619,,20311014,,20230927,,,,,,,,NT30,15,43,8,0.1,1.2,V2,,,,,FCA,,,,,,0351409755
100,0200004084,4000,FO,0000001543,1000,393,USD,1.58227,,20311018,,20250829,,,X,,,,,NT90,18,22,55,2.0,0.1,V3,,,,,EXW,,,,,,1041669833
100,0200004086,5000,ZB,0000001795,1000,515,USD,1.89489,,20311020,,20231020,,,,X,,,,0001,27,20,81,1.9,1.4,V2,,,,,DDP,,,,,,3057089628
100,0200004088,5000,FO,0000000357,1000,123,USD,1.68239,,20311023,,20260126,,,,X,,,,0001,1,17,11,0.5,1.4,V3,,,,,FCA,,,,,,7663470106
100,0200004089,3000,ZB,0000001979,2000,428,USD,0.5926,,20311024,,20210803,,,X,,,,,2/10NET30,1,15,78,1.1,0.9,V3,,,,,EXW,,,,,,8715773254
100,0200004091,5000,UB,0000000930,1000,383,USD,1.65169,,20311026,,20250413,,,X,X,,,,NT60,13,23,80,1.5,0.1,V1,,,,,CFR,,,,,,3827396784
100,0200004092,3000,UB,0000001945,2000,892,USD,0.70131,,20311027,,20240528,,,,X,,,,NT90,11,17,34,0.6,0.8,V2,,,,,DAT,,,,,,3731083937
100,0200004093,4000,ZB,0000001219,2000,331,USD,0.86309,,20311028,,20211115,,,X,X,,,,2/10NET30,16,41,24,2.2,1.8,V2,,,,,CIP,,,,,,4738384807
100,0200004094,2000,UB,0000000740,2000,081,USD,1.82338,,20311030,,20240807,,,,,,,,NT60,28,1,47,2.6,0.4,V3,,,,,DDP,,,,,,7881784860
100,0200004096,3000,FO,0000000471,2000,753,USD,1.98909,,20311102,,20240602,,,X,,,,,NT90,15,19,62,2.4,0.1,V1,,,,,DDP,,,,,,4800617594
100,0200004098,5000,FO,0000001350,1000,066,USD,1.76668,,20311104,,20211226,,,,X,,,,NT30,15,50,24,1.9,1.2,V1,,,,,DAP,,,,,,5792732890
100,0200004099,3000,NB,0000000019,3000,627,USD,0.85694,,20311107,,20251206,,,,,,,,0003,25,15,35,1.6,0.9,V3,,,,,FOB,,,,,,1179864670
100,0200004100,5000,UB,0000001048,1000,116,USD,1.88132,,20311110,,20260620,,,,X,,,,0002,7,37,65,1.1,0.9,V1,,,,,FCA,,,,,,7312885527
100,0200004101,3000,FO,0000001795,2000,624,USD,0.77667,,20311111,,20230413,,,X,X,,,,0001,10,34,34,2.8,0.7,V2,,,,,EXW,,,,,,5313307818
100,0200004102,1000,ZB,0000000534,3000,860,USD,1.5667,,20311113,,20230918,,,X,X,,,,NT60,23,32,84,0.3,0.1,V3,,,,,DAP,,,,,,9304109812
100,0200004103,5000,NB,0000000824,1000,276,USD,1.1745,,20311113,,20230820,,,,X,,,,NT90,5,14,75,1.0,1.7,V1,,,,,FOB,,,,,,2256213142
100,0200004103,2000,FO,0000000967,1000,071,USD,1.10725,,20311113,,20260309,,,X,,,,,0002,18,31,6,0.2,0.6,,,,,,DAT,,,,,,6353046388
100,0200004104,5000,UB,0000001406,2000,444,USD,0.93227,,20311113,,20220803,,,,X,,,,2/10NET30,1,36,49,1.7,1.2,V3,,,,,CIF,,,,,,7880417427
100,0200004104,4000,ZB,0000001149,2000,933,USD,0.6838,,20311113,,20250102,,,,,,,,NT60,22,32,37,1.4,1.7,V1,,,,,DAP,,,,,,4725080604
100,0200004106,5000,ZB,0000000589,2000,631,USD,0.61391,,20311116,,20240427,,,X,,,,,NT60,21,10,82,0.6,1.5,,,,,,FOB,,,,,,7994069437
100,0200004106,2000,UB,0000000596,2000,499,USD,1.02412,,20311116,,20251107,,,X,X,,,,0003,8,47,64,2.4,1.5,V2,,,,,CIF,,,,,,3204215023
100,0200004108,5000,UB,0000001168,3000,380,USD,0.5207,,20311119,,20260501,,,,X,,,,NT60,30,58,62,0.1,0.5,V3,,,,,DDP,,,,,,0002509074
100,0200004108,1000,UB,0000000032,3000,170,USD,1.04907,,20311119,,20230201,,,X,X,,,,NT60,13,4,77,2.6,0.8,,,,,,CPT,,,,,,8592114728
100,0200004109,3000,UB,0000001493,2000,432,USD,0.71155,,20311122,,20221031,,,,,,,,0003,22,24,52,0.8,0.9,V1,,,,,DAP,,,,,,6851072737
100,0200004109,1000,UB,0000000949,2000,729,USD,0.92223,,20311122,,20230108,,,X,X,,,,NT30,22,10,55,1.7,0.1,V3,,,,,CIF,,,,,,3677496804
100,0200004109,1000,UB,0000000929,2000,902,USD,1.62201,,20311122,,20220809,,,X,,,,,0003,19,7,4,1.2,0.5,V2,,,,,FCA,,,,,,6591389306
100,0200004110,4000,FO,0000000699,2000,017,USD,1.78104,,20311122,,20251220,,,,X,,,,0003,18,25,57,1.6,1.6,V2,,,,,CFR,,,,,,6886387961
100,0200004111,3000,NB,0000001883,2000,545,USD,1.20474,,20311125,,20240821,,,,,,,,0003,14,8,60,0.7,1.6,V3,,,,,CIF,,,,,,9313638200
100,0200004112,2000,ZB,0000000329,2000,672,USD,1.6125,,20311127,,20240620,,,,,,,,NT60,15,59,72,2.5,0.1,V1,,,,,DAT,,,,,,7883351314
100,0200004113,4000,ZB,0000001706,3000,779,USD,1.23356,,20311128,,20211225,,,,X,,,,NT30,5,28,80,0.0,0.7,V3,,,,,CPT,,,,,,2484676174
100,0200004113,4000,FO,0000000848,3000,168,USD,1.0398,,20311128,,20230304,,,X,,,,,2/10NET30,6,59,47,1.2,1.7,V1,,,,,DAP,,,,,,2486592910
100,0200004114,2000,ZB,0000001092,3000,551,USD,0.88765,,20311129,,20240629,,,X,X,,,,0001,18,47,74,0.8,0.9,V1,,,,,FCA,,,,,,6053626759
100,0200004115,5000,UB,0000000724,1000,960,USD,1.14033,,20311130,,20250304,,,,X,,,,NT90,29,9,14,2.1,1.6,,,,,,DAT,,,,,,9073803090
100,0200004116,2000,UB,0000001248,2000,562,USD,0.63413,,20311203,,20221225,,,X,X,,,,2/10NET30,27,12,77,1.3,1.4,V2,,,,,FCA,,,,,,0497696089
100,0200004118,1000,FO,0000001517,2000,522,USD,0.68218,,20311205,,20211214,,,X,,,,,NT60,23,12,52,1.3,1.1,V2,,,,,CFR,,,,,,2711917660
100,0200004120,5000,UB,0000000583,2000,468,USD,1.83538,,20311209,,20240512,,,,,,,,0001,14,27,33,2.1,0.1,V2,,,,,FCA,,,,,,3800081640
100,0200004122,4000,ZB,0000000017,2000,738,USD,1.20007,,20311213,,20230311,,,X,X,,,,NT60,28,57,52,0.8,1.8,V2,,,,,CIP,,,,,,7793124428
100,0200004123,3000,NB,0000000504,1000,416,USD,1.30212,,20311214,,20240404,,,,X,,,,NT60,9,30,82,3.0,1.7,,,,,,CPT,,,,,,0904144309
100,0200004124,4000,FO,0000001018,2000,553,USD,1.62008,,20311217,,20241005,,,,,,,,0003,23,43,32,2.0,0.0,V3,,,,,DAT,,,,,,6758628357
100,0200004126,5000,ZB,0000000708,1000,635,USD,1.89914,,20311219,,20251113,,,,X,,,,0002,27,20,59,2.6,1.6,V2,,,,,FCA,,,,,,7452348910
100,0200004126,4000,ZB,0000001325,1000,196,USD,1.83598,,20311219,,20211219,,,,X,,,,0001,20,35,19,0.9,1.2,V2,,,,,EXW,,,,,,3218621108
100,0200004129,5000,UB,0000001211,2000,653,USD,0.78469,,20311223,,20210908,,,X,,,,,NT30,30,39,35,0.3,1.9,V1,,,,,CFR,,,,,,5603197379
100,0200004129,3000,FO,0000000786,2000,631,USD,1.64777,,20311223,,20230331,,,,,,,,NT60,27,5,27,0.4,0.5,V2,,,,,DAP,,,,,,2917567283
100,0200004130,3000,UB,0000001801,1000,074,USD,1.34972,,20311225,,20230312,,,X,,,,,2/10NET30,20,33,75,0.7,1.0,V1,,,,,CPT,,,,,,5434854058
100,0200004131,3000,NB,0000001883,2000,100,USD,0.83707,,20311227,,20240517,,,X,,,,,NT90,26,6,21,1.1,1.7,V2,,,,,EXW,,,,,,7395626625
100,0200004132,5000,ZB,0000001425,1000,230,USD,1.66213,,20311227,,20240531,,,,X,,,,NT30,29,36,37,2.4,0.6,V1,,,,,DAT,,,,,,6869853763
100,0200004134,4000,UB,0000000775,3000,631,USD,1.57962,,20311230,,20251220,,,X,X,,,,NT90,2,10,85,1.3,0.8,V1,,,,,FOB,,,,,,9092822433
100,0200004135,4000,FO,0000001660,1000,029,USD,1.5994,,20311231,,20240505,,,X,,,,,NT60,3,15,56,1.5,0.9,V2,,,,,CIF,,,,,,6322033457
100,0200004137,2000,UB,0000000489,2000,770,USD,0.71507,,20320105,,20241007,,,X,X,,,,NT90,11,40,68,2.4,1.7,,,,,,FOB,,,,,,3149676103
100,0200004137,4000,FO,0000001478,2000,556,USD,1.45115,,20320105,,20210930,,,,,,,,NT60,24,56,7,3.0,1.9,V2,,,,,CPT,,,,,,2240828934
100,0200004139,4000,FO,0000001158,2000,722,USD,1.27496,,20320106,,20230707,,,X,,,,,NT60,0,43,52,1.4,1.4,V3,,,,,EXW,,,,,,3846413302
100,0200004140,4000,FO,0000001922,2000,122,USD,1.769,,20320107,,20260428,,,,X,,,,0002,19,57,11,2.6,0.4,V3,,,,,CPT,,,,,,1995457118
100,0200004141,1000,NB,0000001264,3000,161,USD,0.60817,,20320110,,20220108,,,,,,,,0003,12,3,88,2.0,0.5,V3,,,,,DAP,,,,,,6365819297
100,0200004141,4000,ZB,0000001602,3000,961,USD,1.84016,,20320110,,20220804,,,X,,,,,NT60,17,50,71,0.6,0.7,V3,,,,,CIF,,,,,,7788369964
100,0200004143,1000,NB,0000000491,2000,312,USD,1.39608,,20320110,,20241209,,,,X,,,,0003,10,11,14,2.3,1.1,V1,,,,,CIP,,,,,,6158598275
100,0200004144,3000,UB,0000001698,3000,250,USD,1.71567,,20320112,,20240922,,,,,,,,0003,19,28,13,2.6,1.8,V1,,,,,DDP,,,,,,5281450909
100,0200004144,1000,UB,0000000657,3000,649,USD,1.83239,,20320112,,20221121,,,,X,,,,NT90,26,11,79,2.3,1.1,V1,,,,,FOB,,,,,,4632058788
100,0200004145,2000,ZB,0000000877,1000,034,USD,1.64182,,20320114,,20220114,,,,,,,,NT60,19,27,51,1.9,1.1,V3,,,,,CIP,,,,,,1443148150
100,0200004146,2000,NB,0000000742,2000,902,USD,1.48477,,20320114,,20240205,,,,X,,,,NT90,12,48,87,2.7,1.4,V3,,,,,DAP,,,,,,4901644563
100,0200004148,4000,ZB,0000000450,2000,177,USD,1.23728,,20320118,,20210625,,,,X,,,,2/10NET30,17,7,39,2.4,1.4,V2,,,,,CPT,,,,,,0393666965
100,0200004148,3000,FO,9999999999,2000,005,USD,1.70764,,20320118,,20230309,,,,X,,,,0001,8,6,36,0.8,0.8,V1,,,,,CPT,,,,,,9047046819
100,0200004149,5000,FO,0000001034,2000,636,USD,1.07838,,20320121,,20250326,,,X,X,,,,2/10NET30,6,10,84,2.9,1.8,V2,,,,,EXW,,,,,,4717370995
100,0200004150,2000,UB,0000000370,1000,748,USD,1.00028,,20320123,,20211225,,,,,,,,NT60,3,13,85,0.1,1.9,V2,,,,,EXW,,,,,,5914683575
100,0200004151,4000,FO,9999999999,3000,206,USD,0.75522,,20320123,,20250626,,,,X,,,,NT30,21,0,50,0.8,1.1,V1,,,,,FCA,,,,,,5784730266
100,0200004152,1000,FO,0000001748,2000,929,USD,1.36465,,20320123,,20240718,,,X,,,,,0001,16,26,61,0.6,1.6,V3,,,,,DAT,,,,,,3697972431
100,0200004153,5000,ZB,0000000215,2000,256,USD,1.57166,,20320123,,20240511,,,X,X,,,,0001,5,18,14,1.3,0.2,V3,,,,,DAT,,,,,,2145639941
100,0200004154,4000,FO,0000001891,2000,029,USD,0.79557,,20320125,,20220625,,,X,X,,,,NT60,29,17,39,0.5,0.2,V3,,,,,DAP,,,,,,3383304692
100,0200004154,4000,NB,0000001237,2000,499,USD,0.63749,,20320125,,20240518,,,,,,,,NT90,11,18,13,1.7,1.5,V3,,,,,CIP,,,,,,8398702229
100,0200004158,4000,UB,0000000033,2000,996,USD,1.51708,,20320130,,20210706,,,X,,,,,0003,17,30,90,0.9,0.8,,,,,,CPT,,,,,,3123940827
100,0200004158,4000,FO,0000001687,2000,553,USD,1.72444,,20320130,,20250520,,,X,,,,,NT30,12,14,12,2.9,0.3,V1,,,,,DAP,,,,,,1168245656
100,0200004159,2000,UB,0000000061,3000,250,USD,0.85481,,20320201,,20231115,,,X,,,,,0001,23,59,77,2.9,0.6,V1,,,,,CIP,,,,,,3606794768
100,0200004160,4000,ZB,0000000056,2000,972,USD,0.67091,,20320201,,20220326,,,,,,,,2/10NET30,21,45,38,1.6,1.7,,,,,,FCA,,,,,,0592981145
100,0200004162,2000,FO,0000001941,2000,686,USD,0.9897,,20320203,,20230227,,,,X,,,,2/10NET30,1,18,28,1.1,0.1,,,,,,CIF,,,,,,6419570753
100,0200004162,1000,NB,0000001995,2000,022,USD,1.20564,,20320203,,20231129,,,X,,,,,NT90,18,5,65,0.1,1.2,V2,,,,,CFR,,,,,,6337626874
100,0200004163,1000,UB,0000001833,1000,296,USD,1.06896,,20320205,,20211107,,,X,,,,,NT90,17,55,55,2.2,0.2,,,,,,DAT,,,,,,3366207040
100,0200004164,5000,FO,0000000919,2000,859,USD,1.09528,,20320207,,20260414,,,,,,,,NT60,9,32,21,1.7,0.6,V1,,,,,FCA,,,,,,0897395140
100,0200004165,4000,UB,0000000966,2000,345,USD,1.5862,,20320210,,20230817,,,,X,,,,0001,22,6,86,1.3,0.6,V2,,,,,DAT,,,,,,7139593212
100,0200004166,2000,NB,0000000896,2000,655,USD,0.5997,,20320213,,20260131,,,,,,,,NT90,6,59,44,2.6,0.4,V3,,,,,DAT,,,,,,3396456805
100,0200004166,4000,ZB,0000001083,2000,252,USD,1.48532,,20320213,,20220616,,,X,,,,,2/10NET30,4,54,43,0.9,1.2,V3,,,,,CIP,,,,,,4917154211
100,0200004166,2000,NB,0000001416,2000,509,USD,1.4061,,20320213,,20250916,,,,X,,,,0003,29,17,84,1.8,0.5,V1,,,,,DDP,,,,,,7798477605
100,0200004168,4000,FO,0000001727,2000,422,USD,1.56163,,20320213,,20240425,,,,X,,,,2/10NET30,24,24,27,2.2,1.6,,,,,,EXW,,,,,,9475540260
100,0200004169,2000,NB,0000001318,2000,755,USD,0.98966,,20320214,,20241107,,,X,,,,,NT90,26,34,28,2.6,0.5,V3,,,,,DAP,,,,,,9218143606
