MANDT,MATNR,WERKS,PSTAT,LVORM,BWTTY,XCHAR,MMSTA,MMSTD,MAABC,KZKRI,EKGRP,DISMM,DISPO,DISLS,BERID,BSTMI,MINBE,EISBE,MABST,STRGR,LGPRO,LGFSB,HERKL,INSMK,SSQSS,MTVFP,KZAUS,AUSDT,NFMAT,MFLHN,KZBED,LGPBE,LGOBE,INSMK2
100,MAT0000229,3000,,,,,,,C,,006,PD,Csq,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000306,4000,,,,,,,,,567,,ssl,,,,,,,,,,,,,,,,,,,,,
100,MAT0001578,1001,,,,,,,C,,092,,SHH,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001146,1001,,,,,,,A,,468,VB,UgW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000962,1001,,,,,,,A,,872,MRP,ezN,,,,,,,,,,,,,,,,,,,,,
100,MAT0001317,3001,,,,,,,C,,559,PD,LpH,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001187,2000,,,,,,,C,,941,PD,fhd,,,,,,,,,,,,,,,,,,,,,
100,MAT0000572,1001,,,,,,,A,,268,PD,XaG,,,,,,,,,,,,,,,,,,,,,
100,MAT0001753,2000,,,,,,,,,074,VB,lOJ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000458,3000,,,,,,,A,,782,PD,RoW,,,,,,,,,,,,,,,,,,,,,
100,MAT0001252,4000,,,,,,,C,,743,MRP,dxX,,,,,,,,,,,,,,,,,,,,,
100,MAT0000738,3000,,,,,,,C,,017,VB,qXd,,,,,,,,,,,,,,,,,,,,,
100,MZ-FG-R200,3000,,,,,,,,,343,MRP,zFP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001787,1002,,,,,,,A,,226,MRP,wnD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001043,3001,,,,,,,C,,126,VB,rup,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000310,1002,,,,,,,B,,989,MRP,nRo,,,,,,,,,,,,,,,,,,,,,
100,MAT0001497,3000,,,,,,,A,,934,VB,Iua,,,,,,,,,,,,,,,,,,,,,
100,MAT0000755,4000,,,,,,,B,,628,VB,fNm,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000367,5000,,,,,,,A,,370,VB,YSt,,,,,,,,,,,,,,,,,,,,,
100,MAT0001637,4000,,,,,,,A,,073,MRP,Mtj,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001050,1000,,,,,,,A,,879,,jRm,,,,,,,,,,,,,,,,,,,,,
100,MAT0000433,1001,,,,,,,A,,857,,mAn,,,,,,,,,,,,,,,,,,,,,
100,MAT0000684,1002,,,,,,,A,,558,VB,Bsg,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000798,1000,,,,,,,C,,749,MRP,GHP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000291,2001,,,,,,,A,,846,PD,Bpo,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000514,3001,,,,,,,A,,017,,ZsV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000456,1001,,,,,,,A,,855,PD,PPK,,,,,,,,,,,,,,,,,,,,,
100,MAT0000928,1002,,,,,,,C,,838,PD,xqX,,,,,,,,,,,,,,,,,,,,,
100,MAT0001238,5000,,,,,,,A,,048,VB,Qbr,,,,,,,,,,,,,,,,,,,,,
100,MAT0000873,1002,,,,,,,C,,392,VB,JTU,,,,,,,,,,,,,,,,,,,,,
100,MAT0000091,4000,,,,,,,,,137,,WSH,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001402,2001,,,,,,,A,,511,VB,INB,,,,,,,,,,,,,,,,,,,,,
100,MAT0000814,2000,,,,,,,B,,437,PD,ioU,,,,,,,,,,,,,,,,,,,,,
100,MAT0001430,5000,,,,,,,C,,379,MRP,qQQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001581,5001,,,,,,,A,,199,,WnX,,,,,,,,,,,,,,,,,,,,,
100,MAT0000161,3000,,,,,,,B,,489,PD,LaA,,,,,,,,,,,,,,,,,,,,,
100,MAT0000360,1002,,,,,,,A,,334,VB,jaa,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001489,3001,,,,,,,A,,580,PD,DIQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000803,1001,,,,,,,,,091,PD,BPx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000636,5001,,,,,,,,,310,,FRX,,,,,,,,,,,,,,,,,,,,,
100,MAT0000596,3000,,,,,,,B,,026,PD,HSJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001218,2001,,,,,,,B,,625,PD,VVA,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000330,5001,,,,,,,C,,167,PD,YuK,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001216,2001,,,,,,,C,,758,VB,utj,,,,,,,,,,,,,,,,,,,,,
100,MAT0000915,2001,,,,,,,A,,007,,VSR,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001077,3000,,,,,,,A,,614,MRP,eDx,,,,,,,,,,,,,,,,,,,,,
100,MAT0001172,1002,,,,,,,C,,928,,Teg,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001074,5001,,,,,,,A,,012,,pNK,,,,,,,,,,,,,,,,,,,,,
100,MAT0000940,5001,,,,,,,B,,717,,zJB,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000240,3001,,,,,,,,,000,VB,rFG,,,,,,,,,,,,,,,,,,,,,
100,MAT0001929,1002,,,,,,,C,,186,PD,EKp,,,,,,,,,,,,,,,,,,,,,
100,MAT0000810,2001,,,,,,,C,,610,VB,WVI,,,,,,,,,,,,,,,,,,,,,
100,MAT0000713,3001,,,,,,,A,,884,VB,wDO,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000235,5001,,,,,,,,,845,MRP,aYw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001678,4000,,,,,,,B,,151,,uFD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000996,2001,,,,,,,C,,050,MRP,Eie,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000910,1001,,,,,,,C,,612,,QUn,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001196,1000,,,,,,,B,,536,,Ofo,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001521,4000,,,,,,,,,909,VB,HzX,,,,,,,,,,,,,,,,,,,,,
100,MAT0000714,4000,,,,,,,A,,730,VB,bvb,,,,,,,,,,,,,,,,,,,,,
100,MAT0001630,3001,,,,,,,C,,842,VB,sbp,,,,,,,,,,,,,,,,,,,,,
100,MAT0000852,2001,,,,,,,B,,004,PD,ere,,,,,,,,,,,,,,,,,,,,,
100,MAT0001671,4000,,,,,,,B,,937,,hQU,,,,,,,,,,,,,,,,,,,,,
100,MAT0001017,5000,,,,,,,C,,211,VB,GZn,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000107,1002,,,,,,,,,250,,RGd,,,,,,,,,,,,,,,,,,,,,
100,MAT0001440,3001,,,,,,,A,,096,VB,QOs,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000148,3001,,,,,,,B,,406,,yaE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000579,5001,,,,,,,,,925,VB,jvg,,,,,,,,,,,,,,,,,,,,,
100,MAT0001959,5001,,,,,,,C,,385,,SIw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001818,3000,,,,,,,A,,201,PD,MpT,,,,,,,,,,,,,,,,,,,,,
100,MAT0000558,2000,,,,,,,B,,563,,TLD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001647,1001,,,,,,,B,,726,PD,ApF,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000538,3001,,,,,,,C,,724,,eNc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001823,2000,,,,,,,B,,260,VB,Pfg,,,,,,,,,,,,,,,,,,,,,
100,MAT0000111,5000,,,,,,,C,,304,MRP,rNb,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000846,2000,,,,,,,B,,103,VB,UEG,,,,,,,,,,,,,,,,,,,,,
100,MAT0000096,3000,,,,,,,C,,146,MRP,wSj,,,,,,,,,,,,,,,,,,,,,
100,MAT0000326,2000,,,,,,,,,247,VB,nUN,,,,,,,,,,,X,,,,,,,,,,
100,MZ-FG-C900,2000,,,,,,,A,,821,PD,KQx,,,,,,,,,,,,,,,,,,,,,
100,MAT0001398,5000,,,,,,,A,,740,MRP,dVR,,,,,,,,,,,,,,,,,,,,,
100,MAT0000360,5001,,,,,,,,,569,MRP,LJJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000048,5001,,,,,,,B,,492,MRP,XkN,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000031,3000,,,,,,,C,,610,MRP,OEg,,,,,,,,,,,,,,,,,,,,,
100,MAT0000716,2001,,,,,,,A,,210,MRP,Mvr,,,,,,,,,,,,,,,,,,,,,
100,MAT0001344,1002,,,,,,,,,697,MRP,mVk,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001708,5000,,,,,,,,,888,,iHV,,,,,,,,,,,,,,,,,,,,,
100,MAT0000477,5001,,,,,,,A,,783,MRP,PwI,,,,,,,,,,,,,,,,,,,,,
100,MAT0000033,2000,,,,,,,C,,815,,zUh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001881,3001,,,,,,,B,,338,MRP,bYs,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000355,5000,,,,,,,C,,220,,ilV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000461,5000,,,,,,,,,139,,SBi,,,,,,,,,,,,,,,,,,,,,
100,MAT0001799,2000,,,,,,,B,,414,MRP,Vna,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000092,1002,,,,,,,,,677,,UjM,,,,,,,,,,,,,,,,,,,,,
100,MAT0001909,3000,,,,,,,B,,751,,mLo,,,,,,,,,,,,,,,,,,,,,
100,MAT0000162,5001,,,,,,,A,,778,,AsX,,,,,,,,,,,,,,,,,,,,,
100,MAT0001092,1002,,,,,,,A,,598,MRP,IUO,,,,,,,,,,,,,,,,,,,,,
100,MAT0000542,4000,,,,,,,C,,595,,Sap,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001093,3001,,,,,,,B,,047,,FyG,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001499,2001,,,,,,,C,,355,PD,jMH,,,,,,,,,,,,,,,,,,,,,
100,MAT0000948,5000,,,,,,,C,,272,PD,hiL,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001080,2001,,,,,,,C,,013,MRP,rbe,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000707,5000,,,,,,,B,,069,VB,xjx,,,,,,,,,,,,,,,,,,,,,
100,MAT0001504,1000,,,,,,,C,,007,,iWT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001854,3000,,,,,,,,,970,VB,jYV,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000249,1002,,,,,,,A,,109,VB,acC,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001128,5001,,,,,,,A,,361,PD,apX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000325,3001,,,,,,,,,677,VB,ekE,,,,,,,,,,,,,,,,,,,,,
100,MAT0001187,2000,,,,,,,A,,569,PD,AXT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000141,2001,,,,,,,B,,122,,DVZ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000893,1001,,,,,,,B,,407,VB,woz,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000074,2000,,,,,,,B,,131,VB,tjJ,,,,,,,,,,,X,,,,,,,,,,
100,FG226,5000,,,,,,,B,,556,VB,Tzd,,,,,,,,,,,,,,,,,,,,,
100,MAT0000977,1000,,,,,,,C,,247,MRP,fWr,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000460,3001,,,,,,,,,372,,nKB,,,,,,,,,,,,,,,,,,,,,
100,MAT0001835,5001,,,,,,,A,,021,,UgD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001586,2001,,,,,,,C,,211,MRP,jcw,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001009,2000,,,,,,,B,,580,MRP,tic,,,,,,,,,,,,,,,,,,,,,
100,MAT0000781,3001,,,,,,,,,902,VB,Puh,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000451,1001,,,,,,,A,,150,MRP,TKD,,,,,,,,,,,,,,,,,,,,,
100,MAT0001660,1002,,,,,,,A,,277,MRP,Myi,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001846,3001,,,,,,,C,,483,VB,Abc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000669,3000,,,,,,,C,,276,MRP,RLm,,,,,,,,,,,,,,,,,,,,,
100,MAT0001654,2000,,,,,,,A,,321,,OCs,,,,,,,,,,,,,,,,,,,,,
100,MAT0000024,2000,,,,,,,,,796,,JiX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000196,5001,,,,,,,C,,480,MRP,kLF,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001877,5000,,,,,,,C,,866,MRP,pha,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000553,1001,,,,,,,,,197,MRP,qQd,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001410,5001,,,,,,,B,,805,PD,oPL,,,,,,,,,,,,,,,,,,,,,
200,MAT0000269,4000,,,,,,,,,841,MRP,BYJ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001955,1000,,,,,,,,,787,PD,CFz,,,,,,,,,,,,,,,,,,,,,
100,MAT0000855,5000,,,,,,,B,,402,PD,HIW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000638,5000,,,,,,,C,,768,MRP,KBW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000462,5000,,,,,,,C,,225,PD,WgS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000343,5001,,,,,,,A,,355,MRP,KZy,,,,,,,,,,,,,,,,,,,,,
100,MAT0000630,5000,,,,,,,B,,689,PD,yVL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000031,2001,,,,,,,B,,751,,zBG,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001646,2000,,,,,,,A,,319,VB,Sjx,,,,,,,,,,,,,,,,,,,,,
100,MAT0000732,2001,,,,,,,,,404,,zYt,,,,,,,,,,,,,,,,,,,,,
100,MAT0000762,1000,,,,,,,A,,051,MRP,ZaB,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001513,3001,,,,,,,B,,953,PD,AYG,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000524,4000,,,,,,,B,,924,MRP,iFz,,,,,,,,,,,,,,,,,,,,,
100,MAT0000438,5000,,,,,,,B,,734,VB,qOj,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000085,3000,,,,,,,A,,727,PD,HvA,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001631,5000,,,,,,,,,240,VB,KRu,,,,,,,,,,,,,,,,,,,,,
100,MAT0000359,3000,,,,,,,,,400,MRP,zMG,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000136,2000,,,,,,,B,,885,PD,QaN,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001750,5000,,,,,,,B,,256,MRP,sel,,,,,,,,,,,,,,,,,,,,,
100,MAT0001288,1001,,,,,,,B,,665,PD,nXd,,,,,,,,,,,,,,,,,,,,,
100,MAT0001375,3000,,,,,,,,,459,VB,VHk,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000624,5001,,,,,,,A,,432,VB,doS,,,,,,,,,,,,,,,,,,,,,
100,MAT0000673,1000,,,,,,,B,,458,VB,Fgy,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001509,1002,,,,,,,B,,242,VB,Oem,,,,,,,,,,,,,,,,,,,,,
100,MAT0000573,2000,,,,,,,B,,029,PD,imJ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001938,1000,,,,,,,C,,423,VB,SeB,,,,,,,,,,,,,,,,,,,,,
100,MAT0001042,1000,,,,,,,A,,539,VB,ZlI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000648,5000,,,,,,,C,,463,MRP,CvO,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000291,2000,,,,,,,A,,585,VB,upF,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001279,1002,,,,,,,,,667,VB,yuo,,,,,,,,,,,,,,,,,,,,,
100,MAT0000978,1000,,,,,,,A,,050,PD,jnZ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001793,5001,,,,,,,,,951,PD,HdJ,,,,,,,,,,,,,,,,,,,,,
100,MAT0001802,3000,,,,,,,,,964,,HEb,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001290,5001,,,,,,,B,,411,VB,NqK,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000110,3001,,,,,,,B,,773,MRP,jqN,,,,,,,,,,,,,,,,,,,,,
100,MAT0001101,1000,,,,,,,A,,724,VB,Uvw,,,,,,,,,,,,,,,,,,,,,
100,MAT0001004,4000,,,,,,,B,,590,VB,gbo,,,,,,,,,,,,,,,,,,,,,
100,MAT0000957,1002,,,,,,,A,,722,VB,yTx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001291,3001,,,,,,,A,,930,MRP,OHj,,,,,,,,,,,,,,,,,,,,,
100,MAT0001296,3001,,,,,,,C,,334,,Ebr,,,,,,,,,,,,,,,,,,,,,
100,MZ-FG-C20,3001,,,,,,,,,410,,qAv,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001673,1000,,,,,,,C,,989,VB,tFx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000427,5000,,,,,,,B,,267,MRP,WzQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000032,1001,,,,,,,C,,457,,awo,,,,,,,,,,,,,,,,,,,,,
100,MZ-TG-Y200,5001,,,,,,,A,,209,VB,nnT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000856,5000,,,,,,,C,,845,MRP,ltK,,,,,,,,,,,,,,,,,,,,,
100,MAT0000268,5001,,,,,,,,,377,VB,GBr,,,,,,,,,,,,,,,,,,,,,
100,MAT0001320,1001,,,,,,,C,,348,MRP,aiL,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000744,3000,,,,,,,B,,435,VB,oue,,,,,,,,,,,X,,,,,,,,,,
100,MZ-TG-Y120,5001,,,,,,,C,,325,VB,iJI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000573,2001,,,,,,,C,,765,MRP,dAx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001824,1002,,,,,,,,,361,,RXa,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000486,1000,,,,,,,C,,275,PD,PTD,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001581,4000,,,,,,,B,,533,,osQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000717,5000,,,,,,,C,,152,VB,kiz,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000447,1000,,,,,,,C,,870,PD,VEn,,,,,,,,,,,,,,,,,,,,,
100,MAT0000670,1002,,,,,,,A,,494,VB,AIe,,,,,,,,,,,,,,,,,,,,,
100,MAT0001505,3000,,,,,,,C,,544,,Qhx,,,,,,,,,,,,,,,,,,,,,
100,MAT0001924,1000,,,,,,,A,,746,MRP,gUQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001617,1001,,,,,,,,,364,VB,RGU,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001960,5000,,,,,,,B,,048,MRP,JVp,,,,,,,,,,,,,,,,,,,,,
100,MAT0000911,5000,,,,,,,C,,653,,WjG,,,,,,,,,,,,,,,,,,,,,
100,MAT0001670,5000,,,,,,,C,,380,MRP,Llc,,,,,,,,,,,,,,,,,,,,,
100,MAT0001437,2000,,,,,,,B,,825,,WJl,,,,,,,,,,,,,,,,,,,,,
100,MAT0000658,4000,,,,,,,,,315,VB,cWS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000661,1001,,,,,,,A,,590,PD,qsY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000377,1000,,,,,,,B,,775,,xlg,,,,,,,,,,,,,,,,,,,,,
100,MAT0000724,3000,,,,,,,C,,659,MRP,VGF,,,,,,,,,,,,,,,,,,,,,
100,MAT0000461,1001,,,,,,,A,,951,PD,RRE,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000518,3001,,,,,,,B,,965,,ahs,,,,,,,,,,,,,,,,,,,,,
100,MAT0001267,1001,,,,,,,,,286,MRP,Quu,,,,,,,,,,,,,,,,,,,,,
100,MAT0000959,3001,,,,,,,A,,975,MRP,NcY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001025,5000,,,,,,,B,,732,MRP,Naq,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001283,2001,,,,,,,C,,489,,AqL,,,,,,,,,,,,,,,,,,,,,
100,MAT0001524,1002,,,,,,,A,,238,,EWl,,,,,,,,,,,,,,,,,,,,,
100,MAT0001458,1000,,,,,,,C,,787,VB,eOY,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000747,5001,,,,,,,C,,072,VB,AMr,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001060,5000,,,,,,,,,975,VB,Klu,,,,,,,,,,,,,,,,,,,,,
100,MAT0000189,1002,,,,,,,B,,771,VB,PmP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001183,2001,,,,,,,B,,588,PD,nBM,,,,,,,,,,,,,,,,,,,,,
100,MAT0001345,2001,,,,,,,C,,649,,Vuz,,,,,,,,,,,,,,,,,,,,,
100,MAT0001930,5000,,,,,,,C,,331,PD,NDg,,,,,,,,,,,,,,,,,,,,,
100,MAT0000267,3001,,,,,,,C,,610,,JVU,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000786,3001,,,,,,,A,,514,PD,KKd,,,,,,,,,,,,,,,,,,,,,
100,MAT0001118,5000,,,,,,,A,,893,,INe,,,,,,,,,,,,,,,,,,,,,
100,MAT0001557,4000,,,,,,,A,,437,,zYy,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000982,3001,,,,,,,C,,250,VB,jzb,,,,,,,,,,,,,,,,,,,,,
100,MZ-TG-Y120,3001,,,,,,,A,,667,,RHY,,,,,,,,,,,X,,,,,,,,,,
100,MZ-FG-M500,2001,,,,,,,C,,782,,iBP,,,,,,,,,,,,,,,,,,,,,
100,MAT0001417,5001,,,,,,,B,,383,,ayQ,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001752,1002,,,,,,,C,,045,PD,Qcm,,,,,,,,,,,,,,,,,,,,,
100,MAT0000938,1002,,,,,,,C,,506,PD,JUT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001730,1000,,,,,,,A,,614,VB,MKe,,,,,,,,,,,,,,,,,,,,,
100,MZ-FG-C21,2001,,,,,,,,,115,VB,BMG,,,,,,,,,,,,,,,,,,,,,
100,MAT0000127,1001,,,,,,,B,,231,MRP,Dvf,,,,,,,,,,,,,,,,,,,,,
100,MAT0001152,2001,,,,,,,B,,751,VB,iOz,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000263,1000,,,,,,,B,,404,PD,pJX,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000008,4000,,,,,,,,,936,MRP,ZEn,,,,,,,,,,,,,,,,,,,,,
100,MAT0000038,1000,,,,,,,B,,578,VB,kwx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000546,1001,,,,,,,C,,221,PD,AHf,,,,,,,,,,,,,,,,,,,,,
100,MAT0000131,1000,,,,,,,A,,610,VB,bkZ,,,,,,,,,,,,,,,,,,,,,
200,MAT0000305,5001,,,,,,,B,,388,VB,mWR,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001241,3000,,,,,,,,,567,,eCI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001027,3001,,,,,,,A,,400,,gvc,,,,,,,,,,,,,,,,,,,,,
100,MAT0001012,2000,,,,,,,A,,667,PD,utT,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000086,1002,,,,,,,C,,930,,NRK,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001473,2001,,,,,,,C,,338,MRP,lxK,,,,,,,,,,,,,,,,,,,,,
100,MAT0001521,5001,,,,,,,B,,259,,UYc,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000951,1000,,,,,,,A,,126,PD,UVo,,,,,,,,,,,,,,,,,,,,,
100,MAT0001106,1001,,,,,,,A,,585,PD,KJL,,,,,,,,,,,,,,,,,,,,,
100,MAT0000001,1001,,,,,,,A,,793,MRP,GIW,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000252,2000,,,,,,,B,,547,MRP,fsZ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000225,2001,,,,,,,C,,969,MRP,lEP,,,,,,,,,,,,,,,,,,,,,
100,MAT0001195,3000,,,,,,,A,,078,PD,RkN,,,,,,,,,,,,,,,,,,,,,
100,MAT0001831,3001,,,,,,,B,,019,,ozS,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001404,1001,,,,,,,,,911,,Ycf,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001883,3000,,,,,,,A,,255,PD,DcF,,,,,,,,,,,,,,,,,,,,,
100,MAT0000765,4000,,,,,,,,,995,MRP,BdA,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001542,4000,,,,,,,C,,279,PD,jZR,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000853,3001,,,,,,,C,,255,VB,nOW,,,,,,,,,,,,,,,,,,,,,
100,MAT0001358,1000,,,,,,,A,,965,,WIi,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001168,5000,,,,,,,A,,045,VB,LWO,,,,,,,,,,,,,,,,,,,,,
100,MAT0001619,2000,,,,,,,A,,595,,HpC,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000477,1001,,,,,,,,,367,MRP,MCx,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001944,2000,,,,,,,C,,659,MRP,qrP,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001041,1001,,,,,,,B,,727,,fRt,,,,,,,,,,,,,,,,,,,,,
100,MAT0000907,1001,,,,,,,A,,225,PD,Utn,,,,,,,,,,,X,,,,,,,,,,
100,M-01,2001,,,,,,,,,595,PD,etq,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000041,1002,,,,,,,C,,999,VB,lXM,,,,,,,,,,,,,,,,,,,,,
100,MAT0000311,1000,,,,,,,,,781,PD,lLA,,,,,,,,,,,X,,,,,,,,,,
100,FG226,2000,,,,,,,B,,028,VB,kWf,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001266,1000,,,,,,,,,117,PD,iGd,,,,,,,,,,,,,,,,,,,,,
100,MAT0000680,1002,,,,,,,B,,041,VB,BVI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000111,1001,,,,,,,,,403,VB,Cpo,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000698,5001,,,,,,,,,370,PD,qaC,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000925,1002,,,,,,,,,637,PD,ObF,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001413,3000,,,,,,,,,334,VB,xJQ,,,,,,,,,,,,,,,,,,,,,
100,MAT0000513,1000,,,,,,,A,,641,PD,AZR,,,,,,,,,,,,,,,,,,,,,
100,MAT0000240,2000,,,,,,,B,,082,,dxN,,,,,,,,,,,X,,,,,,,,,,
100,MAT0000656,1002,,,,,,,,,937,PD,YXI,,,,,,,,,,,X,,,,,,,,,,
100,MAT0001845,3000,,,,,,,C,,927,,Mze,,,,,,,,,,,X,,,,,,,,,,
