MANDT,MATNR,ERSDA,ERNAM,LAEDA,AENAM,MTART,MBRSH,MATKL,MEINS,BSTME,ZEINR,ZEIVR,ZEIFO,AESZN,BLANZ,FERTH,FORMT,NORMT,LABOR,EKWSL,BRGEW,GEWEI,NTGEW,VOLUM,VOLEH,BEHVO,RAUBE,TEMPB,DISST,TRAGR,STOFF,SPART,VHART,FUELG,IPRKZ,RDPRF,MHDRZ,MHDLP,MHDLF,BWVOR,BWSCL,SAISO,ETIAR,ETIFO,ENTAR,EAN11,NUMTP,LAENG,BREIT,HOEHE,MEABM,PRDHA,CADKZ,ERGEW,ERVOLM,WERKS,LMEINS,BRGEW2,GEWEI2
100,MAT0001629,09.12.2015,kondotaro,20240923,ischaefer,HIBE,M,980178,PC,PC,,,,,,,,,,,493.348,KG,444.013,7.677,L,,,,,,,01,,,,,,,,,,,,,,8051548608014,,91.4,40.3,101.5,CM,,,,,1000,,,
100,MAT0001630,20111123,melogabriela,20251231,oceanelaine,DIEN,M,356785,PC,PC,,,,,,,,,,,426.085,KG,383.476,77.603,M3,,,,,,,04,,,,,,,,,,,,,,5952839780040,,111.3,130.0,56.0,CM,,,,,2001,,,
100,MAT0001631,20241205,knud25,20260605,danielvalent,DIEN,E,362600,KG,KG,,,,,,,,,,,655.219,KG,589.697,21.199,M3,,,,,,,00,,,,,,,,,,,,,,3377926462883,,169.1,170.5,101.3,CM,,,,,5001,,,
100,MAT0001632,12.06.2020,smithaustin,20241125,lingregory,HIBE,R,739992,KG,KG,,,,,,,,,,,830.177,KG,747.159,95.842,M3,,,,,,,04,,,,,,,,,,,,,,6878123385908,,109.8,47.3,125.2,M,,,,,5001,,,
100,MAT0001633,20251025,kayla08,20250216,jacobi-jaeck,FERT,E,164175,ST,ST,,,,,,,,,,,74.328,KG,66.895,45.568,L,,,,,,,00,,,,,,,,,,,,,,9612210507111,,130.8,129.7,10.4,M,,,,,4000,,,
100,MAT0001634,25.12.2015,akemi67,20251022,ana-luiza52,FERT,F,144391,PC,PC,,,,,,,,,,,338.592,KG,304.733,30.315,CM3,,,,,,,02,,,,,,,,,,,,,,2784770864205,,57.3,175.0,68.3,CM,,,,,2001,,,
100,MAT0001635,27.01.2018,geraldoderwa,20250315,yosukesuzuki,HALB,F,020532,M2,M2,,,,,,,,,,,37.452,KG,33.707,9.108,M3,,,,,,,00,,,,,,,,,,,,,,7595479650335,,182.0,146.2,70.1,M,,,,,1002,,,
100,MAT0001636,20181016,sjesus,20260222,jshort,ERSA,E,378665,ST,ST,,,,,,,,,,,358.613,KG,322.752,62.114,CM3,,,,,,,01,,,,,,,,,,,,,,4991030548500,,104.3,162.1,136.9,M,,,,,1001,,,
100,MAT0001637,15.01.2023,johannalicja,20250611,camille15,NLAG,C,970564,L,L,,,,,,,,,,,896.768,KG,807.091,47.389,CM3,,,,,,,03,,,,,,,,,,,,,,6926532728028,,4.5,27.8,195.3,M,,,,,3001,,,
100,MAT0001638,25.07.2023,gunda61,20251228,tnormand,DIEN,F,554783,M,M,,,,,,,,,,,402.892,KG,362.603,78.022,CM3,,,,,,,02,,,,,,,,,,,,,,6059398134907,,89.9,15.0,24.2,IN,,,,,3000,,,
100,MAT0001639,20170625,souzadom,20260122,stanleythorp,ROH,E,643129,L,L,,,,,,,,,,,275.258,KG,247.732,23.396,M3,,,,,,,04,,,,,,,,,,,,,,4306447075431,,174.1,12.7,136.7,M,,,,,1001,,,
100,MAT0001640,20150225,patriciaarms,20250606,owen95,HIBE,C,505013,M2,M2,,,,,,,,,,,535.43,KG,481.887,29.589,M3,,,,,,,04,,,,,,,,,,,,,,5054057578154,,103.3,66.8,127.5,M,,,,,5001,,,
100,MAT0001641,23.05.2024,manuelporter,20251010,krussell,NLAG,R,215535,L,L,,,,,,,,,,,45.675,KG,41.108,20.383,M3,,,,,,,02,,,,,,,,,,,,,,1006551473194,,168.6,15.9,43.4,M,,,,,5000,,,
100,MAT0001642,20160528,rogersbethan,20250705,yda-silva,HIBE,C,656710,PC,PC,,,,,,,,,,,800.12,KG,720.108,69.131,L,,,,,,,00,,,,,,,,,,,,,,1325248969650,,113.6,179.1,117.0,CM,,,,,3000,,,
100,MAT0001643,15.11.2023,oliverdawn,20260315,rhavi96,HIBE,E,419698,KG,KG,,,,,,,,,,,327.071,KG,294.364,89.448,L,,,,,,,00,,,,,,,,,,,,,,2488260491697,,123.7,35.4,139.6,M,,,,,4000,,,
100,MAT0001644,20201004,alinahornig,20240925,isaito,ROH,R,723280,EA,EA,,,,,,,,,,,734.806,KG,661.325,67.686,CM3,,,,,,,04,,,,,,,,,,,,,,3926794923158,,40.5,146.0,117.6,M,,,,,2001,,,
100,MAT0001645,20260109,allenkaren,20260418,petitjeanluc,ROH,A,863033,EA,EA,,,,,,,,,,,740.779,KG,666.701,58.247,CM3,,,,,,,00,,,,,,,,,,,,,,0770804943772,,138.3,84.8,103.5,IN,,,,,3001,,,
100,MAT0001646,19.06.2023,rbachmann,20260326,vcarter,FERT,F,853513,PC,PC,,,,,,,,,,,228.497,KG,205.647,25.837,CM3,,,,,,,02,,,,,,,,,,,,,,3281002191836,,166.0,3.7,133.1,IN,,,,,5000,,,
100,MAT0001647,20190110,sophie69,20241227,inoueakira,FERT,F,704912,M3,M3,,,,,,,,,,,766.221,KG,689.599,20.718,M3,,,,,,,02,,,,,,,,,,,,,,8394860807490,,146.6,64.7,89.9,M,,,,,3001,,,
100,MAT0001648,20180609,wdean,20251124,larissa26,ERSA,M,911488,PC,PC,,,,,,,,,,,808.638,KG,727.774,85.481,L,,,,,,,03,,,,,,,,,,,,,,1261313232666,,76.5,190.9,198.3,IN,,,,,5000,,,
100,MAT0001649,20210825,andrewhawkin,20251025,pmoss,ROH,R,698550,ST,ST,,,,,,,,,,,591.505,KG,532.355,65.231,CM3,,,,,,,03,,,,,,,,,,,,,,7927902590831,,141.0,115.4,134.0,IN,,,,,5001,,,
100,MAT0001650,20130316,staceyjohnso,20250325,kranzdorit,ROH,M,276752,M2,M2,,,,,,,,,,,352.917,KG,317.625,33.441,L,,,,,,,02,,,,,,,,,,,,,,1040313352433,,44.3,61.2,193.2,M,,,,,5001,,,
100,MAT0001651,01.02.2021,amy88,20240714,anaazevedo,VERP,R,225534,PC,PC,,,,,,,,,,,584.986,KG,526.487,98.016,M3,,,,,,,02,,,,,,,,,,,,,,6038529784860,,138.2,181.3,57.9,M,,,,,1000,,,
100,MAT0001652,20180225,asukahayashi,20260226,zimmererhard,DIEN,F,597454,M,M,,,,,,,,,,,523.621,KG,471.259,97.947,L,,,,,,,00,,,,,,,,,,,,,,2344279778535,,171.4,67.1,49.4,CM,,,,,5001,,,
100,MAT0001653,20130330,reynoldsstac,20240708,nlowe,VERP,M,115435,M,M,,,,,,,,,,,63.941,KG,57.547,78.736,M3,,,,,,,02,,,,,,,,,,,,,,1752504235097,,52.0,145.7,13.3,IN,,,,,2000,,,
100,MAT0001654,24.04.2015,yumiko94,20251226,qcarpentier,VERP,C,693840,PC,PC,,,,,,,,,,,309.397,KG,278.457,39.251,CM3,,,,,,,00,,,,,,,,,,,,,,3008979316563,,102.5,171.4,142.5,CM,,,,,3000,,,
100,MAT0001655,01.11.2013,amelie64,20260403,aabreu,DIEN,E,926706,M2,M2,,,,,,,,,,,604.389,KG,543.95,37.991,L,,,,,,,00,,,,,,,,,,,,,,4576241102910,,75.6,153.9,155.1,CM,,,,,3001,,,
100,MAT0001656,20160128,eblack,20250715,chiyo74,HALB,F,746585,M2,M2,,,,,,,,,,,751.363,KG,676.227,34.243,M3,,,,,,,04,,,,,,,,,,,,,,1331072612747,,83.6,124.0,124.8,IN,,,,,1001,,,
100,MAT0001657,21.05.2022,madeleine39,20241104,le-goffnath,HALB,E,160181,M,M,,,,,,,,,,,786.212,KG,707.591,54.571,M3,,,,,,,01,,,,,,,,,,,,,,0865026991202,,59.8,90.7,46.0,IN,,,,,5001,,,
100,MAT0001658,20120824,lecoqadrienn,20240907,karljames,HALB,C,113745,M2,M2,,,,,,,,,,,834.732,KG,751.259,27.694,M3,,,,,,,00,,,,,,,,,,,,,,1210020360742,,174.5,2.4,47.8,IN,,,,,5000,,,
100,MAT0001659,20191120,coliveira,20250212,howellamanda,ERSA,M,584744,EA,EA,,,,,,,,,,,518.238,KG,466.414,2.88,L,,,,,,,01,,,,,,,,,,,,,,5601422169792,,120.6,72.3,61.6,CM,,,,,5000,,,
100,MAT0001660,20130924,dorothee73,20250421,patrick84,DIEN,E,148362,M3,M3,,,,,,,,,,,129.678,KG,116.71,40.389,L,,,,,,,03,,,,,,,,,,,,,,7723503514791,,59.4,37.4,165.5,CM,,,,,3001,,,
100,MAT0001661,26.03.2023,nicolaball,20251220,kimurayoko,VERP,E,982077,EA,EA,,,,,,,,,,,272.478,KG,245.23,73.069,M3,,,,,,,01,,,,,,,,,,,,,,6093131508075,,120.9,181.3,36.0,CM,,,,,5000,,,
100,MAT0001662,26.07.2016,machadoandre,20241213,yoichikato,NLAG,M,614800,L,L,,,,,,,,,,,742.332,KG,668.099,1.837,L,,,,,,,03,,,,,,,,,,,,,,3630122685334,,48.9,41.0,35.9,IN,,,,,1000,,,
100,MAT0001663,20120213,nletellier,20241110,lcunha,NLAG,C,611721,EA,EA,,,,,,,,,,,885.051,KG,796.546,92.904,CM3,,,,,,,01,,,,,,,,,,,,,,4713394526938,,135.0,157.9,134.4,IN,,,,,1001,,,
100,MAT0001664,20140406,leoniegorlit,20260513,camilacorrei,DIEN,C,034687,PC,PC,,,,,,,,,,,411.153,KG,370.038,9.5,CM3,,,,,,,01,,,,,,,,,,,,,,5492218846610,,57.6,163.6,11.3,M,,,,,3000,,,
100,MAT0001665,13.04.2022,schusterhann,20250716,liam80,VERP,E,930694,KG,KG,,,,,,,,,,,639.45,KG,575.505,39.925,M3,,,,,,,02,,,,,,,,,,,,,,3367810982788,,144.3,52.5,98.5,CM,,,,,4000,,,
100,MAT0001666,01.08.2014,inna67,20240912,michellebaeh,DIEN,C,710418,M,M,,,,,,,,,,,681.669,KG,613.502,81.15,CM3,,,,,,,02,,,,,,,,,,,,,,9095533960908,,9.8,177.2,122.7,IN,,,,,2001,,,
100,MAT0001667,07.02.2019,aurore65,20241017,moraesapollo,VERP,A,922383,M2,M2,,,,,,,,,,,422.796,KG,380.516,62.765,CM3,,,,,,,01,,,,,,,,,,,,,,9495283516026,,150.6,198.8,168.8,IN,,,,,2000,,,
100,MAT0001668,20130214,omartin,20260615,wgreen,ROH,R,569388,KG,KG,,,,,,,,,,,658.026,KG,592.223,80.617,CM3,,,,,,,02,,,,,,,,,,,,,,9663069950702,,38.3,168.7,83.6,IN,,,,,2001,,,
100,MAT0001669,20160122,adamanastasi,20240901,naoto22,VERP,C,595563,M3,M3,,,,,,,,,,,616.01,KG,554.409,53.27,M3,,,,,,,03,,,,,,,,,,,,,,3779861406173,,57.0,105.0,75.5,CM,,,,,3000,,,
100,MAT0001670,15.01.2022,michael86,20250515,matthew34,HIBE,F,768699,M2,M2,,,,,,,,,,,528.462,KG,475.616,80.118,L,,,,,,,02,,,,,,,,,,,,,,6962514002861,,104.5,114.4,71.0,M,,,,,4000,,,
100,MAT0001671,20181105,junckkay-uwe,20250808,stuartdavies,VERP,F,919461,KG,KG,,,,,,,,,,,637.585,KG,573.827,66.541,M3,,,,,,,04,,,,,,,,,,,,,,6601243767374,,177.8,146.4,8.6,CM,,,,,2001,,,
100,MAT0001672,14.08.2016,eali,20250818,ystewart,HALB,F,521754,M3,M3,,,,,,,,,,,465.84,KG,419.256,97.47,L,,,,,,,02,,,,,,,,,,,,,,3227344718133,,70.1,124.3,2.1,CM,,,,,5000,,,
100,MAT0001673,26.09.2025,williamcrosb,20260214,hayashisayur,HALB,R,842097,L,L,,,,,,,,,,,710.722,KG,639.65,11.982,CM3,,,,,,,01,,,,,,,,,,,,,,2661047822086,,107.6,96.9,163.8,CM,,,,,5001,,,
100,MAT0001674,30.07.2024,soelzerkarl-,20250925,gcollin,ROH,R,373582,M3,M3,,,,,,,,,,,388.112,KG,349.301,60.051,M3,,,,,,,01,,,,,,,,,,,,,,2277151789131,,40.8,52.7,97.0,M,,,,,1002,,,
100,MAT0001675,20181021,juanduarte,20251021,horst-peter9,DIEN,F,849260,ST,ST,,,,,,,,,,,445.689,KG,401.12,89.121,L,,,,,,,00,,,,,,,,,,,,,,4147493204969,,160.2,166.6,198.1,M,,,,,4000,,,
100,MAT0001676,20121124,tkato,20250923,hollytaylor,HALB,E,250728,L,L,,,,,,,,,,,102.537,KG,92.283,82.695,CM3,,,,,,,00,,,,,,,,,,,,,,8986292665108,,96.7,59.1,77.7,M,,,,,1000,,,
100,MAT0001677,28.05.2021,annaward,20260623,vlee,ROH,F,718616,PC,PC,,,,,,,,,,,525.199,KG,472.679,14.344,M3,,,,,,,01,,,,,,,,,,,,,,0026971621167,,96.7,17.8,79.9,IN,,,,,4000,,,
100,MAT0001678,21.03.2016,ayllamartins,20241117,hydegavin,ROH,M,359140,KG,KG,,,,,,,,,,,881.434,KG,793.291,77.535,L,,,,,,,00,,,,,,,,,,,,,,0531839435522,,193.4,51.7,83.4,IN,,,,,5000,,,
100,MAT0001679,20191219,penelopechre,20251207,katysaunders,DIEN,F,474069,M,M,,,,,,,,,,,76.98,KG,69.282,51.539,M3,,,,,,,03,,,,,,,,,,,,,,6446424070948,,13.8,106.1,138.9,IN,,,,,1001,,,
100,MAT0001680,20200311,mercieremili,20240625,debrasmith,HALB,E,857308,L,L,,,,,,,,,,,48.708,KG,43.837,84.065,L,,,,,,,04,,,,,,,,,,,,,,9149694342995,,95.8,51.1,191.3,IN,,,,,1001,,,
100,MAT0001681,30.04.2014,emartin,20250910,momokotanaka,ERSA,R,029617,KG,KG,,,,,,,,,,,165.243,KG,148.719,31.815,L,,,,,,,01,,,,,,,,,,,,,,4739617741957,,47.5,39.0,130.8,CM,,,,,5001,,,
100,MAT0001682,27.01.2020,mgarcia,20251118,gaoki,NLAG,E,470079,M,M,,,,,,,,,,,642.742,KG,578.468,91.027,M3,,,,,,,02,,,,,,,,,,,,,,4202667055997,,122.0,123.8,197.8,M,,,,,1001,,,
100,MAT0001683,20210909,momoko71,20250924,jacqueshamel,NLAG,C,221741,M,M,,,,,,,,,,,404.635,KG,364.171,66.716,M3,,,,,,,00,,,,,,,,,,,,,,4988587725300,,46.7,28.7,140.9,M,,,,,3000,,,
100,MAT0001684,20180214,wrightvincen,20251230,shirleybrown,ROH,M,225427,PC,PC,,,,,,,,,,,691.92,KG,622.728,33.253,L,,,,,,,00,,,,,,,,,,,,,,6554434852925,,31.0,180.1,128.6,M,,,,,5000,,,
100,MAT0001685,26.06.2013,dittmar50,20260610,waynehughes,ROH,A,343762,EA,EA,,,,,,,,,,,375.17,KG,337.653,91.262,L,,,,,,,02,,,,,,,,,,,,,,7322086900313,,81.8,148.2,73.1,M,,,,,5001,,,
100,MAT0001686,20240330,gaetano07,20250605,sousalara,VERP,C,125586,M,M,,,,,,,,,,,317.855,KG,286.07,75.786,L,,,,,,,01,,,,,,,,,,,,,,2407744441317,,80.1,91.6,33.8,CM,,,,,3001,,,
100,MAT0001687,13.11.2016,limamaria-al,20240730,kondosotaro,HIBE,E,292873,L,L,,,,,,,,,,,816.846,KG,735.161,97.177,L,,,,,,,01,,,,,,,,,,,,,,8879149141415,,126.9,91.0,177.6,CM,,,,,3000,,,
100,MAT0001688,09.07.2017,oceane54,20240824,joseray,ROH,E,449217,ST,ST,,,,,,,,,,,117.665,KG,105.899,26.188,CM3,,,,,,,02,,,,,,,,,,,,,,0022573035876,,97.9,150.8,5.9,M,,,,,1002,,,
100,MAT0001689,12.03.2022,james95,20260129,cohenbernade,VERP,C,531120,M2,M2,,,,,,,,,,,899.534,KG,809.581,57.03,M3,,,,,,,04,,,,,,,,,,,,,,9600621616713,,120.8,64.1,5.3,CM,,,,,1002,,,
100,MAT0001690,20120615,gregoire23,20250406,penelope61,DIEN,E,380129,PC,PC,,,,,,,,,,,125.609,KG,113.048,0.548,CM3,,,,,,,01,,,,,,,,,,,,,,7809016224393,,1.6,194.3,192.3,CM,,,,,3000,,,
100,MAT0001691,02.03.2014,marine64,20240902,wdupre,NLAG,E,597095,PC,PC,,,,,,,,,,,33.109,KG,29.798,46.029,M3,,,,,,,04,,,,,,,,,,,,,,5658872141915,,29.1,172.3,172.5,IN,,,,,2001,,,
100,MAT0001692,20260224,saeuberlichv,20260413,itomituru,HIBE,R,274269,M3,M3,,,,,,,,,,,114.778,KG,103.3,5.666,M3,,,,,,,03,,,,,,,,,,,,,,3040355312905,,123.3,186.5,120.0,CM,,,,,5001,,,
100,MAT0001693,20190901,kevin89,20260310,turpinzoe,HIBE,F,293608,M2,M2,,,,,,,,,,,254.403,KG,228.963,84.488,L,,,,,,,03,,,,,,,,,,,,,,2919284377365,,40.2,26.9,28.5,M,,,,,1002,,,
100,MAT0001694,20110803,milanschmidt,20250220,vincent52,HALB,C,944157,M,M,,,,,,,,,,,642.446,KG,578.201,68.167,M3,,,,,,,00,,,,,,,,,,,,,,0980025724351,,119.8,9.4,149.6,CM,,,,,4000,,,
100,MAT0001695,18.06.2026,ada-cruz,20241126,teresajohn,HALB,F,878917,M,M,,,,,,,,,,,93.58,KG,84.222,83.441,CM3,,,,,,,02,,,,,,,,,,,,,,8815907110767,,165.7,197.8,103.4,M,,,,,1001,,,
100,MAT0001696,04.01.2014,smithclare,20241229,katharina77,NLAG,A,211084,M2,M2,,,,,,,,,,,191.408,KG,172.267,68.585,M3,,,,,,,00,,,,,,,,,,,,,,8770056606588,,151.1,70.6,43.2,CM,,,,,3001,,,
100,MAT0001697,20141120,janetsmith,20250906,mikiyamada,ERSA,E,799111,L,L,,,,,,,,,,,625.11,KG,562.599,92.461,L,,,,,,,00,,,,,,,,,,,,,,6956304509005,,49.8,30.3,55.2,CM,,,,,2000,,,
100,MAT0001698,06.04.2018,camposluigi,20260130,hoaraudomini,FERT,A,216021,M3,M3,,,,,,,,,,,534.946,KG,481.451,47.413,M3,,,,,,,03,,,,,,,,,,,,,,0857065878477,,148.7,11.3,151.3,IN,,,,,5000,,,
100,MAT0001699,15.12.2018,ian25,20250412,tanakaasuka,FERT,A,684624,EA,EA,,,,,,,,,,,57.003,KG,51.303,68.854,CM3,,,,,,,00,,,,,,,,,,,,,,6154495043166,,73.1,31.1,9.0,M,,,,,2000,,,
100,MAT0001700,20180325,silveiranata,20251121,goncalvesala,HIBE,C,989182,M,M,,,,,,,,,,,511.354,KG,460.219,59.47,M3,,,,,,,00,,,,,,,,,,,,,,8869955681540,,197.7,115.6,57.8,CM,,,,,2001,,,
100,MAT0001701,16.03.2014,maayayamamot,20260201,hannah04,ERSA,C,645356,EA,EA,,,,,,,,,,,800.541,KG,720.487,90.665,CM3,,,,,,,03,,,,,,,,,,,,,,1824939429553,,190.6,17.2,149.9,CM,,,,,1002,,,
100,MAT0001702,20231029,tammyspencer,20250801,jferreira,FERT,C,230440,PC,PC,,,,,,,,,,,419.2,KG,377.28,17.067,CM3,,,,,,,01,,,,,,,,,,,,,,2075689814208,,120.6,85.0,87.6,M,,,,,1000,,,
100,MAT0001703,26.02.2024,powellnichol,20241104,aeberhardt,FERT,A,236153,M2,M2,,,,,,,,,,,816.228,KG,734.605,52.588,L,,,,,,,01,,,,,,,,,,,,,,2976761990455,,153.6,181.5,32.5,IN,,,,,1000,,,
100,MAT0001704,12.01.2015,massonsophie,20250221,theresa48,DIEN,E,375898,L,L,,,,,,,,,,,695.961,KG,626.365,63.1,L,,,,,,,01,,,,,,,,,,,,,,4847625371933,,42.1,68.3,175.8,CM,,,,,5001,,,
100,MAT0001705,20260414,angelikafink,20250528,christianrob,VERP,R,909792,PC,PC,,,,,,,,,,,707.66,KG,636.894,13.815,M3,,,,,,,02,,,,,,,,,,,,,,5842003735818,,193.4,156.5,91.0,IN,,,,,1002,,,
100,MAT0001706,20200125,caua83,20250321,endosayuri,ROH,E,720153,L,L,,,,,,,,,,,298.74,KG,268.866,77.453,CM3,,,,,,,02,,,,,,,,,,,,,,6654709375101,,123.5,163.2,45.9,IN,,,,,3000,,,
100,MAT0001707,20220216,gavinmitchel,20260419,clarketerry,NLAG,M,319391,KG,KG,,,,,,,,,,,317.489,KG,285.74,45.688,L,,,,,,,00,,,,,,,,,,,,,,6747710217536,,40.3,128.5,109.1,CM,,,,,3001,,,
100,MAT0001708,11.01.2012,xsalmon,20251226,katonaoki,ERSA,M,192956,M3,M3,,,,,,,,,,,684.155,KG,615.74,63.877,L,,,,,,,04,,,,,,,,,,,,,,1536451751059,,79.2,106.7,199.5,IN,,,,,2000,,,
100,MAT0001709,19.08.2016,clouis,20241122,vlong,DIEN,E,088540,M3,M3,,,,,,,,,,,256.591,KG,230.932,54.092,M3,,,,,,,01,,,,,,,,,,,,,,3500372380764,,122.4,125.7,62.5,CM,,,,,5001,,,
100,MAT0001710,25.11.2021,camusmaryse,20250411,aline94,FERT,F,620977,M,M,,,,,,,,,,,897.382,KG,807.644,31.73,M3,,,,,,,01,,,,,,,,,,,,,,3680803852913,,136.1,157.5,102.5,CM,,,,,4000,,,
100,MAT0001711,04.04.2012,da-rosajoao-,20250502,wilsonjane,HALB,R,506593,EA,EA,,,,,,,,,,,162.297,KG,146.067,17.063,M3,,,,,,,02,,,,,,,,,,,,,,8787956274816,,39.1,196.9,187.5,IN,,,,,1000,,,
100,MAT0001712,20121117,sylviajohnso,20251011,lawrence97,FERT,E,368855,L,L,,,,,,,,,,,661.243,KG,595.119,21.234,M3,,,,,,,01,,,,,,,,,,,,,,3143828157765,,173.7,143.0,11.3,CM,,,,,1002,,,
100,MAT0001713,20150720,edward59,20260109,madisonboyer,DIEN,C,192415,M,M,,,,,,,,,,,996.791,KG,897.112,37.844,M3,,,,,,,03,,,,,,,,,,,,,,7580748312687,,69.5,76.9,191.5,M,,,,,5001,,,
100,MAT0001714,20140215,rborges,20260317,margaret47,ERSA,C,570450,EA,EA,,,,,,,,,,,102.253,KG,92.028,84.555,L,,,,,,,03,,,,,,,,,,,,,,8809958041439,,28.8,10.8,51.1,CM,,,,,3000,,,
100,MAT0001715,04.12.2024,kobayashitai,20251011,nishimurayos,ROH,A,053161,KG,KG,,,,,,,,,,,589.852,KG,530.867,36.663,CM3,,,,,,,04,,,,,,,,,,,,,,5492295292461,,110.0,99.6,50.1,M,,,,,2000,,,
100,MAT0001716,26.03.2025,ygraves,20250421,lefortjoseph,NLAG,C,079446,KG,KG,,,,,,,,,,,783.72,KG,705.348,23.539,M3,,,,,,,04,,,,,,,,,,,,,,8812420686427,,163.5,93.6,89.0,IN,,,,,3001,,,
100,MAT0001717,20230804,bouvetlorrai,20250226,joshua48,HIBE,A,287250,ST,ST,,,,,,,,,,,460.481,KG,414.433,80.345,L,,,,,,,02,,,,,,,,,,,,,,6020544663619,,43.3,105.7,29.0,CM,,,,,3000,,,
100,MAT0001718,26.11.2022,ravi72,20241129,uvieira,HIBE,E,662523,L,L,,,,,,,,,,,488.112,KG,439.301,18.159,M3,,,,,,,04,,,,,,,,,,,,,,8889039882168,,70.5,146.2,71.4,CM,,,,,4000,,,
100,MAT0001719,03.07.2019,arndcichoriu,20250130,joshuacoates,HIBE,E,423299,M3,M3,,,,,,,,,,,469.796,KG,422.816,15.679,L,,,,,,,03,,,,,,,,,,,,,,1913910020954,,132.4,39.4,36.0,CM,,,,,1002,,,
100,MAT0001720,20250309,catherine18,20250416,melissagriff,VERP,F,113400,ST,ST,,,,,,,,,,,739.93,KG,665.937,18.187,CM3,,,,,,,01,,,,,,,,,,,,,,2758951955150,,59.0,164.8,154.4,M,,,,,3001,,,
100,MAT0001721,16.02.2026,francisprice,20240828,rudolphtomis,NLAG,R,687917,ST,ST,,,,,,,,,,,622.172,KG,559.955,29.901,L,,,,,,,04,,,,,,,,,,,,,,6475052234958,,91.4,184.7,128.8,IN,,,,,5001,,,
100,MAT0001722,16.02.2012,hdias,20241229,ana-liviamen,VERP,M,886201,EA,EA,,,,,,,,,,,878.196,KG,790.376,6.425,M3,,,,,,,03,,,,,,,,,,,,,,8516000199375,,65.4,190.3,95.1,CM,,,,,4000,,,
100,MAT0001723,19.06.2023,liebeltadalb,20240929,amandahoward,ROH,M,351892,M3,M3,,,,,,,,,,,887.846,KG,799.061,17.633,M3,,,,,,,02,,,,,,,,,,,,,,4488804024617,,136.5,166.7,74.6,IN,,,,,5001,,,
100,MAT0001724,20251011,xde-sousa,20260217,schusterwalt,FERT,E,376728,EA,EA,,,,,,,,,,,845.158,KG,760.642,42.412,CM3,,,,,,,04,,,,,,,,,,,,,,4028225514597,,24.1,82.2,81.4,CM,,,,,1001,,,
100,MAT0001725,09.09.2025,allanamontei,20250315,nathalie61,DIEN,M,881402,ST,ST,,,,,,,,,,,761.462,KG,685.316,92.012,M3,,,,,,,02,,,,,,,,,,,,,,7659411846429,,96.8,110.8,21.5,IN,,,,,1000,,,
100,MAT0001726,22.09.2012,graeme02,20241013,wschinke,NLAG,M,909962,EA,EA,,,,,,,,,,,278.088,KG,250.279,53.18,M3,,,,,,,00,,,,,,,,,,,,,,4496087826293,,23.3,133.5,101.5,M,,,,,2001,,,
100,MAT0001727,20220614,gkobayashi,20241020,amitschke,NLAG,M,506506,L,L,,,,,,,,,,,419.222,KG,377.3,62.103,L,,,,,,,03,,,,,,,,,,,,,,0921837093440,,174.4,108.4,43.1,M,,,,,4000,,,
100,MAT0001728,29.05.2017,lunna38,20241010,wcirino,HIBE,E,743361,M2,M2,,,,,,,,,,,67.932,KG,61.139,26.669,L,,,,,,,00,,,,,,,,,,,,,,7188432564130,,125.4,21.8,26.1,CM,,,,,4000,,,
100,MAT0001729,12.08.2013,zacharyramos,20260109,selimkoester,HALB,A,138148,M,M,,,,,,,,,,,464.165,KG,417.749,56.897,L,,,,,,,01,,,,,,,,,,,,,,4882779012882,,176.2,125.7,37.8,CM,,,,,2000,,,
100,MAT0001730,08.02.2013,qgilbert,20251020,minoue,FERT,R,509253,EA,EA,,,,,,,,,,,712.436,KG,641.192,39.039,M3,,,,,,,00,,,,,,,,,,,,,,3106150899956,,147.1,43.2,112.5,M,,,,,3001,,,
100,MAT0001731,27.12.2023,amorris,20260516,cbaker,ERSA,M,566976,ST,ST,,,,,,,,,,,253.365,KG,228.029,51.461,L,,,,,,,01,,,,,,,,,,,,,,4542757966551,,12.5,62.5,64.7,IN,,,,,3001,,,
100,MAT0001732,20210720,juliecourtoi,20251227,parenteugene,ERSA,A,607715,M2,M2,,,,,,,,,,,954.761,KG,859.285,17.872,L,,,,,,,02,,,,,,,,,,,,,,3739341353472,,105.0,25.1,136.8,CM,,,,,3001,,,
100,MAT0001733,20201124,nnascimento,20241223,nunesheloisa,HALB,M,556842,M2,M2,,,,,,,,,,,833.284,KG,749.956,11.769,L,,,,,,,02,,,,,,,,,,,,,,5093599782551,,156.9,102.0,25.5,CM,,,,,3000,,,
100,MAT0001734,20220330,martineztrev,20251110,takahashiasu,HIBE,F,821979,M2,M2,,,,,,,,,,,404.061,KG,363.655,27.575,M3,,,,,,,02,,,,,,,,,,,,,,9063224387433,,60.6,75.3,76.8,IN,,,,,2001,,,
100,MAT0001735,20140902,dgroettner,20240903,henrique54,DIEN,F,331466,ST,ST,,,,,,,,,,,482.288,KG,434.059,93.297,L,,,,,,,00,,,,,,,,,,,,,,0049471349393,,37.6,73.4,24.5,CM,,,,,1000,,,
100,MAT0001736,25.09.2015,qnakajima,20241006,nanamiyoshid,HALB,E,932896,EA,EA,,,,,,,,,,,674.262,KG,606.836,46.812,L,,,,,,,00,,,,,,,,,,,,,,9892815237280,,60.9,87.8,105.4,IN,,,,,3001,,,
