MANDT,KUNNR,VKORG,VTWEG,SPART,BZIRK,VKBUR,KDGRP,WAERS,ZTERM,INCO1,INCO2,KVGR1,KVGR2,KVGR3,KVGR4,KVGR5
100,0000000589,2000,30,02,,2103,HX,BRL,NT30,CPT,,,,,,
100,0000000653,3000,10,03,,5355,Hz,JPY,NT60,DDP,,,,,,
100,0000000698,3000,30,01,,7062,sh,USD,2/10NET30,CIF,,,,,,
100,0000000385,3000,30,03,,4857,xA,JPY,0001,FOB,,,,,,
100,0000001128,2000,10,03,,8344,hK,USD,NT30,CIP,,,,,,
100,0000001730,2000,20,02,,8047,hv,AUD,NT30,FOB,,,,,,
100,0000001979,3000,30,00,,6906,BL,BRL,0001,EXW,,,,,,
100,0000001066,1000,10,01,,6621,uE,CHF,0001,DDP,,,,,,
100,0000000116,3000,30,03,,0891,kC,CHF,NT90,DAP,,,,,,
100,0000000459,3000,20,01,,5397,BD,EUR,NT30,DAP,,,,,,
100,0000001947,1000,30,02,,4224,yU,KRW,0002,DAP,,,,,,
100,0000000201,3000,30,03,,5760,Sv,BRL,0003,EXW,,,,,,
100,0000001364,2000,20,01,,4435,qn,AUD,0003,CIP,,,,,,
100,0000001334,3000,10,04,,6245,zH,AUD,NT60,DAT,,,,,,
100,0000001266,2000,20,01,,6440,vL,KRW,2/10NET30,EXW,,,,,,
100,0000000781,3000,10,02,,3685,hS,EUR,0002,CIF,,,,,,
100,0000001519,2000,10,01,,7378,Uh,KRW,0003,CFR,,,,,,
100,0000000888,3000,30,01,,2108,CU,JPY,2/10NET30,EXW,,,,,,
100,0000001338,1000,30,03,,8950,yS,CNY,NT90,DAP,,,,,,
100,0000000811,3000,10,04,,6469,gU,AUD,0003,CFR,,,,,,
100,0000001778,2000,10,03,,1935,Rt,CNY,NT90,DAP,,,,,,
100,0000001175,2000,10,04,,8317,Xl,CNY,NT30,CPT,,,,,,
100,0000000882,3000,20,03,,4863,Qk,GBP,2/10NET30,DDP,,,,,,
100,0000001360,2000,10,00,,7111,KN,CNY,2/10NET30,DDP,,,,,,
100,0000001537,3000,10,04,,8202,LU,KRW,0002,FOB,,,,,,
100,0000001796,2000,10,00,,3246,oO,GBP,NT60,CIF,,,,,,
100,0000001475,3000,20,00,,8038,uj,EUR,0001,FCA,,,,,,
100,0000001354,1000,30,00,,7387,gP,CAD,0003,FCA,,,,,,
100,0000001559,1000,10,02,,9527,fL,BRL,0003,FCA,,,,,,
100,0000001671,1000,30,00,,9454,Lk,JPY,0001,FOB,,,,,,
100,0000000512,3000,10,03,,9112,ML,CHF,0001,CIP,,,,,,
100,0000001765,1000,10,02,,5927,EC,AUD,NT60,CIF,,,,,,
100,0000001492,3000,30,02,,5828,DV,BRL,0001,CIF,,,,,,
100,0000001241,1000,10,02,,9630,yV,CHF,NT90,DDP,,,,,,
100,0000000002,2000,10,04,,2611,TR,KRW,0002,EXW,,,,,,
100,0000001338,2000,30,01,,3248,UK,BRL,NT60,CFR,,,,,,
100,0000000049,1000,30,02,,7755,RC,KRW,0002,DDP,,,,,,
100,0000001118,3000,20,01,,3089,mE,AUD,0002,CPT,,,,,,
100,0000000128,3000,20,01,,9171,dX,KRW,0001,DAT,,,,,,
100,0000001144,1000,10,04,,3776,gg,AUD,0002,DAT,,,,,,
100,0000000573,1000,30,04,,6425,lY,EUR,0002,CIP,,,,,,
100,0000001115,3000,30,03,,2262,Yj,CNY,NT60,DAP,,,,,,
100,0000000325,1000,20,00,,1709,NX,CAD,NT30,FOB,,,,,,
100,0000001655,3000,30,02,,7132,Io,AUD,NT60,FOB,,,,,,
100,0000001597,2000,10,03,,1005,Ng,USD,NT60,FCA,,,,,,
100,0000000276,1000,20,02,,0120,hZ,GBP,NT60,DDP,,,,,,
100,0000001857,1000,30,01,,6499,QK,BRL,0001,CIP,,,,,,
100,0000000852,3000,30,01,,8437,Iq,CAD,NT30,DAP,,,,,,
100,0000001381,1000,20,01,,4639,uN,GBP,0003,FCA,,,,,,
100,0000000765,1000,10,02,,9752,pP,AUD,0003,CFR,,,,,,
100,0000001339,3000,30,03,,1451,md,KRW,NT60,EXW,,,,,,
100,0000001799,2000,30,02,,5459,sD,CNY,NT90,CIP,,,,,,
100,0000000263,3000,10,04,,5396,oZ,CNY,0001,FCA,,,,,,
100,0000000472,3000,10,03,,6273,BR,CHF,NT60,FOB,,,,,,
100,0000001891,3000,30,01,,2084,ho,KRW,0003,CFR,,,,,,
100,0000000957,2000,20,02,,5871,Rw,EUR,NT30,DAP,,,,,,
100,0000000248,1000,10,03,,3510,hq,BRL,NT30,CIF,,,,,,
100,0000000271,1000,10,04,,8490,us,CAD,0003,CIF,,,,,,
100,0000001401,2000,20,03,,1549,FX,CHF,0003,CIF,,,,,,
100,0000000049,3000,20,03,,7362,Ay,JPY,NT30,EXW,,,,,,
100,0000000541,2000,30,00,,4139,kK,GBP,NT90,FOB,,,,,,
100,0000000557,1000,10,04,,7584,pk,CNY,0002,FCA,,,,,,
100,0000001743,3000,20,00,,8341,fb,EUR,2/10NET30,CFR,,,,,,
100,0000001226,2000,20,02,,2351,mQ,GBP,NT90,FOB,,,,,,
100,0000000382,1000,30,03,,3974,mM,AUD,0001,DAP,,,,,,
100,0000001773,3000,20,03,,3299,jA,JPY,NT90,FCA,,,,,,
100,0000000833,2000,10,04,,1041,yo,EUR,0001,CPT,,,,,,
100,0000001714,3000,30,02,,5200,aj,USD,NT30,CFR,,,,,,
100,0000000829,2000,10,02,,4341,UW,CAD,NT90,DAT,,,,,,
100,0000001061,1000,30,04,,1893,CQ,AUD,NT90,DAP,,,,,,
100,0000001487,2000,30,03,,0129,jf,KRW,NT30,CPT,,,,,,
100,0000000505,3000,30,01,,4647,TR,KRW,NT60,CIP,,,,,,
100,0000000682,3000,10,01,,9777,JR,CAD,NT60,DAT,,,,,,
100,0000000275,2000,30,03,,6169,ah,CAD,0002,CFR,,,,,,
100,0000000145,1000,10,03,,0883,Vt,AUD,NT90,DAP,,,,,,
100,0000001048,2000,10,04,,4895,Kg,CAD,0002,EXW,,,,,,
100,0000000540,3000,30,00,,0607,lg,EUR,0002,DAP,,,,,,
100,0000000464,1000,10,03,,7015,Nz,KRW,NT90,DAP,,,,,,
100,0000000056,1000,20,01,,4099,Pq,USD,NT60,CFR,,,,,,
100,0000001252,2000,30,04,,9298,Ng,CNY,2/10NET30,DDP,,,,,,
100,0000000597,1000,10,00,,1414,ct,JPY,0003,EXW,,,,,,
100,0000001462,1000,30,02,,3683,lB,GBP,NT30,CIF,,,,,,
100,0000001351,3000,10,02,,3366,nX,AUD,NT90,EXW,,,,,,
100,0000000225,2000,10,00,,8988,SF,JPY,0002,DAT,,,,,,
100,0000001127,1000,30,03,,5781,LE,GBP,NT30,FOB,,,,,,
200,0000000791,1000,10,04,,4960,PI,KRW,NT30,FOB,,,,,,
100,0000000622,1000,20,03,,0948,CF,USD,NT90,CIP,,,,,,
100,0000000609,3000,30,00,,0469,Ot,CHF,NT30,FCA,,,,,,
100,0000001072,2000,10,00,,8224,Jz,JPY,2/10NET30,CPT,,,,,,
100,0000001706,2000,10,02,,4075,MJ,CHF,0002,DAP,,,,,,
100,0000001953,3000,10,04,,6322,nu,BRL,NT30,CPT,,,,,,
100,0000000213,1000,20,04,,2967,Tx,CHF,NT30,CFR,,,,,,
100,0000000329,1000,20,02,,7738,bY,AUD,0003,CIF,,,,,,
100,0000000764,1000,30,01,,1521,JN,CNY,NT30,DDP,,,,,,
100,0000000984,1000,30,03,,9231,tc,EUR,NT30,CIP,,,,,,
100,0000001813,1000,10,00,,9559,sF,CHF,NT90,DDP,,,,,,
100,0000001723,2000,10,03,,9128,jb,BRL,0002,FCA,,,,,,
100,0000001006,2000,30,03,,1307,md,CAD,NT60,FCA,,,,,,
100,0000000351,2000,20,03,,7727,fE,JPY,2/10NET30,EXW,,,,,,
100,0000001845,3000,20,00,,5389,Qm,USD,0001,CPT,,,,,,
100,0000000576,1000,30,00,,8362,tr,KRW,0001,CIF,,,,,,
100,0000000436,2000,20,03,,3136,XE,GBP,NT30,DAT,,,,,,
100,0000001595,2000,30,01,,9926,yy,CAD,NT60,DAP,,,,,,
100,0000000213,1000,10,01,,2904,Ah,CNY,2/10NET30,CIF,,,,,,
100,0000000799,3000,20,00,,1768,rT,CHF,0001,CIF,,,,,,
100,0000001110,3000,10,03,,7755,Jl,KRW,NT90,CIP,,,,,,
100,0000000853,3000,30,02,,6355,xE,AUD,0003,FCA,,,,,,
100,0000000696,2000,10,02,,6116,cO,EUR,NT60,FCA,,,,,,
100,0000001195,2000,10,03,,8978,oK,USD,NT60,FCA,,,,,,
100,0000000995,3000,20,04,,5949,Oz,CNY,0002,DAP,,,,,,
100,0000001642,2000,10,03,,9854,wk,KRW,NT60,FOB,,,,,,
100,0000000297,2000,10,02,,2206,Yp,CAD,NT30,EXW,,,,,,
100,0000000064,3000,30,02,,7769,OR,CHF,0003,FCA,,,,,,
100,0000000347,1000,30,01,,5406,mY,CAD,2/10NET30,DAT,,,,,,
100,0000000974,2000,20,03,,7976,wt,CAD,0001,FOB,,,,,,
100,0000001542,1000,20,03,,6080,he,USD,0003,DDP,,,,,,
100,0000001969,1000,30,00,,1470,ux,CAD,NT90,CIF,,,,,,
100,0000000979,2000,10,02,,1742,DS,KRW,0003,CIF,,,,,,
100,0000001319,3000,30,04,,2764,mL,BRL,NT90,DAT,,,,,,
100,0000000260,3000,30,00,,1313,Xb,AUD,NT60,DDP,,,,,,
100,0000000615,3000,20,04,,5542,Hm,AUD,2/10NET30,DDP,,,,,,
100,0000000492,3000,30,03,,3326,ts,AUD,NT90,DDP,,,,,,
100,0000000373,1000,30,04,,1239,ul,EUR,0002,CIF,,,,,,
100,0000000746,1000,30,04,,3107,rV,EUR,NT90,DAT,,,,,,
100,0000001821,3000,20,00,,5399,WO,EUR,0001,DAP,,,,,,
100,0000000379,3000,30,04,,8929,ll,JPY,2/10NET30,CIF,,,,,,
100,0000000602,3000,30,02,,4025,uE,AUD,NT60,DAT,,,,,,
100,0000000269,3000,10,00,,4313,EN,CAD,NT90,DAT,,,,,,
100,0000001074,3000,30,01,,8619,tv,GBP,NT90,CIP,,,,,,
100,0000001069,2000,10,03,,3252,fS,CAD,NT90,CPT,,,,,,
100,0000001408,2000,30,02,,1238,wM,EUR,2/10NET30,CPT,,,,,,
100,0000001964,2000,10,00,,7398,Ie,CHF,2/10NET30,FCA,,,,,,
100,0000000112,2000,10,02,,2801,Vq,BRL,2/10NET30,DAT,,,,,,
100,0000000630,3000,20,01,,8115,OS,KRW,NT30,DAP,,,,,,
100,0000001551,2000,20,01,,3535,HP,GBP,NT90,DAP,,,,,,
100,0000001044,2000,20,03,,9500,MS,KRW,NT90,CPT,,,,,,
100,0000001873,3000,30,03,,3511,vV,USD,0001,FOB,,,,,,
100,0000000303,1000,10,01,,4417,EC,AUD,NT60,CIF,,,,,,
100,0000001014,3000,30,03,,5229,Ei,CNY,0002,CPT,,,,,,
100,0000000348,2000,30,00,,9386,NP,KRW,0003,DAP,,,,,,
100,0000000051,3000,30,02,,5401,qG,KRW,0002,CFR,,,,,,
100,0000001066,3000,10,02,,3440,Fq,CNY,0003,CIP,,,,,,
100,0000000517,2000,20,02,,0040,Wi,AUD,0003,DAP,,,,,,
100,0000000481,1000,10,04,,4396,cp,GBP,NT30,CIF,,,,,,
100,0000001492,1000,30,00,,9040,GJ,EUR,NT30,CIP,,,,,,
100,0000001138,1000,10,04,,5155,KR,USD,2/10NET30,FOB,,,,,,
100,0000000218,2000,20,03,,7850,BN,EUR,NT30,EXW,,,,,,
100,0000001731,3000,10,03,,5443,EP,EUR,0001,FCA,,,,,,
100,0000000633,1000,30,04,,2379,Oh,JPY,0001,CIP,,,,,,
100,0000000415,2000,20,01,,7168,ua,AUD,NT90,FCA,,,,,,
100,0000000919,1000,30,02,,9306,PG,CNY,2/10NET30,DDP,,,,,,
100,0000000691,1000,30,01,,2974,Br,CNY,0002,FCA,,,,,,
100,0000001003,2000,30,02,,8949,TL,KRW,0003,FCA,,,,,,
100,0000000358,1000,10,03,,6053,jJ,CAD,NT60,CIP,,,,,,
100,0000001715,3000,30,01,,4118,dj,KRW,2/10NET30,CIP,,,,,,
100,0000001155,3000,30,02,,8860,Mj,AUD,NT90,CFR,,,,,,
100,0000000737,1000,10,02,,5959,uR,KRW,0003,EXW,,,,,,
100,0000000771,1000,10,04,,8136,nS,JPY,0002,EXW,,,,,,
100,0000000567,3000,30,02,,3058,uk,KRW,2/10NET30,CFR,,,,,,
100,0000000900,1000,20,04,,6496,GY,CNY,2/10NET30,FCA,,,,,,
100,0000001267,1000,30,02,,9654,CD,EUR,NT90,DAP,,,,,,
100,0000000356,2000,10,02,,9874,rQ,USD,0001,DAP,,,,,,
100,0000000582,2000,30,03,,9255,Tq,USD,0003,DAT,,,,,,
100,0000000092,2000,30,03,,3444,Xg,CNY,0001,DAP,,,,,,
100,0000001970,3000,30,03,,8812,er,CAD,NT90,CFR,,,,,,
100,0000000317,3000,30,00,,6757,Tv,CNY,2/10NET30,FOB,,,,,,
100,0000000871,1000,10,04,,8771,gz,USD,2/10NET30,DAP,,,,,,
100,0000000644,1000,10,04,,6224,Et,BRL,0001,EXW,,,,,,
100,0000000660,3000,20,00,,8464,Og,CAD,0003,CIP,,,,,,
100,0000000422,3000,10,02,,7482,VP,CNY,0001,FCA,,,,,,
100,0000001425,2000,20,00,,2860,cJ,USD,0003,DAP,,,,,,
100,0000001944,1000,30,00,,9218,et,CAD,0001,CPT,,,,,,
100,0000000006,2000,30,04,,1016,Uo,BRL,NT60,DDP,,,,,,
100,0000001995,2000,20,01,,0811,lN,CAD,NT90,DAP,,,,,,
100,0000000036,3000,20,01,,0689,EK,JPY,0001,FCA,,,,,,
100,0000001674,3000,20,01,,2790,sM,CAD,NT30,DDP,,,,,,
100,0000000677,2000,30,03,,7012,jZ,CHF,NT60,EXW,,,,,,
100,0000001049,2000,30,01,,5756,nw,JPY,2/10NET30,CFR,,,,,,
100,0000000718,3000,20,03,,5228,cz,CHF,0002,CFR,,,,,,
100,0000000352,2000,10,00,,6527,VU,USD,2/10NET30,FOB,,,,,,
100,0000000579,2000,30,04,,4007,IH,CHF,NT60,EXW,,,,,,
100,0000001203,2000,20,00,,9621,kK,CNY,NT30,CFR,,,,,,
100,0000001227,3000,10,03,,2148,eD,GBP,0003,EXW,,,,,,
100,0000000020,1000,20,02,,5351,fH,CNY,NT90,CFR,,,,,,
100,0000001351,3000,30,04,,5324,nm,CAD,0001,FCA,,,,,,
100,0000000870,2000,30,00,,5057,me,CNY,NT60,CFR,,,,,,
100,0000001318,3000,20,01,,4904,Ss,CHF,0002,CFR,,,,,,
100,0000000259,2000,10,00,,2135,RQ,CHF,0002,CIF,,,,,,
100,0000001384,3000,20,03,,8497,IB,AUD,NT30,CIF,,,,,,
100,0000001662,1000,10,04,,7910,pO,CNY,2/10NET30,EXW,,,,,,
100,0000001955,3000,30,01,,3302,WW,CAD,NT60,CIP,,,,,,
100,0000001869,1000,10,00,,4198,oW,AUD,NT60,CIP,,,,,,
100,0000000759,3000,10,02,,8685,cK,BRL,NT90,FCA,,,,,,
100,0000000310,3000,30,02,,9650,rI,GBP,0002,FOB,,,,,,
100,0000000093,2000,20,03,,8300,NB,EUR,0002,CPT,,,,,,
100,0000000558,3000,30,02,,3204,nd,GBP,0002,FCA,,,,,,
100,0000000927,2000,20,04,,5279,UW,CNY,0002,CFR,,,,,,
100,0000001449,2000,10,04,,3656,sb,JPY,0002,DDP,,,,,,
100,0000000580,3000,30,00,,2456,cp,EUR,0003,CPT,,,,,,
100,0000001864,1000,20,01,,6798,Dk,EUR,0002,EXW,,,,,,
100,0000000950,1000,10,02,,6323,gF,CAD,0003,CIP,,,,,,
100,0000001841,3000,30,02,,9042,HD,GBP,NT90,CPT,,,,,,
100,0000000955,2000,30,04,,1841,cn,CNY,0003,CPT,,,,,,
100,0000001105,2000,20,00,,2454,do,CAD,2/10NET30,DAP,,,,,,
100,0000000212,2000,30,03,,8079,cM,BRL,0003,EXW,,,,,,
100,0000001002,3000,30,00,,2471,gc,AUD,NT60,FOB,,,,,,
100,0000000974,2000,30,03,,3888,eq,JPY,NT90,CPT,,,,,,
100,0000001353,2000,10,02,,7397,Qt,USD,NT60,DDP,,,,,,
100,0000001091,2000,30,03,,1780,aU,JPY,NT90,DAT,,,,,,
100,0000000569,3000,10,03,,9023,No,KRW,NT30,FCA,,,,,,
100,0000001048,3000,30,02,,4012,MQ,AUD,NT90,CIF,,,,,,
100,0000000324,1000,10,04,,1237,Nz,AUD,2/10NET30,EXW,,,,,,
100,0000000554,2000,30,01,,9871,Ec,AUD,0003,CPT,,,,,,
100,0000000762,2000,10,02,,2829,Vt,JPY,NT30,DAT,,,,,,
100,0000000897,2000,30,02,,7755,eG,USD,0001,CIP,,,,,,
100,0000001077,1000,20,03,,8198,hI,GBP,0001,EXW,,,,,,
100,0000001262,2000,10,02,,4510,BI,JPY,NT90,DAT,,,,,,
200,0000000427,2000,30,03,,2156,lH,CHF,0002,DAP,,,,,,
100,0000001497,2000,20,00,,3621,sl,AUD,2/10NET30,DDP,,,,,,
100,0000001630,3000,30,01,,2958,IW,CAD,0002,CIF,,,,,,
100,0000000598,3000,10,02,,7132,Fb,USD,2/10NET30,EXW,,,,,,
100,0000001478,1000,30,04,,4144,LL,BRL,0003,FCA,,,,,,
100,0000001362,3000,30,03,,5185,AB,EUR,NT60,DDP,,,,,,
100,0000000940,3000,30,04,,6710,rE,GBP,NT30,FOB,,,,,,
100,0000001232,2000,10,02,,0304,ws,CAD,NT30,FOB,,,,,,
100,0000000562,3000,10,00,,3078,AX,CAD,0002,CIF,,,,,,
100,0000000013,3000,20,04,,5146,mK,JPY,0003,CIF,,,,,,
100,0000001966,1000,30,03,,8700,vQ,AUD,NT60,CPT,,,,,,
100,0000000569,2000,20,04,,1866,IK,CHF,NT60,CIF,,,,,,
100,0000001976,1000,10,02,,5868,ZZ,EUR,NT30,FCA,,,,,,
100,0000000538,2000,10,02,,0171,LK,BRL,0003,FOB,,,,,,
100,0000000131,3000,10,02,,2210,hJ,CNY,NT30,CFR,,,,,,
100,0000000169,2000,10,01,,4197,gW,USD,0002,EXW,,,,,,
100,0000000483,3000,30,04,,6128,nA,USD,2/10NET30,CIF,,,,,,
100,0000001957,1000,20,03,,3916,Kc,USD,0002,CIF,,,,,,
100,0000000353,3000,20,00,,0899,bk,GBP,NT60,FOB,,,,,,
100,0000001061,3000,30,01,,0668,hK,USD,0003,DAT,,,,,,
100,0000000435,1000,10,00,,1086,QU,AUD,2/10NET30,CIF,,,,,,
100,0000001591,2000,10,04,,8811,rq,AUD,2/10NET30,DDP,,,,,,
100,0000000791,3000,20,03,,8626,kP,AUD,0002,DDP,,,,,,
100,0000001317,2000,20,02,,0708,jM,GBP,0003,FOB,,,,,,
100,0000001358,1000,30,02,,1014,TU,JPY,0003,CIP,,,,,,
100,0000001365,1000,20,02,,7053,dm,AUD,NT90,CFR,,,,,,
100,0000001032,3000,20,02,,9873,Wg,CAD,2/10NET30,FCA,,,,,,
100,0000000504,1000,10,03,,3374,kn,AUD,NT60,CIP,,,,,,
100,0000001951,2000,10,04,,4198,iw,AUD,NT90,DAP,,,,,,
100,0000000763,1000,10,03,,5803,Xb,CHF,NT30,CFR,,,,,,
100,0000000967,1000,20,00,,0131,bN,KRW,NT60,DAP,,,,,,
100,0000001764,1000,10,03,,3298,ny,BRL,2/10NET30,DDP,,,,,,
100,0000000903,1000,20,00,,2768,Rk,CHF,0002,DDP,,,,,,
100,0000001480,3000,30,03,,3696,Sg,AUD,0003,CIF,,,,,,
100,0000000062,2000,20,02,,9298,Qo,CAD,0001,FOB,,,,,,
100,0000000506,3000,10,04,,0742,dq,CNY,NT30,CIF,,,,,,
100,0000000902,1000,20,02,,8940,FG,BRL,NT60,DAP,,,,,,
100,0000000450,3000,20,04,,8782,eW,CAD,NT90,DAT,,,,,,
100,0000000947,3000,10,00,,5003,qn,CHF,NT60,EXW,,,,,,
100,0000001063,2000,30,04,,3480,lN,EUR,2/10NET30,DAT,,,,,,
100,0000000187,1000,20,02,,2825,QZ,BRL,NT90,CIF,,,,,,
100,0000001018,2000,10,00,,8072,du,AUD,0003,CFR,,,,,,
100,0000000461,2000,10,04,,6960,Xw,GBP,NT60,CIP,,,,,,
100,0000000163,3000,10,01,,3371,pi,CAD,NT30,FCA,,,,,,
100,0000000847,3000,30,02,,8082,fM,GBP,0003,CIF,,,,,,
100,0000000070,2000,20,04,,6824,Oq,CAD,NT60,CFR,,,,,,
100,0000001313,2000,10,03,,5881,Ft,BRL,NT90,CIP,,,,,,
100,0000000822,1000,20,04,,7632,wv,CAD,0001,CPT,,,,,,
100,0000000717,3000,20,00,,0132,mz,BRL,NT60,EXW,,,,,,
100,0000001667,3000,10,02,,9698,yS,EUR,0003,CFR,,,,,,
100,0000000622,2000,10,02,,5167,kE,KRW,0001,DDP,,,,,,
100,0000000169,1000,30,01,,3165,Xf,BRL,0002,CPT,,,,,,
100,0000000116,2000,30,03,,0069,pf,BRL,0003,FCA,,,,,,
100,0000001016,3000,10,03,,1110,wC,BRL,NT90,DAT,,,,,,
100,0000001711,3000,30,04,,7537,My,BRL,0001,CFR,,,,,,
100,0000001618,3000,30,01,,1117,HU,KRW,NT60,CFR,,,,,,
100,0000001679,1000,10,04,,9202,jp,BRL,NT30,CIF,,,,,,
100,0000000977,1000,20,03,,4941,WC,KRW,0002,FOB,,,,,,
100,0000001184,2000,20,02,,3664,cB,CHF,0002,CFR,,,,,,
100,0000001211,3000,10,00,,4628,xK,USD,0001,CFR,,,,,,
100,0000001283,2000,30,03,,0179,Dk,AUD,2/10NET30,FOB,,,,,,
100,0000001711,2000,30,03,,0962,sT,EUR,NT60,DAT,,,,,,
100,0000001448,2000,30,01,,3038,sr,KRW,0002,CFR,,,,,,
100,0000000209,1000,10,01,,3073,Rt,CNY,0002,CIF,,,,,,
100,0000001560,3000,30,02,,2843,BF,BRL,2/10NET30,DDP,,,,,,
100,0000000791,3000,10,01,,7787,pt,BRL,2/10NET30,FOB,,,,,,
100,0000000248,3000,20,03,,5092,wu,CNY,0003,CFR,,,,,,
100,0000001212,3000,30,03,,3595,rc,CNY,0003,CIF,,,,,,
100,0000000146,3000,20,04,,0486,im,BRL,0003,FCA,,,,,,
100,0000001972,1000,10,02,,7401,gD,CHF,0001,FOB,,,,,,
100,0000000618,2000,30,01,,5464,uf,CAD,2/10NET30,FCA,,,,,,
100,0000001059,3000,30,02,,4405,Hv,USD,NT90,DAP,,,,,,
100,0000000948,3000,30,03,,9175,Bc,EUR,0003,CPT,,,,,,
100,0000001766,2000,20,04,,4129,Ou,JPY,NT90,CIP,,,,,,
100,0000000457,1000,30,01,,5707,dF,BRL,NT60,CFR,,,,,,
100,0000001475,3000,10,02,,0867,sC,BRL,0001,FOB,,,,,,
100,0000000848,1000,10,03,,8475,Kg,GBP,0001,CFR,,,,,,
100,0000001270,1000,30,02,,9491,sI,CAD,NT90,DAT,,,,,,
100,0000000200,3000,20,04,,4444,sw,CHF,NT30,DAP,,,,,,
100,0000000031,1000,20,02,,8474,WV,EUR,2/10NET30,CIP,,,,,,
100,0000000239,2000,10,04,,8480,sw,CNY,NT30,DAP,,,,,,
100,0000000386,3000,10,02,,9740,gL,CAD,0002,CIF,,,,,,
100,0000001418,1000,20,01,,9813,Ol,GBP,0003,DAP,,,,,,
100,0000001960,3000,10,00,,2874,hg,CHF,0001,EXW,,,,,,
100,0000000878,2000,10,00,,0469,sT,AUD,2/10NET30,FOB,,,,,,
100,0000000106,1000,20,03,,0199,II,CAD,2/10NET30,CPT,,,,,,
100,0000000136,1000,30,04,,2727,gS,GBP,0001,DDP,,,,,,
100,0000001665,3000,30,03,,1469,Sq,KRW,0002,DAP,,,,,,
100,0000000857,2000,10,02,,0265,tL,USD,0003,CFR,,,,,,
100,0000000799,1000,10,01,,7077,lq,USD,0002,CFR,,,,,,
100,0000000995,1000,10,03,,9429,Qq,BRL,0003,EXW,,,,,,
100,0000000442,3000,30,01,,8438,RR,AUD,NT60,EXW,,,,,,
100,0000001191,1000,10,04,,5203,Yu,JPY,2/10NET30,DAP,,,,,,
100,0000000239,1000,30,01,,9970,Um,EUR,NT60,CIP,,,,,,
100,0000001637,1000,10,04,,8276,Is,GBP,NT90,CFR,,,,,,
100,0000001055,2000,30,03,,3716,DR,CAD,0003,DAP,,,,,,
100,0000001432,2000,30,03,,2138,KG,CHF,NT30,CFR,,,,,,
100,0000001198,3000,20,01,,5021,tg,AUD,NT30,CIF,,,,,,
100,0000001898,3000,30,03,,6742,HF,USD,0001,FOB,,,,,,
100,0000000225,2000,30,00,,1501,tl,BRL,NT90,FOB,,,,,,
100,0000001653,2000,30,03,,7464,gq,KRW,NT90,DAP,,,,,,
100,0000001259,2000,30,03,,9132,JM,EUR,NT90,EXW,,,,,,
100,0000001518,3000,30,02,,5878,yz,KRW,0003,DAP,,,,,,
100,0000001226,1000,30,00,,2061,oG,BRL,NT90,CPT,,,,,,
100,0000001774,2000,30,03,,6455,Tz,CAD,NT90,DAP,,,,,,
100,0000001096,1000,20,04,,6371,UH,CHF,NT30,DAT,,,,,,
100,0000000061,3000,20,04,,8637,Gh,CAD,0002,CIF,,,,,,
100,0000000309,1000,20,02,,4560,sv,EUR,NT90,CFR,,,,,,
100,0000001175,1000,20,04,,0877,JZ,USD,2/10NET30,EXW,,,,,,
100,0000001850,1000,20,01,,3723,DZ,AUD,NT30,CIP,,,,,,
100,0000000236,3000,30,02,,1626,wP,USD,0001,CPT,,,,,,
100,0000001025,2000,30,01,,3523,Fl,BRL,0003,EXW,,,,,,
100,0000000727,3000,20,01,,5174,cb,GBP,NT30,FOB,,,,,,
100,0000000660,2000,10,01,,1635,pX,EUR,NT30,CPT,,,,,,
100,0000000013,3000,30,04,,3188,jU,USD,2/10NET30,CIF,,,,,,
100,0000000314,3000,20,03,,5407,ak,CNY,NT90,FCA,,,,,,
100,0000000472,1000,20,01,,7331,aV,CAD,0002,DDP,,,,,,
100,0000000026,3000,30,01,,4924,Tk,CNY,0002,FOB,,,,,,
100,0000000780,2000,10,02,,2691,lQ,CHF,2/10NET30,CPT,,,,,,
100,0000001635,1000,30,02,,7073,OP,AUD,0002,FCA,,,,,,
100,0000001186,1000,10,03,,4284,WJ,USD,0002,FCA,,,,,,
100,0000001724,3000,20,00,,2876,dd,KRW,0002,CFR,,,,,,
100,0000001398,2000,20,01,,3563,bC,GBP,0001,FOB,,,,,,
100,0000001832,1000,10,02,,9767,vY,GBP,0003,FOB,,,,,,
100,0000001217,1000,20,02,,4475,ZJ,KRW,NT60,CIF,,,,,,
100,0000000215,3000,30,02,,2275,lK,KRW,0001,CFR,,,,,,
100,0000000674,3000,30,00,,0263,OH,CNY,NT30,FCA,,,,,,
100,0000001244,2000,30,02,,4175,Tt,JPY,0002,DAP,,,,,,
100,0000000540,1000,10,01,,2516,lu,EUR,0002,CIP,,,,,,
100,0000000227,1000,10,03,,8947,jw,EUR,NT60,FOB,,,,,,
100,0000001359,1000,30,03,,6337,cn,EUR,NT90,DAT,,,,,,
100,0000001289,3000,20,04,,9449,Ve,GBP,0003,DDP,,,,,,
100,0000000006,1000,10,04,,7156,Ur,KRW,0001,CIP,,,,,,
100,0000000680,2000,20,02,,9958,XE,KRW,0001,CIF,,,,,,
100,0000000599,3000,30,01,,2848,Cm,CAD,NT30,CFR,,,,,,
100,0000000684,2000,20,02,,6666,zr,GBP,0002,DAT,,,,,,
100,0000001592,2000,20,04,,1673,sK,AUD,NT30,DDP,,,,,,
100,0000001711,1000,20,01,,9327,eT,KRW,NT90,CFR,,,,,,
