PO_NUMBER,VENDOR,COMPANY_CODE,PURCH_ORG,CURRENCY,DOCUMENT_DATE,STATUS
0200004327,0000001295,1000,PO02,USD,2032-09-29,OPEN
0200004328,0000001215,1000,PO02,USD,2032-10-01,OPEN
0200004331,0000001874,2000,PO03,USD,2032-10-08,OPEN
0200004332,0000000572,4000,PO01,USD,2032-10-11,OPEN
0200004334,0000000801,1000,PO02,USD,2032-10-12,OPEN
0200004335,0000001927,5000,PO02,USD,2032-10-15,OPEN
0200004336,0000000786,3000,PO01,USD,2032-10-16,OPEN
0200004337,0000001250,3000,PO01,USD,2032-10-17,OPEN
0200004339,0000001422,1000,PO03,USD,2032-10-19,OPEN
0200004340,0000000085,5000,PO02,USD,2032-10-22,OPEN
0200004341,0000001899,2000,PO01,USD,2032-10-25,OPEN
0200004342,0000000364,3000,PO03,USD,2032-10-25,OPEN
0200004343,0000000646,4000,PO02,USD,2032-10-25,OPEN
0200004344,0000001416,3000,PO02,USD,2032-10-26,OPEN
0200004345,0000001401,1000,PO02,USD,2032-10-28,OPEN
0200004346,0000000476,1000,PO02,USD,2032-10-28,OPEN
0200004349,0000000364,5000,PO01,USD,2032-11-02,OPEN
0200004350,0000001949,2000,PO01,USD,2032-11-04,OPEN
0200004351,0000001702,3000,PO03,USD,2032-11-07,OPEN
0200004352,0000000466,5000,PO02,USD,2032-11-08,OPEN
0200004353,0000001020,2000,PO01,USD,2032-11-09,OPEN
0200004355,0000001683,4000,PO01,USD,2032-11-15,OPEN
0200004356,0000001693,4000,PO01,USD,2032-11-17,OPEN
0200004359,0000000656,1000,PO01,USD,2032-11-26,OPEN
0200004360,0000000009,3000,PO03,USD,2032-11-29,OPEN
0200004361,0000000217,3000,PO02,USD,2032-12-02,OPEN
0200004363,0000001339,4000,PO02,USD,2032-12-03,OPEN
0200004364,0000000751,4000,PO01,USD,2032-12-05,OPEN
0200004365,0000001673,1000,PO03,USD,2032-12-07,OPEN
0200004368,0000001394,2000,PO02,USD,2032-12-12,OPEN
0200004369,0000001151,3000,PO01,USD,2032-12-14,OPEN
0200004370,0000000365,1000,PO02,USD,2032-12-15,OPEN
0200004371,0000001475,4000,PO01,USD,2032-12-18,OPEN
0200004372,0000001069,1000,PO02,USD,2032-12-20,OPEN
0200004374,0000000493,4000,PO02,USD,2032-12-26,OPEN
0200004375,0000000020,3000,PO02,USD,2032-12-29,OPEN
0200004377,0000001965,1000,PO01,USD,2033-01-02,OPEN
0200004378,0000001595,5000,PO02,USD,2033-01-03,OPEN
0200004379,0000000148,4000,PO02,USD,2033-01-04,OPEN
0200004381,0000000472,5000,PO02,USD,2033-01-09,OPEN
0200004382,0000001737,1000,PO02,USD,2033-01-09,OPEN
0200004383,0000001222,5000,PO02,USD,2033-01-09,OPEN
0200004384,0000000177,5000,PO01,USD,2033-01-10,OPEN
0200004387,0000001762,2000,PO02,USD,2033-01-14,OPEN
0200004388,0000001457,1000,PO03,USD,2033-01-16,OPEN
0200004389,0000000945,2000,PO02,USD,2033-01-18,OPEN
0200004391,0000001250,2000,PO02,USD,2033-01-19,OPEN
0200004392,0000000069,4000,PO02,USD,2033-01-22,OPEN
0200004393,0000000087,2000,PO01,USD,2033-01-25,OPEN
0200004394,0000000608,3000,PO03,USD,2033-01-28,OPEN
0200004395,0000001425,3000,PO02,USD,2033-01-31,OPEN
0200004397,0000001794,2000,PO01,USD,2033-02-02,OPEN
0200004398,0000000018,1000,PO01,USD,2033-02-02,OPEN
0200004399,0000000947,2000,PO01,USD,2033-02-02,OPEN
0200004400,0000000782,1000,PO02,USD,2033-02-04,OPEN
0200004402,0000001961,5000,PO01,USD,2033-02-07,OPEN
0200004403,0000000918,2000,PO01,USD,2033-02-08,OPEN
0200004404,0000001129,5000,PO02,USD,2033-02-11,OPEN
0200004405,0000001186,5000,PO03,USD,2033-02-14,OPEN
0200004406,0000000963,3000,PO01,USD,2033-02-14,OPEN
0200004408,0000001441,5000,PO03,USD,2033-02-17,OPEN
0200004409,0000001896,5000,PO02,USD,2033-02-18,OPEN
0200004410,0000000502,2000,PO02,USD,2033-02-18,OPEN
0200004411,0000000468,4000,PO01,USD,2033-02-20,OPEN
0200004413,0000000951,3000,PO02,USD,2033-02-24,OPEN
0200004415,0000001441,2000,PO02,USD,2033-02-24,OPEN
0200004416,0000000948,1000,PO02,USD,2033-02-27,OPEN
0200004418,0000001735,1000,PO02,USD,2033-03-01,OPEN
0200004419,0000000003,3000,PO01,USD,2033-03-02,OPEN
0200004420,0000001402,3000,PO02,USD,2033-03-04,OPEN
0200004422,0000001391,2000,PO02,USD,2033-03-09,OPEN
0200004423,0000001066,5000,PO03,USD,2033-03-09,OPEN
0200004425,0000000812,5000,PO02,USD,2033-03-13,OPEN
0200004426,0000001675,5000,PO02,USD,2033-03-16,OPEN
0200004427,0000000194,5000,PO02,USD,2033-03-19,OPEN
0200004429,0000000147,1000,PO03,USD,2033-03-20,OPEN
0200004430,0000000870,3000,PO01,USD,2033-03-21,OPEN
0200004431,0000001873,4000,PO02,USD,2033-03-22,OPEN
0200004432,0000000423,5000,PO03,USD,2033-03-24,OPEN
0200004433,0000001891,1000,PO03,USD,2033-03-27,OPEN
0200004434,0000000689,3000,PO02,USD,2033-03-29,OPEN
0200004435,0000000453,5000,PO01,USD,2033-04-01,OPEN
0200004436,0000001828,4000,PO01,USD,2033-04-04,OPEN
0200004437,0000000844,1000,PO01,USD,2033-04-04,OPEN
0200004438,0000001727,1000,PO03,USD,2033-04-05,OPEN
0200004440,0000001115,2000,PO02,USD,2033-04-10,OPEN
0200004442,0000001547,4000,PO02,USD,2033-04-12,OPEN
0200004443,0000000852,5000,PO02,USD,2033-04-13,OPEN
0200004444,0000000483,4000,PO03,USD,2033-04-14,OPEN
0200004445,0000000909,1000,PO02,USD,2033-04-17,OPEN
0200004447,0000000056,4000,PO02,USD,2033-04-21,OPEN
0200004449,0000001454,4000,PO01,USD,2033-04-23,OPEN
0200004450,0000001691,3000,PO02,USD,2033-04-26,OPEN
0200004452,0000000366,1000,PO02,USD,2033-04-28,OPEN
0200004453,0000000487,2000,PO02,USD,2033-04-28,OPEN
0200004456,0000001192,1000,PO02,USD,2033-05-01,OPEN
0200004458,0000001604,5000,PO02,USD,2033-05-01,OPEN
0200004460,0000000305,4000,PO01,USD,2033-05-03,OPEN
0200004461,0000000521,5000,PO01,USD,2033-05-04,OPEN
0200004463,0000000802,4000,PO03,USD,2033-05-05,OPEN
0200004464,0000001857,2000,PO03,USD,2033-05-05,OPEN
0200004465,0000001220,2000,PO01,USD,2033-05-08,OPEN
0200004466,0000001061,3000,PO01,USD,2033-05-11,OPEN
0200004468,0000001428,1000,PO02,USD,2033-05-12,OPEN
0200004469,0000000957,3000,PO02,USD,2033-05-13,OPEN
0200004470,0000000600,3000,PO03,USD,2033-05-15,OPEN
0200004471,0000001165,1000,PO03,USD,2033-05-15,OPEN
0200004474,0000001812,4000,PO02,USD,2033-05-17,OPEN
0200004475,0000001903,3000,PO01,USD,2033-05-20,OPEN
0200004477,0000000496,4000,PO03,USD,2033-05-24,OPEN
0200004478,0000000584,5000,PO02,USD,2033-05-25,OPEN
0200004480,0000000016,1000,PO01,USD,2033-05-26,OPEN
0200004482,0000001892,3000,PO03,USD,2033-05-28,OPEN
0200004485,0000000648,5000,PO01,USD,2033-06-01,OPEN
0200004486,0000000182,3000,PO03,USD,2033-06-01,OPEN
0200004488,0000000882,3000,PO02,USD,2033-06-07,OPEN
0200004490,0000000455,5000,PO02,USD,2033-06-09,OPEN
0200004491,0000000629,5000,PO03,USD,2033-06-09,OPEN
0200004492,0000001495,1000,PO03,USD,2033-06-11,OPEN
0200004493,0000001073,2000,PO03,USD,2033-06-13,OPEN
0200004494,0000000894,5000,PO03,USD,2033-06-15,OPEN
0200004495,0000000012,1000,PO03,USD,2033-06-18,OPEN
0200004496,0000000041,4000,PO02,USD,2033-06-18,OPEN
0200004497,0000000048,1000,PO03,USD,2033-06-20,OPEN
0200004498,0000001112,3000,PO02,USD,2033-06-21,OPEN
0200004499,0000000596,4000,PO02,USD,2033-06-22,OPEN
0200004500,0000001043,5000,PO01,USD,2033-06-25,OPEN
0200004501,0000000447,5000,PO02,USD,2033-06-26,OPEN
0200004502,0000000853,5000,PO02,USD,2033-06-28,OPEN
0200004504,0000001429,3000,PO02,USD,2033-07-01,OPEN
0200004505,0000000732,5000,PO02,USD,2033-07-04,OPEN
0200004507,0000001798,1000,PO02,USD,2033-07-06,OPEN
0200004509,0000000223,3000,PO02,USD,2033-07-06,OPEN
0200004510,0000000775,4000,PO03,USD,2033-07-07,OPEN
0200004511,0000001653,5000,PO02,USD,2033-07-08,OPEN
0200004513,0000001436,2000,PO02,USD,2033-07-12,OPEN
0200004514,0000001754,3000,PO01,USD,2033-07-15,OPEN
0200004517,0000001996,1000,PO02,USD,2033-07-22,OPEN
0200004518,0000001492,2000,PO01,USD,2033-07-22,OPEN
0200004522,0000001770,3000,PO03,USD,2033-07-28,OPEN
0200004523,0000001910,4000,PO02,USD,2033-07-28,OPEN
0200004525,0000001378,3000,PO01,USD,2033-07-30,OPEN
0200004527,0000000779,5000,PO01,USD,2033-08-02,OPEN
0200004528,0000000935,4000,PO01,USD,2033-08-04,OPEN
0200004529,0000001343,3000,PO01,USD,2033-08-04,OPEN
0200004530,0000000678,3000,PO03,USD,2033-08-04,OPEN
0200004532,0000001148,2000,PO02,USD,2033-08-06,OPEN
0200004534,0000000774,4000,PO01,USD,2033-08-09,OPEN
0200004535,0000000395,3000,PO01,USD,2033-08-09,OPEN
0200004536,0000000208,1000,PO02,USD,2033-08-11,OPEN
0200004537,0000001378,3000,PO03,USD,2033-08-12,OPEN
0200004538,0000000262,1000,PO01,USD,2033-08-12,OPEN
0200004539,0000001196,1000,PO01,USD,2033-08-13,OPEN
0200004541,0000001237,4000,PO02,USD,2033-08-18,OPEN
0200004542,0000000499,1000,PO03,USD,2033-08-20,OPEN
0200004543,0000000589,2000,PO03,USD,2033-08-21,OPEN
0200004546,0000000800,3000,PO03,USD,2033-08-27,OPEN
0200004547,0000001090,3000,PO02,USD,2033-08-27,OPEN
0200004548,0000001496,3000,PO02,USD,2033-08-29,OPEN
0200004550,0000001860,2000,PO02,USD,2033-09-01,OPEN
0200004551,0000000473,2000,PO02,USD,2033-09-02,OPEN
0200004552,0000001936,4000,PO02,USD,2033-09-03,OPEN
0200004553,0000000319,5000,PO03,USD,2033-09-04,OPEN
0200004554,0000001875,5000,PO02,USD,2033-09-05,OPEN
0200004555,0000001872,2000,PO02,USD,2033-09-07,OPEN
0200004556,0000001116,1000,PO02,USD,2033-09-09,OPEN
0200004557,0000000518,3000,PO01,USD,2033-09-12,OPEN
0200004558,0000000790,5000,PO01,USD,2033-09-13,OPEN
0200004559,0000000493,2000,PO01,USD,2033-09-15,OPEN
0200004561,0000001853,4000,PO02,USD,2033-09-17,OPEN
0200004562,0000000433,3000,PO02,USD,2033-09-20,OPEN
0200004563,0000001391,5000,PO01,USD,2033-09-21,OPEN
0200004565,0000001016,3000,PO02,USD,2033-09-26,OPEN
0200004567,0000000790,5000,PO03,USD,2033-09-26,OPEN
0200004568,0000000810,3000,PO01,USD,2033-09-29,OPEN
0200004569,0000000413,5000,PO03,USD,2033-10-01,OPEN
0200004570,0000000262,3000,PO03,USD,2033-10-02,OPEN
0200004572,0000000786,1000,PO01,USD,2033-10-08,OPEN
0200004574,0000000273,5000,PO02,USD,2033-10-13,OPEN
0200004577,0000000316,5000,PO02,USD,2033-10-16,OPEN
0200004578,0000000113,3000,PO01,USD,2033-10-16,OPEN
0200004580,0000001449,5000,PO02,USD,2033-10-19,OPEN
0200004581,0000000261,2000,PO03,USD,2033-10-19,OPEN
0200004582,0000000863,1000,PO03,USD,2033-10-20,OPEN
0200004584,0000000090,4000,PO03,USD,2033-10-25,OPEN
0200004587,0000000965,1000,PO03,USD,2033-10-30,OPEN
0200004590,0000001301,1000,PO02,USD,2033-11-04,OPEN
0200004591,0000001486,5000,PO03,USD,2033-11-04,OPEN
0200004592,0000001719,4000,PO02,USD,2033-11-04,OPEN
0200004594,0000001085,2000,PO02,USD,2033-11-08,OPEN
0200004595,0000000369,5000,PO01,USD,2033-11-09,OPEN
0200004598,0000000143,4000,PO02,USD,2033-11-14,OPEN
0200004599,0000001450,5000,PO02,USD,2033-11-14,OPEN
0200004600,0000000848,2000,PO01,USD,2033-11-15,OPEN
0200004601,0000000042,4000,PO03,USD,2033-11-16,OPEN
0200004603,0000001535,1000,PO01,USD,2033-11-16,OPEN
0200004605,0000000542,1000,PO03,USD,2033-11-20,OPEN
0200004607,0000001533,2000,PO02,USD,2033-11-22,OPEN
0200004608,0000001783,3000,PO02,USD,2033-11-22,OPEN
0200004609,0000000439,4000,PO02,USD,2033-11-24,OPEN
0200004610,0000000303,1000,PO01,USD,2033-11-25,OPEN
0200004611,0000000490,5000,PO01,USD,2033-11-26,OPEN
0200004613,0000001875,2000,PO03,USD,2033-11-29,OPEN
0200004614,0000001578,3000,PO03,USD,2033-12-01,OPEN
0200004615,0000000966,4000,PO02,USD,2033-12-02,OPEN
0200004616,0000001121,2000,PO02,USD,2033-12-02,OPEN
0200004618,0000001265,5000,PO02,USD,2033-12-05,OPEN
0200004619,0000000474,2000,PO01,USD,2033-12-08,OPEN
0200004620,0000000507,2000,PO03,USD,2033-12-09,OPEN
0200004622,0000001978,1000,PO02,USD,2033-12-13,OPEN
0200004623,0000001552,1000,PO02,USD,2033-12-16,OPEN
0200004626,0000001937,5000,PO01,USD,2033-12-20,OPEN
0200004627,0000000945,3000,PO02,USD,2033-12-21,OPEN
0200004628,0000000466,5000,PO03,USD,2033-12-23,OPEN
0200004631,0000001617,5000,PO02,USD,2033-12-27,OPEN
0200004632,0000000823,5000,PO02,USD,2033-12-27,OPEN
0200004634,0000000341,4000,PO02,USD,2033-12-31,OPEN
0200004635,0000000128,4000,PO03,USD,2034-01-01,OPEN
0200004637,0000001355,4000,PO02,USD,2034-01-04,OPEN
0200004638,0000000264,4000,PO02,USD,2034-01-05,OPEN
0200004639,0000000399,5000,PO03,USD,2034-01-06,OPEN
0200004641,0000001418,2000,PO03,USD,2034-01-10,OPEN
0200004642,0000000192,4000,PO03,USD,2034-01-12,OPEN
0200004643,0000000415,2000,PO01,USD,2034-01-13,OPEN
0200004644,0000000264,1000,PO02,USD,2034-01-13,OPEN
0200004645,0000001531,1000,PO02,USD,2034-01-16,OPEN
0200004648,0000001430,3000,PO02,USD,2034-01-18,OPEN
0200004649,0000000052,4000,PO03,USD,2034-01-21,OPEN
0200004650,0000000847,3000,PO02,USD,2034-01-23,OPEN
0200004651,0000001175,3000,PO01,USD,2034-01-25,OPEN
0200004654,0000000085,5000,PO03,USD,2034-01-26,OPEN
0200004655,0000000787,3000,PO02,USD,2034-01-29,OPEN
0200004657,0000001507,1000,PO02,USD,2034-01-30,OPEN
0200004659,0000001909,4000,PO02,USD,2034-02-03,OPEN
0200004660,0000001317,5000,PO02,USD,2034-02-06,OPEN
0200004662,0000000376,2000,PO03,USD,2034-02-06,OPEN
0200004663,0000001219,2000,PO03,USD,2034-02-06,OPEN
0200004664,0000001937,4000,PO02,USD,2034-02-09,OPEN
0200004666,0000000768,1000,PO03,USD,2034-02-13,OPEN
0200004668,0000000697,1000,PO03,USD,2034-02-19,OPEN
0200004669,0000001961,1000,PO02,USD,2034-02-22,OPEN
0200004671,0000000761,1000,PO02,USD,2034-02-24,OPEN
0200004673,0000001273,5000,PO02,USD,2034-03-02,OPEN
0200004675,0000001163,5000,PO02,USD,2034-03-05,OPEN
0200004676,0000001013,3000,PO02,USD,2034-03-06,OPEN
0200004678,0000000402,4000,PO01,USD,2034-03-09,OPEN
0200004679,0000001061,5000,PO03,USD,2034-03-10,OPEN
0200004680,0000000686,5000,PO02,USD,2034-03-11,OPEN
0200004682,0000001599,5000,PO01,USD,2034-03-14,OPEN
0200004684,0000000338,1000,PO02,USD,2034-03-18,OPEN
0200004685,0000001025,2000,PO02,USD,2034-03-21,OPEN
0200004687,0000001612,1000,PO03,USD,2034-03-25,OPEN
0200004688,0000001577,3000,PO02,USD,2034-03-25,OPEN
0200004689,0000001133,4000,PO02,USD,2034-03-26,OPEN
0200004691,0000000351,2000,PO02,USD,2034-03-28,OPEN
0200004692,0000000062,2000,PO02,USD,2034-03-31,OPEN
0200004694,0000000655,1000,PO03,USD,2034-04-05,OPEN
0200004695,0000001039,2000,PO03,USD,2034-04-05,OPEN
0200004696,0000000448,5000,PO03,USD,2034-04-07,OPEN
0200004697,0000001704,1000,PO02,USD,2034-04-08,OPEN
0200004699,0000000969,5000,PO03,USD,2034-04-13,OPEN
0200004700,0000001257,2000,PO03,USD,2034-04-13,OPEN
0200004701,0000000058,4000,PO01,USD,2034-04-14,OPEN
0200004702,0000001805,5000,PO01,USD,2034-04-17,OPEN
0200004703,0000000550,1000,PO01,USD,2034-04-18,OPEN
0200004704,0000001609,3000,PO01,USD,2034-04-21,OPEN
0200004706,0000001948,3000,PO02,USD,2034-04-22,OPEN
0200004707,0000001602,1000,PO03,USD,2034-04-22,OPEN
0200004708,0000000036,2000,PO03,USD,2034-04-24,OPEN
0200004711,0000000329,3000,PO02,USD,2034-04-27,OPEN
0200004713,0000001845,3000,PO03,USD,2034-05-02,OPEN
0200004714,0000001445,5000,PO01,USD,2034-05-03,OPEN
0200004715,0000000038,3000,PO01,USD,2034-05-05,OPEN
0200004717,0000001756,4000,PO02,USD,2034-05-09,OPEN
0200004719,0000000688,3000,PO01,USD,2034-05-14,OPEN
0200004721,0000000900,1000,PO01,USD,2034-05-16,OPEN
0200004723,0000000840,1000,PO02,USD,2034-05-16,OPEN
0200004724,0000001731,4000,PO02,USD,2034-05-19,OPEN
0200004726,0000000690,4000,PO02,USD,2034-05-21,OPEN
0200004727,0000000656,2000,PO03,USD,2034-05-23,OPEN
0200004728,0000001175,2000,PO01,USD,2034-05-24,OPEN
0200004729,0000000426,5000,PO03,USD,2034-05-24,OPEN
0200004730,0000000299,2000,PO01,USD,2034-05-24,OPEN
0200004732,0000001786,1000,PO03,USD,2034-05-26,OPEN
0200004733,0000000724,1000,PO03,USD,2034-05-28,OPEN
0200004734,0000001039,1000,PO02,USD,2034-05-28,OPEN
0200004735,0000001346,4000,PO02,USD,2034-05-31,OPEN
0200004736,0000001885,5000,PO01,USD,2034-06-02,OPEN
0200004737,0000000183,3000,PO01,USD,2034-06-05,OPEN
0200004738,0000001771,3000,PO02,USD,2034-06-05,OPEN
0200004740,0000001338,4000,PO03,USD,2034-06-06,OPEN
0200004741,0000000570,2000,PO02,USD,2034-06-06,OPEN
0200004742,0000001395,5000,PO02,USD,2034-06-08,OPEN
0200004743,0000000869,2000,PO01,USD,2034-06-10,OPEN
0200004744,0000000468,3000,PO03,USD,2034-06-11,OPEN
0200004745,0000001705,1000,PO01,USD,2034-06-12,OPEN
0200004746,0000000072,3000,PO01,USD,2034-06-12,OPEN
0200004747,0000001591,1000,PO02,USD,2034-06-15,OPEN
0200004748,0000000607,2000,PO01,USD,2034-06-15,OPEN
0200004749,0000000700,4000,PO01,USD,2034-06-18,OPEN
0200004750,0000001758,2000,PO02,USD,2034-06-18,OPEN
0200004751,0000001749,1000,PO02,USD,2034-06-20,OPEN
0200004752,0000000606,3000,PO03,USD,2034-06-23,OPEN
0200004753,0000001334,1000,PO02,USD,2034-06-26,OPEN
0200004754,0000001716,2000,PO02,USD,2034-06-26,OPEN
0200004755,0000000382,1000,PO03,USD,2034-06-26,OPEN
0200004756,0000000887,4000,PO02,USD,2034-06-27,OPEN
0200004758,0000001909,1000,PO02,USD,2034-06-29,OPEN
0200004759,0000001603,5000,PO02,USD,2034-06-29,OPEN
0200004761,0000000174,3000,PO03,USD,2034-07-03,OPEN
0200004762,0000000822,1000,PO01,USD,2034-07-06,OPEN
0200004763,0000001629,1000,PO02,USD,2034-07-09,OPEN
0200004764,0000000573,5000,PO03,USD,2034-07-09,OPEN
0200004765,0000001942,2000,PO02,USD,2034-07-11,OPEN
0200004766,0000001762,4000,PO02,USD,2034-07-13,OPEN
0200004767,0000000100,5000,PO01,USD,2034-07-16,OPEN
0200004768,0000001557,5000,PO02,USD,2034-07-17,OPEN
0200004769,0000000064,3000,PO01,USD,2034-07-19,OPEN
0200004771,0000000084,2000,PO02,USD,2034-07-20,OPEN
0200004772,0000001371,5000,PO01,USD,2034-07-22,OPEN
0200004773,0000001570,3000,PO03,USD,2034-07-25,OPEN
0200004774,0000000964,1000,PO02,USD,2034-07-28,OPEN
0200004776,0000001378,2000,PO02,USD,2034-07-31,OPEN
0200004777,0000000895,1000,PO03,USD,2034-07-31,OPEN
0200004778,0000001687,4000,PO03,USD,2034-08-02,OPEN
0200004780,0000000741,5000,PO03,USD,2034-08-03,OPEN
0200004781,0000001513,3000,PO03,USD,2034-08-05,OPEN
0200004782,0000000805,5000,PO02,USD,2034-08-06,OPEN
0200004783,0000001670,4000,PO02,USD,2034-08-07,OPEN
0200004785,0000000770,1000,PO03,USD,2034-08-11,OPEN
0200004787,0000001296,5000,PO01,USD,2034-08-15,OPEN
0200004788,0000000998,2000,PO02,USD,2034-08-17,OPEN
0200004789,0000001095,4000,PO02,USD,2034-08-17,OPEN
0200004790,0000001605,4000,PO02,USD,2034-08-17,OPEN
0200004791,0000001403,2000,PO02,USD,2034-08-20,OPEN
0200004792,0000001366,5000,PO02,USD,2034-08-20,OPEN
0200004794,0000001180,4000,PO02,USD,2034-08-23,OPEN
0200004796,0000000899,1000,PO01,USD,2034-08-25,OPEN
0200004798,0000000045,5000,PO02,USD,2034-08-31,OPEN
0200004799,0000000634,5000,PO02,USD,2034-08-31,OPEN
0200004801,0000001884,4000,PO03,USD,2034-09-04,OPEN
0200004802,0000000837,1000,PO02,USD,2034-09-04,OPEN
0200004803,0000000556,4000,PO02,USD,2034-09-04,OPEN
0200004804,0000000202,1000,PO02,USD,2034-09-05,OPEN
0200004806,0000000296,2000,PO02,USD,2034-09-07,OPEN
0200004807,0000001629,3000,PO02,USD,2034-09-09,OPEN
0200004809,0000000017,5000,PO02,USD,2034-09-11,OPEN
0200004810,0000001372,2000,PO02,USD,2034-09-13,OPEN
0200004811,0000001068,1000,PO02,USD,2034-09-13,OPEN
0200004814,0000001672,4000,PO01,USD,2034-09-15,OPEN
0200004815,0000000576,1000,PO02,USD,2034-09-15,OPEN
0200004816,0000001747,3000,PO02,USD,2034-09-16,OPEN
0200004817,0000000268,2000,PO03,USD,2034-09-18,OPEN
0200004818,0000001298,1000,PO02,USD,2034-09-21,OPEN
0200004820,0000000263,5000,PO02,USD,2034-09-21,OPEN
0200004821,0000001192,5000,PO02,USD,2034-09-21,OPEN
0200004822,0000001718,5000,PO01,USD,2034-09-23,OPEN
0200004823,0000000751,2000,PO02,USD,2034-09-23,OPEN
0200004825,0000001220,4000,PO02,USD,2034-09-26,OPEN
0200004828,0000000316,3000,PO03,USD,2034-09-29,OPEN
0200004829,0000000170,4000,PO02,USD,2034-10-01,OPEN
0200004833,0000001095,1000,PO02,USD,2034-10-05,OPEN
0200004837,0000000395,2000,PO03,USD,2034-10-12,OPEN
0200004838,0000001367,2000,PO03,USD,2034-10-14,OPEN
0200004840,0000001259,3000,PO01,USD,2034-10-16,OPEN
0200004841,0000001809,5000,PO02,USD,2034-10-16,OPEN
0200004842,0000000897,1000,PO02,USD,2034-10-17,OPEN
0200004843,0000001860,4000,PO02,USD,2034-10-18,OPEN
0200004844,0000000291,5000,PO01,USD,2034-10-18,OPEN
0200004846,0000000419,5000,PO02,USD,2034-10-23,OPEN
0200004847,0000001502,5000,PO03,USD,2034-10-26,OPEN
0200004850,0000000840,1000,PO03,USD,2034-10-30,OPEN
0200004851,0000000127,1000,PO02,USD,2034-10-30,OPEN
0200004852,0000001490,1000,PO01,USD,2034-11-02,OPEN
0200004854,0000001129,4000,PO02,USD,2034-11-05,OPEN
0200004856,0000001487,1000,PO02,USD,2034-11-10,OPEN
0200004858,0000000705,5000,PO03,USD,2034-11-12,OPEN
0200004859,0000000328,1000,PO01,USD,2034-11-12,OPEN
0200004860,0000001861,2000,PO02,USD,2034-11-13,OPEN
0200004861,0000001268,4000,PO02,USD,2034-11-15,OPEN
0200004862,0000001779,5000,PO01,USD,2034-11-18,OPEN
0200004864,0000001105,1000,PO03,USD,2034-11-20,OPEN
0200004866,0000001178,2000,PO02,USD,2034-11-24,OPEN
0200004867,0000000212,2000,PO01,USD,2034-11-27,OPEN
0200004868,0000000243,3000,PO02,USD,2034-11-30,OPEN
0200004869,0000001944,4000,PO03,USD,2034-12-02,OPEN
0200004870,0000001743,1000,PO02,USD,2034-12-04,OPEN
0200004871,0000001050,5000,PO03,USD,2034-12-04,OPEN
0200004874,0000000809,2000,PO01,USD,2034-12-10,OPEN
0200004875,0000001969,3000,PO01,USD,2034-12-10,OPEN
0200004877,0000000179,1000,PO02,USD,2034-12-13,OPEN
0200004880,0000001962,5000,PO01,USD,2034-12-16,OPEN
0200004881,0000001287,4000,PO02,USD,2034-12-17,OPEN
0200004884,0000001040,4000,PO01,USD,2034-12-24,OPEN
0200004885,0000000302,5000,PO02,USD,2034-12-26,OPEN
0200004886,0000001630,1000,PO02,USD,2034-12-26,OPEN
0200004888,0000001510,1000,PO03,USD,2034-12-30,OPEN
0200004889,0000001601,1000,PO01,USD,2034-12-30,OPEN
0200004891,0000001203,4000,PO02,USD,2035-01-01,OPEN
0200004895,0000001163,5000,PO02,USD,2035-01-06,OPEN
0200004896,0000000204,3000,PO02,USD,2035-01-09,OPEN
0200004897,0000000075,2000,PO03,USD,2035-01-11,OPEN
0200004898,0000001591,3000,PO02,USD,2035-01-11,OPEN
0200004900,0000001333,3000,PO02,USD,2035-01-11,OPEN
0200004901,0000001306,3000,PO02,USD,2035-01-14,OPEN
0200004902,0000001186,1000,PO01,USD,2035-01-14,OPEN
0200004903,0000001970,3000,PO02,USD,2035-01-15,OPEN
0200004906,0000000795,3000,PO02,USD,2035-01-15,OPEN
0200004907,0000001803,1000,PO03,USD,2035-01-17,OPEN
0200004909,0000001533,3000,PO03,USD,2035-01-17,OPEN
0200004910,0000000184,2000,PO02,USD,2035-01-19,OPEN
0200004911,0000000988,3000,PO03,USD,2035-01-21,OPEN
0200004912,0000000953,1000,PO01,USD,2035-01-22,OPEN
0200004913,0000000402,3000,PO02,USD,2035-01-25,OPEN
0200004915,0000000087,3000,PO03,USD,2035-01-28,OPEN
